match_id	CLK1	CLK2	CLK3	CLK4	SRPK1	SRPK2	SRPK3	SRSF1	SRSF10	SRSF11	SRSF2	SRSF3	SRSF4	SRSF5	SRSF6	SRSF7	SRSF8	SRSF9	SRPK1 	SRPK2 	SRSF1 	SRSF10 	SRSF11 	SRSF2 	SRSF3 	SRSF4 	SRSF5 	SRSF6 	SRSF7 	SRSF8 	SRSF9 	SRPK1-S51	SRPK2-T41	SRSF1-S199	SRSF10-S131;S133;	SRSF10-S133	SRSF10-S156;S158;	SRSF10-S156;S158;S160;	SRSF10-S157	SRSF10-S158	SRSF10-S23	SRSF10-S252	SRSF11-S207	SRSF11-S440	SRSF11-S455	SRSF11-S462	SRSF11-S489	SRSF2-S101	SRSF2-S189;S191;	SRSF2-S191	SRSF2-S208	SRSF2-S208;S221;	SRSF2-S212	SRSF2-S221	SRSF2-S26	SRSF2-T25	SRSF3-S5	SRSF5-S233	SRSF6-S303	SRSF6-S314;S316;	SRSF8-S158	SRSF8-S191	SRSF8-S26	SRSF8-S273	SRSF8-S273;S282;	SRSF8-S282	SRSF9-S204	SRSF9-S211	SRSF9-S211;S216;	SRSF9-S216	Kids_First_Biospecimen_ID	IncLevel1	CLK1_201
PT_7YM9EBCK_16510-3_Solid Tissue_Initial CNS Tumor	5.099715999160909	3.460742563789644	4.236492618381302	3.5533605033353277	2.2539892662307865	4.951401291674311	0.9183862344463479	5.454175893185802	3.493134922305505	4.380590934265922	4.844486087757799	5.695437110405369	2.5109619192773796	6.0051753913319414	4.906409617094016	4.543495883425772	3.5921580021253603	4.680886920719692	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_A8V685RR	0.938	4.3175935046234715
PT_88F5PD21_7316-6188_Solid Tissue_Initial CNS Tumor	3.494415610397496	2.646162657157894	3.2433644256936605	2.883620816285671	2.7246502717329673	4.918386234446348	-1.2175914350726267	4.8052924556007115	3.2735158897021166	3.7570232465074596	4.414135532984451	5.354381632113322	2.729008870337863	6.141800611652467	4.013462259806563	4.2720231890610485	3.297191416565856	4.428946344769483	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_P1AZ9H9A	0.482	0.8639384504239717
PT_8HZN8J7C_7316-8034_Solid Tissue_Initial CNS Tumor	4.970853654340483	4.475733430966398	4.881664619320345	3.8298495598446904	3.612352498752662	5.319401166858324	1.2630344058337937	5.216842842837263	3.940166750482817	5.6834157470304305	5.060479781407595	5.581351247168778	3.612352498752662	6.796753476973698	5.615004241635032	4.612352498752662	3.4502214958971797	5.349436051713823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_JTWNJ8T7	0.91	3.15704371014558
PT_8KSGR8MY_16510-6_Solid Tissue_Initial CNS Tumor	3.980939266085512	2.771885578515366	3.418189947945766	3.0942360698457656	2.9126498648972037	4.665051614289214	-2.473931188332412	5.38646609286931	3.645009884391095	4.126807703142035	4.869871406177713	5.947198584262056	2.992768430768924	6.178515470188603	5.081083928687635	4.40735275114004	3.346247774082775	4.596935142387232	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_V0JFAS12	0.6729999999999999	2.1473066987802936
PT_8P368R5B_7316-4998_Solid Tissue_Initial CNS Tumor	5.466953337123929	4.323370069061268	5.013462259806563	3.277984747299765	3.463360885816658	6.398316163400203	0.8875252707415875	6.531693360861466	4.800123352826528	5.60139939053183	6.413627929024172	6.643856189774724	5.117279460053921	7.3789450602529	5.596637034102074	5.260402093025793	5.0307774719925415	6.044394119358453	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_FXJY0MNH	0.7859999999999999	3.7463127664254587
PT_8YS7JD5V_7316UP-2398_Solid Tissue_Primary Tumor	3.7845039829295666	2.475084882948783	3.2078928516413328	2.715893370547605	1.8559896973084806	4.324810603420484	-0.6896598793878495	4.180307019969433	2.9726926540042644	3.7059779016825223	3.926948247949772	4.7745235295902315	2.6915341649192004	5.657640005207824	3.990954860396993	3.2094533656289497	2.700439718141092	4.056583528366367	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_4Q3NRFBD	0.741	1.9523335663696857
PT_91PDAFH0_7316-5267_Solid Tissue_Initial CNS Tumor	4.958842675243241	3.1193561770396756	3.588564737401352	3.089159131911238	2.9392265777282085	5.777945670695148	0.6507645591169023	5.713145902490259	4.894817763307944	4.636334602442182	5.312882955284356	5.6676083256737195	3.925049964727359	6.197314999473818	5.128870759465125	4.556429415449573	3.9736112755194717	5.24031432933371	-1.0698526802878086	1.6143393512653508	0.7408446946734356	1.1735402123500653	0.3254105582174484	0.8210829945322492	1.679305883387695	1.4758206047329336	1.3454416512132799	-0.5505277397386721	1.1031480682717805	-0.5344344715427046	1.2766118056438065	0.6293602674944493	1.3782003929895812	0.2623272765894487	1.7815248431424233	0.5648591600043241	0.6705116723524278	0.8803648590119759	-0.6154650684216147	0.9301264784075323	0.5835037762447604	1.588556047974607	0.022450724879342358	-0.5394768715403812	1.3080313277141766	0.16498052509998903	-0.5771296808533803	-0.4047961943208229	0.8950819359136631	-0.519736908062622	-1.0344803882098523	0.001448653808787346	-0.18303311802789002	-0.3701214287529453	0.546755603832471	0.9708258886141987	-0.024434429935883045	-0.11881390062877709	-0.4283214887670301	0.8744013520413425	-0.13221679052148566	0.5933320753288402	-0.43441201062989776	0.9741228672007456	1.3995279978596378	0.463984941144539	1.9077264963364524	1.810185350006708	1.2221487948643508	-0.2518305500967307	BS_FYP2B298	0.111	-0.6438561897747247
PT_9BZETM0M_7316-158_Solid Tissue_Initial CNS Tumor	5.2712762591759255	3.9523335663696857	4.12350066435096	2.6016965164809576	4.220329954879555	5.428946344769483	1.7048719644563528	5.674404153937691	6.203396948546115	5.960697039304312	6.73809225962049	6.921245888585589	4.936873461824233	6.166715444966422	4.784503982929566	5.952799477899938	3.2234225499349374	5.45450493755737	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_TV5B86ZD	0.604	3.2234225499349374
PT_9N0SR1D7_7316-249_Solid Tissue_Initial CNS Tumor	3.341985747228616	4.296457407371244	3.2479275134435857	2.8659188145522125	3.662205499653617	4.705425039042727	-0.18442457113742744	5.23035674505615	5.20163386116965	5.2082831384125186	5.85124932023306	5.967399198924614	4.840463233869542	5.924812503605781	5.380937194927824	4.705977901682522	2.9392265777282085	5.682573297347578	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_YEW22W35	0.8809999999999999	1.8278190246173196
PT_9PDE9KSB_7316-4723_Solid Tissue_Initial CNS Tumor	4.047014819517589	3.779259720372376	2.7506065048355923	1.8718436485093177	3.1127001327493624	4.733896605247495	-2.473931188332412	6.384395238388068	4.806324057390029	4.491853096329675	6.237448995639321	5.669310286202474	4.628190334615213	5.013462259806563	5.111448698487674	5.172327491657617	-0.5994620704162712	6.139142019145689	1.5277128334982215	0.8557138903195399	1.3889558642014954	0.4481422626081155	1.4739081144380215	0.2295116805547074	0.6166255154871195	1.7760227492555856	1.004221871380288	0.007128503146256731	0.20161207095333983	0.8493251420180458	1.5526061858623539	2.1564896261226556	0.9208542882844486	1.4638680406667088	1.5863271841434954	1.41298443110805	0.11730592785542379	0.5536393395492216	1.122269163946735	1.3502946165462917	1.5938279229399743	1.595695306672941	1.3889895806497592	1.4686755410359738	1.4116617885400318	-0.20011346113935444	1.5460916018684256	-0.7518217381598806	1.6423864682599068	0.9860277499988955	0.6674317062542937	1.8421646063952564	0.20505700484549877	0.231926701055983	1.017649560702715	1.4077213751888433	0.6430555319166397	0.4607810578382173	1.5218747645685486	1.5845101513478868	-2.1540389316856783	-0.41992681882258653	-1.9105116057711742	1.1457307484709263	-1.3751739522113133	-0.44183674185931576	1.0639303748922235	1.1180865837285103	0.5117653598574308	2.2460310821324465	BS_TRPXB3AV	0.292	-0.3584539709124763
PT_9W4WTVFZ_7316-1312_Solid Tissue_Initial CNS Tumor	2.6158870739160567	3.938285791884053	3.389566811762726	1.6959938131099002	2.2078928516413328	4.475084882948782	-0.888968687611256	5.568032104771279	4.3103401206121505	4.8104431038451745	5.668459556915382	6.071247819461442	3.8569856897822046	5.199279721336625	5.307428525192248	4.425593577653059	2.682573297347578	5.665904354954898	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_PQVTB6BB	0.605	NA
PT_A325EYR2_7316-2557_Solid Tissue_Initial CNS Tumor	2.1076878693143732	2.974529312483882	2.765534746362977	0.7990873060740036	1.84799690655495	4.576522137920503	-0.5994620704162712	5.001802242633985	3.6870606883398924	3.896271848807375	4.841469999465799	5.7123206407416305	3.346247774082775	4.848497755385146	4.829342193902803	3.6380738371807184	3.0443941193584534	5.088311235888661	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_5965SFPZ	0.732	0.43295940727610627
PT_AP658JQV_7316-519_Solid Tissue_Initial CNS Tumor	3.215678596607928	3.1160319934471103	3.1093605594042306	1.411426245726465	2.823749360308273	4.582556003014061	-1.6438561897747246	4.968090752045256	4.40735275114004	4.574101508089389	5.3077927961298945	5.929080835242584	4.403267722339301	5.101818134227409	4.583759753639499	4.511594541537413	2.292781749227846	5.150965783556497	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_3MS8WVNR	0.746	1.4854268271702418
PT_ARCM3PXM_7316-1187_Solid Tissue_Initial CNS Tumor	2.6803243568440163	3.389566811762726	3.646162657157894	1.8439838440483265	1.2387868595871165	3.9231491804723087	-4.321928094887363	5.014801602351361	3.82273014794452	4.130107178658833	5.20945336562895	5.687620632084895	2.693765712217783	5.2861418728343015	5.176322772640463	4.3957483281790335	2.883620816285671	4.947198584262056	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_FYRDYBMZ	0.879	1.1505596765753814
PT_C2D4JXS1_7316-1746_Solid Tissue_Initial CNS Tumor	3.604071323668861	3.8186460828225393	4.215678596607928	2.980025300238734	2.414135532984451	3.158660175346498	-3.473931188332412	4.903520373723376	4.766065051474954	4.7230123963923685	6.245267466519513	6.093391153253013	3.9136075118230993	5.914325330085303	5.672425341971495	5.025471814621179	2.853995647176393	6.161887682376894	1.180829641142535	-0.8410796344185524	1.2296995788372356	0.016693000028333283	1.338866399814802	1.7660489670769923	0.7623166553135732	-0.9127229659548335	1.4113356013709308	1.541649093593076	1.0558900365354833	1.3505795694857612	1.7088344672622937	0.5231903722355777	0.8055841596228834	0.05603943768585867	0.2591635719269204	-0.14724769185571746	1.6260969856588465	1.29272494264965	1.471447967200997	1.1945002028070462	0.26234016549956635	-0.6306743038034498	-0.6505753662707744	0.4651817966459706	0.3060036233392184	0.4162291169027779	0.5647038771506957	-0.06559911959804493	-0.5722324492864771	0.29411428612742024	0.36512199499232795	0.28635767714610594	0.6623397457739468	-0.20640231065949116	0.6556706677331389	0.20979490011703023	-0.6824733772300534	-0.5024945235089725	0.2653438329514856	0.9249709042127551	0.3282590603881628	0.18616564470328772	1.3369398339786969	1.1003700668827239	1.166198071524124	1.6067120035766902	1.141133644410079	1.511446455817413	1.0698299919260272	1.322929667355909	BS_R5SNFB5B	0.789	2.3305584000308026
PT_C7HHJG7Z_7316-4516_Solid Tissue_Initial CNS Tumor	5.4252578719992135	3.838951766951943	3.944858445807539	3.718087583960517	3.554588851677637	5.212958362728285	-0.7131188522118385	5.9066501263953795	4.5291962679993905	5.013462259806563	5.602587527342561	5.183486514459391	3.8021932169418253	5.887768948647899	5.312882955284356	4.636914580355878	4.265286857565172	5.6082178530214595	0.9074715919640548	-1.515938795851392	-1.2641794728618372	-1.3752045718031973	-1.0528827685919764	-0.06625424537548116	-0.6499056656913833	0.2877271778196631	-1.015007005589341	-0.9305489558266379	-1.0200710239975135	-1.1235137063472413	-0.867384365398382	-0.5246707386256735	0.44256945399249614	-0.7756987061093616	-0.5804122838435127	-1.2078417744144538	-1.2367906078917785	-0.8765537015806443	-0.6312737196448367	-0.5151501527714772	-0.9587083810665464	0.05064353236073049	0.7869913595542553	-0.17259073309807754	0.002691379746598813	0.8684553364959222	-1.650362505718085	-0.4155716258935327	1.6887924886561956	-0.533381309627836	-0.1297579641605782	-0.9471364733195902	-0.4869128420884738	-0.1909582323474764	-0.28231516632237214	-0.10686029138321079	-1.338417849379208	-0.3844200429139023	-0.9736826913608086	-0.06381513640557493	-0.5430345062287868	-0.8602613425471775	0.6025942688085989	-1.2013947781724834	-0.37084026611642523	0.04890081549184719	-0.35914262035812855	-0.9804201491370914	-0.38300480976439955	-2.3595148192976105	BS_9ZJT0CP0	0.581	1.7398481026993275
PT_CB1DN0V8_7316-2241_Solid Tissue_Initial CNS Tumor	4.178714641175443	3.4462562298895643	3.168321115739723	1.9335726382610239	2.4646682670034443	4.354028938054387	NA	4.993221467368938	4.823749360308272	4.969933274697856	5.157447996274298	6.016808287686554	4.085764553778314	5.646162657157894	5.956985924612576	5.138732569720239	2.2479275134435857	5.125981653854716	-0.021758953630689696	0.13510564044692594	1.523133233674915	-1.0275988843599702	1.3194298780876126	1.4097967328381702	0.2301451898363186	-0.8702089341423321	-1.0044207167659929	1.3561014676937315	0.6463798031419711	-0.0898249745293794	-0.9978715896457263	0.09239214189326543	-0.3299641262017915	2.025605099534143	-0.027556760795177156	0.436302433578666	-0.14849928255218486	-0.03170055307807037	0.17532643159702738	-0.05021710949089214	-0.30822288044867713	-0.2213675441272038	-0.3304497881234675	-2.118694176695663	-0.737683904642439	-0.5172116009021371	1.0112878728237862	2.7955317339866252	0.6803230332370467	2.7664739220229224	2.6653361617655156	1.2817270102106184	3.0582721589726565	2.3010531481122722	1.9171733584069768	2.23389049996239	0.08081566375825536	1.6117890796806296	0.952040932042359	0.9495246946928949	1.2345296846907254	0.8585532202481336	0.5435872099918301	0.5686215566594951	0.35795408582209476	1.2173627360683876	0.692575852858046	-0.15339277794536205	-0.1371454658975154	-0.011712003355064938	BS_84XCR9GG	0.715	1.726831217032493
PT_CSZ9QA1N_7316-1464_Solid Tissue_Initial CNS Tumor	3.4672794804599825	2.560714954474479	2.700439718141092	1.5210507369009632	2.339137384919585	4.098453246309274	-2	5.684818737553223	4.238022517825721	4.475084882948782	5.483493351284395	5.888499735514123	3.2172307162206693	5.763411574470007	4.594548549550354	4.980939266085512	3.821710215034674	5.175524601089875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_2EN3X6HB	0.391	0.34482849699744117
PT_D5KKHPAE_7316-4337_Solid Tissue_Initial CNS Tumor	3.7980505147675143	3.277984747299765	3.4289463447694826	2.2448870591235344	2.62993940943954	4.690975738343275	-0.8365012677171204	5.7090148649032715	4.428276414392509	3.6357543912777603	5.67072705449947	5.327687364176048	2.933572638261024	6.085976949073639	5.936402377725063	4.677508242264722	5.2502036564992975	5.731454807698346	0.8021203027665855	-0.5525611732500468	-0.17165399948139184	0.7472351652363729	-0.2932170717069216	0.0789695359929209	0.745478863010222	-1.2272792399582202	1.1525851052944678	1.6013425928473626	0.20715322628388014	0.29359976609279315	-0.04741286706707459	0.06955034632159254	-0.23317452111758719	-0.31965202559612677	-0.11945580580066134	-0.2766190614387216	0.016745619499270503	0.10948074471051362	1.1808528563511331	-0.19556790530362633	-0.33978920826407905	0.32833055875966094	-0.17788751423220242	-0.08319730185051975	0.16745770717157915	1.3991829930089368	-0.6909947782740462	-1.1125275638658385	-0.2777698808509312	-0.07444818425698506	0.06744331068016822	-0.06750122411259181	-1.0077268207096342	-0.019516039008918223	-0.5812912594206535	-0.4365513838042183	0.33779565699996505	-0.20208597374298504	0.6736139076899266	0.39007359036815664	0.49004695405301146	-0.8096930193065183	-0.3449326033763692	0.5748572632895714	0.514489119911821	1.4164058975145146	-0.3076007656537052	-0.024472779968542007	0.0983873665870146	0.48582960041531503	BS_1BJNPHMD	0.5489999999999999	0.36737106564852945
PT_D835NGZW_16510-5_Solid Tissue_Initial CNS Tumor	4.234194722953812	2.62993940943954	3.2357270598380583	2.8972404255747994	2.604071323668861	4.581953750848818	-2.643856189774725	5.042644337408494	3.40735275114004	3.986410935252045	4.688180358586926	5.570462931026041	2.944858445807539	5.792334805706692	4.737686761409861	4.100977647724821	3.2234225499349374	4.330558400030802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_WQNXWJXE	0.87	2.944858445807539
PT_DB281Z4K_7316UP-310_Solid Tissue_Primary Tumor	3.3923174227787602	2.4276061727818994	3.3132458517875616	2.2539892662307865	2.6848187375532224	5.568944144654707	0.2016338611696504	5.436295119839363	4.045268215138534	3.814550423461808	5.234577959784565	4.88508622529017	2.8972404255747994	5.146899560343589	4.7692427951405385	4.101818134227409	4.20945336562895	5.252476214135217	-0.49083808594537903	-0.08810519314615028	-0.6299929482231538	-0.04861500616385812	-0.8997119591766831	-0.6409681759418716	-0.7113309815781758	-0.3696615956905506	-0.30116744891116937	-0.10075431275383435	-0.0952138448039801	-1.3617086367033513	-0.28044960395958624	-1.2467671143321304	-0.8592513938425179	-0.2407723697109485	0.418079554827257	0.6542461561894326	0.4021470245708285	-0.05191536754299304	-2.0083784872207437	-0.27198546354739633	-0.611447874992247	0.03362723668187816	0.7127711048492338	0.997291955458515	0.27587065046495574	0.7012915692567913	0.1167852236944063	1.415847469134029	0.5760095558836699	-0.8065494236463656	-0.5150249139840305	-0.8645832572918296	0.8482532395885698	-1.3115918038852041	-0.5909632138648337	-0.42426655407818537	-0.6965509040432244	-0.14651593980911595	0.17336972779272822	1.4614877351122972	-0.9383989192314922	2.251654286281469	-1.168211673819512	-0.8890822425407838	-0.5469394265248239	-0.27565627625053407	0.14604660194351438	-0.7768656481375973	-0.3989871710208232	-0.3685199274481996	BS_0XHT9W4Q	0.259	-0.5353317329965558
PT_DJ106XYS_7316-3935_Solid Tissue_Initial CNS Tumor	4.267535798068735	2.817623257511431	2.9616233282869446	2.032100843167024	2.2720231890610485	3.673556423990145	-1.15200309344505	5.018367115543116	3.682573297347578	4.539158811108031	5.3139713710590195	5.4121040446775694	3.6217588567097327	4.798569003556882	4.715893370547605	4.063502942306158	2.548436624696042	5.186659017202113	-0.40763607220993175	-1.043054755633023	-0.4561746893769608	0.11794830382216616	-0.23109422051891268	-1.5257747539144468	0.26819750210004295	0.003047751210424751	-0.5839660273405404	0.761975649384277	0.6150075040387608	0.09096449324648334	-0.7539032283856779	-0.9574288530261739	-2.1276599266524996	0.6049044081050846	1.0004276764649584	-0.06343104545977722	0.8896610882119489	1.3986269595505716	-0.4414608236644641	1.5323399722457949	-0.15342074717932352	-0.17911010209063075	2.077018536596502	1.5664243508778584	0.5054898351582443	-0.6263418064083854	1.0033442557629442	-0.27167109566696107	0.9435316900261886	-0.5650664464278418	-0.31758835098403954	-1.0084588172191495	-0.8497781198559561	-0.7990811038713991	-0.8019377710976985	0.21885972492173436	0.8016530294704347	-0.607768031829377	1.5551602779411948	0.38101889990592003	-0.35291584574023444	-0.6766138055536942	-0.12274154842772743	-0.4923504455501664	0.4220427166932791	0.2738186854774649	0.8298280948095809	-0.02688986638271724	-0.6220444491932062	-0.3414493657038796	BS_NR3P3GN2	0.8959999999999999	3.2172307162206693
PT_DXET8FM2_16510-2_Solid Tissue_Initial CNS Tumor	4.203984165855989	2.032100843167024	3.0250287944915226	2.5777309314900805	2.6392321632492775	4.996840647795369	-1.7858751946471527	4.480265122054463	3.438292851579147	4.493775408460703	4.178714641175443	4.894332742277694	3.33199177823206	5.39334755137725	3.6403895600549454	3.759155833800272	2.84197311892718	4.2086733196294714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_8ZTEXH90	0.969	3.2675357980687347
PT_E3S6H59E_7316-133_Solid Tissue_Initial CNS Tumor	3.097610796626422	3.040892430646901	3.6724253419714956	1.9855004303048849	1.560714954474479	4.621758856709732	0.632268215499513	4.609400390006429	2.835924074254375	4.0522419811811385	4.838447592548458	5.416839741912829	3.5496691707264905	5.954661620837898	4.739308070860385	3.628773595201645	2.8619553641448694	4.542877099354142	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_BKR4E30C	0.884	1.6461626571578936
PT_FAZEJ3VR_7316UP-2238_Solid Tissue_Primary Tumor	3.838951766951943	2.411426245726465	2.8639384504239715	2.572889668420581	2.4059923596758366	4.3377110921282895	-2.1202942337177118	4.568640195419223	2.944858445807539	3.361768359419153	4.349082146391089	5.140778655782796	2.5897634869849773	5.274634402517586	4.093391153253013	3.713695814843359	2.8032270364349277	3.982765462583646	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_CV9QNWN7	0.816	2.0426443374084937
PT_FCYM09DV_16510-1_Solid Tissue_Initial CNS Tumor	2.372952097911829	1.8032270364349277	2.4594316186372973	1.8953026213333068	2.570462931026041	5.17672169288105	-1.9434164716336324	4.290571850852079	3.0789513413948217	3.669026765509631	4.04176864995163	4.9593064897596575	2.9145645234939397	5.607034345948616	3.3936907641874536	3.889473542531109	2.974529312483882	4.12267271882414	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_PQY28YXA	0.638	-0.25153876699596445
PT_FFSCZ7CA_7316UP-2877_Solid Tissue_Primary Tumor	4.354028938054387	2.974529312483882	3.729008870337863	3.27500704749987	2.9616233282869446	5.07724299893246	-1.3584539709124763	4.998646839005795	3.6229303509201767	4.140778655782796	4.4154882710497	5.7311832415722	2.9781956296816516	6.305605789585429	4.906409617094016	4.119356177039675	3.833902076669163	4.595145567990858	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_74GHJS7N	0.6779999999999999	2.604071323668861
PT_FKCPVY7V_7316-8031_Solid Tissue_Initial CNS Tumor	4.5291962679993905	4.7938958825488776	4.030336078370959	2.456806149230474	3.356143810225275	5.358958825832329	2.62760683812965	6.110196177754199	4.888012585402829	5.561937059622433	6.63023071585969	6.740522858354904	4.9597701552114675	7.018700931064459	6.186659017202113	5.1013979521825314	4.23035674505615	6.416839741912829	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_862NMAR7	0.9	2.918386234446348
PT_FYPWZBH0_7316-1085_Solid Tissue_Initial CNS Tumor	4.499527024215096	3.0391383939069585	2.3868109464722167	1.7782085763980877	2.821710215034674	4.463360885816658	-0.18442457113742744	4.89287670006069	4.042644337408494	4.614120868789254	4.974529312483882	5.4376272483189485	3.9708536543404835	4.94673086014031	4.71918344048179	3.8257856274647914	3.189033824390017	5.2712762591759255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	BS_2A5R9MEJ	0.923	3.8328900141647417
