Filename	Geneset	logFC	AveExpr	t	P.Value	adj.P.Val	B
cluster_4_pathway_stranded.tsv	HALLMARK_KRAS_SIGNALING_DN	0.07736747434249495	-0.0026448826385041075	3.475827118558807	5.381805883514078e-4	9.268665688274247e-4	-0.972491648539199
cluster_4_pathway_stranded.tsv	HALLMARK_BILE_ACID_METABOLISM	0.12896868513861107	-0.00853333127505159	3.410432043905254	6.828434263846198e-4	0.0011141129588380639	-1.192311871219582
cluster_4_pathway_stranded.tsv	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	-0.14312876787044226	-0.0339222020107507	-3.2899095916966172	0.0010483817657893368	0.0016249917369734722	-1.5868251462501464
cluster_4_pathway_stranded.tsv	HALLMARK_INTERFERON_ALPHA_RESPONSE	-0.2000337732553096	-0.0059245869066839995	-3.092819698537856	0.0020551667084715017	0.0030338175220293597	-2.202221802839989
cluster_4_pathway_stranded.tsv	KEGG_SPLICEOSOME	-0.15979317963716141	-0.02583208623792915	-2.8128241838796284	0.005037537329423327	0.007098348055096506	-3.0126831890347674
cluster_4_pathway_stranded.tsv	HALLMARK_WNT_BETA_CATENIN_SIGNALING	-0.07732661605903435	-0.04224113110362464	-2.28215255294919	0.022755855835246162	0.030670936125766567	-4.341688728365787
cluster_5_pathway_stranded.tsv	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.33331045089654027	-0.027083400879474827	7.996889160710189	4.750163197156186e-15	1.4725505911184175e-13	23.44577805146596
cluster_5_pathway_stranded.tsv	HALLMARK_HEDGEHOG_SIGNALING	-0.2309712756149919	-0.029965223237660904	-7.870545117348801	1.2159608917815778e-14	1.8847393822614455e-13	22.52600033718011
cluster_5_pathway_stranded.tsv	HALLMARK_IL2_STAT5_SIGNALING	0.23259326530360064	-0.02159862458860919	6.0537878528521825	2.2219379641002494e-9	2.2960025629035912e-8	10.721478464253746
cluster_5_pathway_stranded.tsv	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.29120455285771224	-0.005023698880108244	5.963259011662481	3.785969451195648e-9	2.861977582161279e-8	10.205397217569267
cluster_5_pathway_stranded.tsv	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.2838147407570906	-0.02415909239177432	5.9292791085644465	4.616092874453675e-9	2.861977582161279e-8	10.013512584758
cluster_5_pathway_stranded.tsv	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.2656182331534831	-0.00937767110042385	5.061337828920709	5.226636324738679e-7	2.169226326581381e-6	5.4551927190087355
cluster_5_pathway_stranded.tsv	HALLMARK_APOPTOSIS	0.19040464423850453	-0.02889015670980083	5.055965784822993	5.37100590377934e-7	2.169226326581381e-6	5.429061794393853
cluster_5_pathway_stranded.tsv	HALLMARK_BILE_ACID_METABOLISM	-0.16672798181531118	-0.00853333127505159	-5.047794931602429	5.598003423435822e-7	2.169226326581381e-6	5.389366501450608
cluster_5_pathway_stranded.tsv	HALLMARK_P53_PATHWAY	0.1563052095540201	-0.02908904662732365	4.362170552797773	1.46553314512143e-5	5.0479474998627036e-5	2.2741462094256413
cluster_5_pathway_stranded.tsv	HALLMARK_TGF_BETA_SIGNALING	0.16445553949370426	-0.03639220872088223	4.172349875476607	3.362930055213935e-5	1.0425083171163198e-4	1.487829025970271
cluster_5_pathway_stranded.tsv	HALLMARK_INTERFERON_ALPHA_RESPONSE	0.2266088656171732	-0.0059245869066839995	3.9919730514215055	7.187975232337818e-5	2.025702110931567e-4	0.7716095061779411
cluster_5_pathway_stranded.tsv	HALLMARK_MYC_TARGETS_V2	0.15020174644001655	-0.046597139024337944	3.041677868774972	0.0024335427501537272	0.006286652104563795	-2.4964532729576874
cluster_5_pathway_stranded.tsv	HALLMARK_GLYCOLYSIS	0.09125929463504956	-0.03322744370898544	2.8517137624378393	0.004466386187138687	0.010476769551802398	-3.0466272946906257
cluster_5_pathway_stranded.tsv	HALLMARK_KRAS_SIGNALING_UP	0.09674130971715672	-0.025878594031238173	2.830397903960966	0.00477172373961435	0.010476769551802398	-3.106197472666396
cluster_5_pathway_stranded.tsv	HALLMARK_MITOTIC_SPINDLE	-0.08607856722274232	-0.060262836233106916	-2.8107756886961046	0.005069404621839869	0.010476769551802398	-3.160647715600636
cluster_5_pathway_stranded.tsv	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.0973499281427323	-0.032322061402687646	2.3924955317715737	0.0169761525750681	0.03289129561419444	-4.232853662046194
cluster_5_pathway_stranded.tsv	HALLMARK_FATTY_ACID_METABOLISM	-0.0812222439289602	-0.011619316196018215	-2.272874680455789	0.023312120805471927	0.042510337939389985	-4.508281518991748
cluster_5_pathway_stranded.tsv	HALLMARK_KRAS_SIGNALING_DN	-0.04384564586143164	-0.0026448826385041075	-2.225459268892791	0.02634311855258262	0.04536870417389229	-4.613600470097804
cluster_5_pathway_stranded.tsv	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-0.10256207527871615	-0.013576821892595205	-2.0379680801619293	0.04189891633049534	0.06836138980238714	-5.008570972055502
cluster_6_pathway_stranded.tsv	HALLMARK_G2M_CHECKPOINT	0.5764099700035289	-0.07432649029668205	10.790422737775751	2.3535497756784004e-25	7.296004304603041e-24	46.64302990840427
cluster_6_pathway_stranded.tsv	HALLMARK_MITOTIC_SPINDLE	0.33075508115106644	-0.060262836233106916	10.402091402449054	8.756650657829047e-24	1.2059341866017726e-22	43.069256292670474
cluster_6_pathway_stranded.tsv	HALLMARK_E2F_TARGETS	0.6017836299041482	-0.06944216455778567	10.370796081737339	1.1670330838081668e-23	1.2059341866017726e-22	42.78550308248818
cluster_6_pathway_stranded.tsv	HALLMARK_MYC_TARGETS_V2	0.40764185275684567	-0.046597139024337944	7.718384129671657	3.709666525861475e-14	2.874991557542643e-13	21.23114830238524
cluster_6_pathway_stranded.tsv	KEGG_SPLICEOSOME	0.4077552535383135	-0.02583208623792915	7.614183249829013	7.882415539902624e-14	4.887097634739628e-13	20.491798163440574
cluster_6_pathway_stranded.tsv	HALLMARK_MYC_TARGETS_V1	0.41542821629284665	-0.0284765285174657	7.30018064321767	7.255758566748137e-13	3.748808592819872e-12	18.31620064242117
cluster_6_pathway_stranded.tsv	HALLMARK_WNT_BETA_CATENIN_SIGNALING	0.21192655141578826	-0.04224113110362464	6.587499114856667	8.349879397451367e-11	3.697803733157034e-10	13.676555350753851
cluster_6_pathway_stranded.tsv	HALLMARK_DNA_REPAIR	0.2532149259249948	-0.03517686771371447	5.942579937708986	4.271466679731069e-9	1.655193338395789e-8	9.845727246899497
cluster_6_pathway_stranded.tsv	HALLMARK_NOTCH_SIGNALING	0.2207034667735461	-0.03237432355912559	5.640016727332837	2.3984833551621124e-8	8.26144266778061e-8	8.172235570049047
cluster_6_pathway_stranded.tsv	HALLMARK_KRAS_SIGNALING_DN	-0.11918751005539285	-0.0026448826385041075	-5.571641854355359	3.504179657350425e-8	1.0862956937786317e-7	7.805171355925118
cluster_6_pathway_stranded.tsv	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.2331506217169049	-0.032322061402687646	5.264350714286764	1.8323857379267522e-7	5.163996170520847e-7	6.206626802913453
cluster_6_pathway_stranded.tsv	HALLMARK_MTORC1_SIGNALING	0.1972340366575689	-0.03384248323676415	4.5629458493869475	5.879692501777308e-6	1.518920562959138e-5	2.8758685951293863
cluster_6_pathway_stranded.tsv	HALLMARK_IL6_JAK_STAT3_SIGNALING	-0.162360956273702	-0.005023698880108244	-2.960600322312186	0.0031659410095671173	0.00754955163819851	-3.0210263655649925
cluster_6_pathway_stranded.tsv	HALLMARK_GLYCOLYSIS	0.10131105441034884	-0.03322744370898544	2.8677729246118	0.004248154640297756	0.00940662813208789	-3.28784579029404
cluster_6_pathway_stranded.tsv	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-0.13069751337874738	-0.027083400879474827	-2.741449169445013	0.006260602013530846	0.012938577494630416	-3.6375784124404844
cluster_6_pathway_stranded.tsv	HALLMARK_KRAS_SIGNALING_UP	-0.10087414267026748	-0.025878594031238173	-2.6718119002750975	0.0077058139907025675	0.014930014606986224	-3.8237688622282144
cluster_6_pathway_stranded.tsv	HALLMARK_PROTEIN_SECRETION	0.1293406408653004	-0.019891792273316375	2.5038068596660277	0.012495027178224222	0.02278504956029123	-4.253597683287772
cluster_6_pathway_stranded.tsv	HALLMARK_IL2_STAT5_SIGNALING	-0.10088862555117734	-0.02159862458860919	-2.331510796485598	0.01998689107013431	0.033492322073485604	-4.665880840593408
cluster_6_pathway_stranded.tsv	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.08981360357600124	-0.029618162422700673	2.319585928677385	0.020627377757262717	0.033492322073485604	-4.693344416510174
cluster_6_pathway_stranded.tsv	HALLMARK_INTERFERON_GAMMA_RESPONSE	-0.1351208200762039	-0.00937767110042385	-2.301941389625863	0.02160794972482942	0.033492322073485604	-4.733725967685625
cluster_6_pathway_stranded.tsv	HALLMARK_TNFA_SIGNALING_VIA_NFKB	-0.1221435209073935	-0.02415909239177432	-2.2674305262617143	0.02364390405595093	0.03490290598735614	-4.811828951395177
cluster_7_pathway_stranded.tsv	HALLMARK_MITOTIC_SPINDLE	-0.16885634552590065	-0.060262836233106916	-4.837124514099973	1.59518710697505e-6	4.945080031622655e-5	4.744949719856642
cluster_7_pathway_stranded.tsv	HALLMARK_BILE_ACID_METABOLISM	0.1484672530074308	-0.00853333127505159	3.878155038472508	1.1436410175832661e-4	0.0017726435772540624	0.7451931923331694
cluster_7_pathway_stranded.tsv	HALLMARK_MYC_TARGETS_V2	-0.19461642870118262	-0.046597139024337944	-3.4288723786249844	6.387611970471267e-4	0.006600532369486977	-0.8379685203770748
cluster_7_pathway_stranded.tsv	HALLMARK_NOTCH_SIGNALING	0.1380922234481528	-0.03237432355912559	3.3394383115939097	8.804169580571386e-4	0.006823231424942824	-1.1306277813634278
cluster_7_pathway_stranded.tsv	HALLMARK_PROTEIN_SECRETION	-0.1678320312704278	-0.019891792273316375	-3.122476617834441	0.0018613445815106934	0.0115403364053663	-1.80936236635839
cluster_7_pathway_stranded.tsv	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.15001651451718392	-0.027083400879474827	3.0205094634387537	0.0026080690335735118	0.013475023340129812	-2.1130162147336735
cluster_7_pathway_stranded.tsv	HALLMARK_KRAS_SIGNALING_UP	-0.11471529946607459	-0.025878594031238173	-2.9161156272553415	0.0036485322824680775	0.01615778582235863	-2.413701523829457
cluster_7_pathway_stranded.tsv	HALLMARK_PI3K_AKT_MTOR_SIGNALING	-0.11259047973442061	-0.029618162422700673	-2.7927152473167163	0.005358154966676667	0.020762850495872086	-2.75579357045533
cluster_7_pathway_stranded.tsv	HALLMARK_HEDGEHOG_SIGNALING	-0.09515687737604447	-0.029965223237660904	-2.721299026308966	0.006651388333055116	0.02291033759163429	-2.947157789313736
cluster_7_pathway_stranded.tsv	HALLMARK_MYC_TARGETS_V1	-0.15644510485776394	-0.0284765285174657	-2.559317985594341	0.010680273335763085	0.03310884734086556	-3.3631693136707437
cluster_7_pathway_stranded.tsv	HALLMARK_G2M_CHECKPOINT	-0.14427335576448116	-0.07432649029668205	-2.420970556858338	0.01571242293427482	0.04428046463295632	-3.6986195994461903
cluster_7_pathway_stranded.tsv	HALLMARK_GLYCOLYSIS	0.08672420753236232	-0.03322744370898544	2.3498135350364864	0.019037750733867178	0.04918085606249021	-3.8640088907927046
cluster_7_pathway_stranded.tsv	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-0.132231370613961	-0.013576821892595205	-2.2838884458120945	0.02265313314939471	0.054019009817787386	-4.01289878692773
cluster_7_pathway_stranded.tsv	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.11952327006369741	-0.02415909239177432	2.1267428677015032	0.03376303315122792	0.07476100197771897	-4.350946752838824
cluster_7_pathway_stranded.tsv	HALLMARK_E2F_TARGETS	-0.1278170026769804	-0.06944216455778567	-1.982071913490486	0.04783102197154624	0.09885077874119558	-4.6411125226801015
cluster_8_pathway_stranded.tsv	HALLMARK_KRAS_SIGNALING_DN	0.24609422548469037	-0.0026448826385041075	13.711522946572773	2.156180924687472e-38	6.684160866531163e-37	76.26686842290825
cluster_8_pathway_stranded.tsv	HALLMARK_WNT_BETA_CATENIN_SIGNALING	-0.28180265471994337	-0.04224113110362464	-9.836582456366264	1.4265867317391293e-21	2.2112094341956502e-20	37.872630480092944
cluster_8_pathway_stranded.tsv	HALLMARK_E2F_TARGETS	-0.47528279013314534	-0.06944216455778567	-8.739635048715103	1.4845485272476005e-17	1.5340334781558538e-16	28.738720948689156
cluster_8_pathway_stranded.tsv	HALLMARK_G2M_CHECKPOINT	-0.4360452322597981	-0.07432649029668205	-8.658641435091516	2.8407913362972855e-17	2.2016132856303961e-16	28.098850140330846
cluster_8_pathway_stranded.tsv	KEGG_SPLICEOSOME	-0.42018854310952275	-0.02583208623792915	-8.611140026086625	4.147300822077671e-17	2.571326509688156e-16	27.725849026094302
cluster_8_pathway_stranded.tsv	HALLMARK_DNA_REPAIR	-0.3221182813415306	-0.03517686771371447	-8.39713722886748	2.234171764296086e-16	1.1543220782196445e-15	26.06640346455241
cluster_8_pathway_stranded.tsv	HALLMARK_MYC_TARGETS_V2	-0.39268771989162193	-0.046597139024337944	-8.111079414388694	2.0115189542210048e-15	8.908155368693022e-15	23.902530413156747
cluster_8_pathway_stranded.tsv	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-0.332737667747876	-0.027083400879474827	-7.848476148914632	1.4320425028338646e-14	5.5491646984812256e-14	21.971676602482876
cluster_8_pathway_stranded.tsv	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	-0.30237270293990764	-0.032322061402687646	-7.558240799985149	1.1782311606244142e-13	4.058351775484094e-13	19.900648414778026
cluster_8_pathway_stranded.tsv	HALLMARK_MYC_TARGETS_V1	-0.38911969877767105	-0.0284765285174657	-7.440357903850841	2.7216201036082003e-13	8.437022321185422e-13	19.078617405905767
cluster_8_pathway_stranded.tsv	HALLMARK_IL6_JAK_STAT3_SIGNALING	-0.33160987908274847	-0.005023698880108244	-6.725503382191243	3.441838004379737e-11	9.699725285070168e-11	14.335773562899085
cluster_8_pathway_stranded.tsv	HALLMARK_P53_PATHWAY	-0.23702883763053575	-0.02908904662732365	-6.616450365770424	6.944913337529806e-11	1.7941026121952e-10	13.649409837015483
cluster_8_pathway_stranded.tsv	HALLMARK_TGF_BETA_SIGNALING	-0.2577693807521728	-0.03639220872088223	-6.543475482118237	1.1048756407909323e-10	2.6347034511168387e-10	13.195699725728929
cluster_8_pathway_stranded.tsv	HALLMARK_TNFA_SIGNALING_VIA_NFKB	-0.31314097042599726	-0.02415909239177432	-6.467146583504912	1.7872650393294066e-10	3.9575154442294005e-10	12.725947668927336
cluster_8_pathway_stranded.tsv	HALLMARK_INTERFERON_ALPHA_RESPONSE	-0.3538269669610187	-0.0059245869066839995	-6.2251643418095455	7.952742192961138e-10	1.6435667198786355e-9	11.269445378808971
cluster_8_pathway_stranded.tsv	HALLMARK_INTERFERON_GAMMA_RESPONSE	-0.3251067031953553	-0.00937767110042385	-6.145197468044608	1.2885680347962357e-9	2.496600567417707e-9	10.799133850658556
cluster_8_pathway_stranded.tsv	HALLMARK_APOPTOSIS	-0.22589176045920228	-0.02889015670980083	-5.9426935491249955	4.270059226156337e-9	7.78657858887332e-9	9.632817796384813
cluster_8_pathway_stranded.tsv	HALLMARK_IL2_STAT5_SIGNALING	-0.22007363773275512	-0.02159862458860919	-5.621911932793274	2.6535068744004992e-8	4.569928505911971e-8	7.858382609054369
cluster_8_pathway_stranded.tsv	HALLMARK_GLYCOLYSIS	-0.16527760939834196	-0.03322744370898544	-5.1468170542298	3.376920412438942e-7	5.509712251874063e-7	5.397476682860327
cluster_8_pathway_stranded.tsv	HALLMARK_MITOTIC_SPINDLE	-0.1492560333364051	-0.060262836233106916	-4.84873611191931	1.5074007388897932e-6	2.3364711452791793e-6	3.9569184301906146
cluster_8_pathway_stranded.tsv	HALLMARK_HEDGEHOG_SIGNALING	0.13065455550613256	-0.029965223237660904	4.266747608007726	2.234059635898969e-5	3.2978975577556214e-5	1.3782833310560045
cluster_8_pathway_stranded.tsv	HALLMARK_NOTCH_SIGNALING	-0.14095329252268937	-0.03237432355912559	-3.8739186137560697	1.1633723481256298e-4	1.6392973996315693e-4	-0.18463578762286925
cluster_8_pathway_stranded.tsv	HALLMARK_MTORC1_SIGNALING	-0.1313331633793778	-0.03384248323676415	-3.281239107721602	0.0010807146341312054	0.0014566153764377116	-2.2672263896662432
cluster_8_pathway_stranded.tsv	HALLMARK_KRAS_SIGNALING_UP	-0.0876506852803088	-0.025878594031238173	-2.5226105679867734	0.011851920996844761	0.015308731287591151	-4.441694021535105
cluster_8_pathway_stranded.tsv	HALLMARK_PROTEIN_SECRETION	-0.11816286978235929	-0.019891792273316375	-2.4858164294153657	0.013139458188667092	0.016292928153947193	-4.532976696675619
cluster_8_pathway_stranded.tsv	HALLMARK_CHOLESTEROL_HOMEOSTASIS	-0.09513074254152819	-0.030767321177853635	-2.387919391707123	0.01718750473085234	0.020492794102170097	-4.7694205120746105
cluster_8_pathway_stranded.tsv	HALLMARK_PI3K_AKT_MTOR_SIGNALING	-0.07822100783370971	-0.029618162422700673	-2.1953630104008908	0.028439394038561636	0.032652637599830024	-5.207162094109016
cluster_8_pathway_stranded.tsv	HALLMARK_OXIDATIVE_PHOSPHORYLATION	0.10831298833783862	-0.013576821892595205	2.1191716151496975	0.03439986194018358	0.03808556143377468	-5.370342496009025
cluster_9_pathway_stranded.tsv	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.4703333808515974	-0.027083400879474827	6.54516426021625	1.0925016109292915e-10	3.3867549938808037e-9	13.770202561398996
cluster_9_pathway_stranded.tsv	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.48907577611631053	-0.00937767110042385	5.492193421118543	5.416219310397019e-8	8.184117682686236e-7	7.782378129882637
cluster_9_pathway_stranded.tsv	HALLMARK_INTERFERON_ALPHA_RESPONSE	0.5192785194179864	-0.0059245869066839995	5.4220443227393424	7.92011388647055e-8	8.184117682686236e-7	7.417584599075654
cluster_9_pathway_stranded.tsv	HALLMARK_TNFA_SIGNALING_VIA_NFKB	0.4310730419274913	-0.02415909239177432	5.2672351835516755	1.8047658734385032e-7	1.39869355191484e-6	6.627906875761302
cluster_9_pathway_stranded.tsv	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.400549964879056	-0.005023698880108244	4.781341796091604	2.091087738524127e-6	1.2964743978849587e-5	4.288128199538771
cluster_9_pathway_stranded.tsv	HALLMARK_IL2_STAT5_SIGNALING	0.27700808313060743	-0.02159862458860919	4.185109956967997	3.183358023090244e-5	1.6447349785966262e-4	1.7092374008573552
cluster_9_pathway_stranded.tsv	HALLMARK_APOPTOSIS	0.2554939080401589	-0.02889015670980083	3.9611274626753032	8.161008099194008e-5	3.614160729643061e-4	0.8249605739629242
cluster_9_pathway_stranded.tsv	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-0.3292879171990359	-0.013576821892595205	-3.8721246571800916	1.1717103092198602e-4	4.5403774482269583e-4	0.4865251367527126
cluster_9_pathway_stranded.tsv	HALLMARK_KRAS_SIGNALING_UP	0.21292277268612633	-0.025878594031238173	3.673109329279594	2.5641314286204136e-4	8.303118686697708e-4	-0.2434567367365732
cluster_9_pathway_stranded.tsv	HALLMARK_MYC_TARGETS_V2	-0.3062987650430141	-0.046597139024337944	-3.654612555417652	2.7527760399713745e-4	8.303118686697708e-4	-0.30941692346161
cluster_9_pathway_stranded.tsv	HALLMARK_E2F_TARGETS	-0.3445727891284872	-0.06944216455778567	-3.636838164072887	2.9462679210862834e-4	8.303118686697708e-4	-0.3724982503246439
cluster_9_pathway_stranded.tsv	KEGG_SPLICEOSOME	-0.30432464174532853	-0.02583208623792915	-3.583351779954035	3.6083369295041175e-4	9.321537067885638e-4	-0.5605296509200182
cluster_9_pathway_stranded.tsv	HALLMARK_G2M_CHECKPOINT	-0.30666966394669126	-0.07432649029668205	-3.4958195778088963	5.000131484817417e-4	0.0011923390463795377	-0.8624374964520554
cluster_9_pathway_stranded.tsv	HALLMARK_DNA_REPAIR	-0.21995788129268193	-0.03517686771371447	-3.2966133544457543	0.0010240148573622007	0.0022674614698734445	-1.522542650223989
cluster_9_pathway_stranded.tsv	HALLMARK_TGF_BETA_SIGNALING	0.1860919918465599	-0.03639220872088223	2.7565735398429037	0.00598103003429019	0.011760472387735465	-3.1221435492686123
cluster_9_pathway_stranded.tsv	HALLMARK_MYC_TARGETS_V1	-0.24822678352691613	-0.0284765285174657	-2.749018784902863	0.006119227487591585	0.011760472387735465	-3.142540761000453
cluster_9_pathway_stranded.tsv	HALLMARK_GLYCOLYSIS	-0.14811212364946463	-0.03322744370898544	-2.717830568702969	0.006720757315647101	0.011760472387735465	-3.226165474890962
cluster_9_pathway_stranded.tsv	HALLMARK_MTORC1_SIGNALING	-0.18233121425524704	-0.03384248323676415	-2.712503852125061	0.006828661386427044	0.011760472387735465	-3.2403544223407468
cluster_9_pathway_stranded.tsv	HALLMARK_HEDGEHOG_SIGNALING	-0.13122069247886464	-0.029965223237660904	-2.5366551252301903	0.011390635022805372	0.018584720300366658	-3.693424400789583
cluster_9_pathway_stranded.tsv	HALLMARK_P53_PATHWAY	0.14253267845526477	-0.02908904662732365	2.316585738378409	0.020791274831983016	0.03222647598957368	-4.218350078736642
cluster_9_pathway_stranded.tsv	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	-0.15179767361113464	-0.032322061402687646	-2.19073886630132	0.028773594960572007	0.04247530684655868	-4.497434905750957
cluster_9_pathway_stranded.tsv	HALLMARK_MITOTIC_SPINDLE	-0.1028927334821792	-0.060262836233106916	-1.9686784906559933	0.04935289275692955	0.06954271252112801	-4.952324799726727
