SpliceID	dPSI	Uniprot	Type
SUMF2:56074585-56074736	-0.133	disulfid	SE
SUMF2:56074585-56074736	-0.338	disulfid	SE
TECTA:121166577-121166780	-0.162	disulfid	SE
TENM1:124645142-124645337	-0.296	disulfid	SE
TENM4:78812121-78812316	0.147	disulfid	SE
THBS3-AS1:155196850-155197017	0.123	disulfid	SE
THBS3-AS1:155196898-155197017	0.116	disulfid	SE
TIMM17B:48895351-48895454	0.123	disulfid	SE
TIMM17B:48895351-48895501	0.213	disulfid	SE
TIMM17B:48895351-48895972	0.279	disulfid	SE
TLR4:117708198-117708318	0.258	disulfid	SE
TLR4:117708562-117708729	0.136	disulfid	SE
TMEM67:93759859-93759993	0.447	disulfid	SE
TNFRSF10B:23043137-23043243	0.135	disulfid	SE
TTYH1:54430549-54430605	0.268	disulfid	SE
USP5:6861442-6861617	-0.13	disulfid	SE
USP5:6862469-6862558	-0.153	disulfid	SE
A1BG-AS1:58353320-58353474	-0.13	signal	SE
A1BG-AS1:58353378-58353474	-0.121	signal	SE
C11orf24:68263572-68263714	-0.685	signal	SE
C1RL:7108250-7108479	0.108	signal	SE
DCUN1D4:51848204-51848367	0.229	signal	SE
DCUN1D4:51848204-51848367	0.272	signal	SE
DCUN1D4:51860542-51860663	0.324	signal	SE
DIABLO:122224644-122224748	-0.135	signal	SE
DNAJC16:15529087-15529272	0.207	signal	SE
ECSIT:11519074-11519193	-0.174	signal	SE
ECSIT:11519074-11519193	-0.23	signal	SE
ENSG00000288698:179615982-179616049	-0.111	signal	SE
FKBP15:113220689-113220887	0.101	signal	SE
GABRE:151970184-151970402	-0.667	signal	SE
GBA:155241085-155241180	0.16	signal	SE
IFNLR1:24180730-24180854	0.346	signal	SE
IL15RA:5966144-5966339	-0.454	signal	SE
IL15RA:5966144-5966339	-0.492	signal	SE
IL15RA:5966144-5966339	-0.524	signal	SE
IPO11:62536701-62536781	-0.248	signal	SE
JTB:153976975-153977013	0.115	signal	SE
LINC02904:143044648-143044817	0.227	signal	SE
LRP12:104531906-104531963	-0.26	signal	SE
LRRC37A2:46512315-46515321	0.166	signal	SE
MFSD4B:111262256-111262425	-0.234	signal	SE
MTFR1L:25823239-25823439	0.143	signal	SE
PLXNB3:153766872-153767913	-0.142	signal	SE
PRH1:10884153-10884275	0.223	signal	SE
PSORS1C1:31138655-31138779	0.436	signal	SE
RDH11:67692437-67692593	0.311	signal	SE
SCN3B:123645586-123645750	0.172	signal	SE
SDHC:161323613-161323670	-0.43	signal	SE
SDHC:161326650-161326768	-0.414	signal	SE
SDHC:161328395-161328497	-0.206	signal	SE
SGCE:94639340-94639448	0.14	signal	SE
SGCE:94644605-94644667	-0.2	signal	SE
SLC12A9:100858834-100858942	0.152	signal	SE
SLC12A9:100858834-100858942	0.249	signal	SE
SMARCA2:2159813-2159909	0.158	signal	SE
SPG7:89524005-89524247	0.157	signal	SE
TMEM161A:19134783-19134887	0.131	signal	SE
TMEM161A:19134783-19134916	-0.124	signal	SE
TMEM241:23421366-23421444	0.538	signal	SE
TMEM241:23430630-23430677	0.373	signal	SE
TNFRSF10B:23043137-23043243	0.135	signal	SE
UBAC2:99201428-99201567	-0.229	signal	SE
VSIG10:118102988-118103170	-0.157	signal	SE
WDR81:1731067-1731258	-0.109	signal	SE
WDR81:1731067-1731258	-0.205	signal	SE
ZNF26:132987664-132987768	0.282	signal	SE
AASS:122082787-122082891	0.197	domain	SE
AASS:122085577-122085718	0.127	domain	SE
ABCA11P:472574-472701	-0.117	domain	SE
ABCB9:122940806-122940995	0.106	domain	SE
ABCC1:16076325-16076401	-0.301	domain	SE
ABCC5:183981726-183981874	-0.306	domain	SE
ABCD4:74288206-74288259	-0.258	domain	SE
ABCD4:74288659-74288765	-0.3	domain	SE
ABCD4:74288715-74288765	-0.231	domain	SE
ABCD4:74297929-74298069	-0.132	domain	SE
ABCD4:74299547-74299675	0.351	domain	SE
ABHD11:73736928-73737220	0.287	domain	SE
ABHD11:73737220-73737360	0.11	domain	SE
ABHD11:73737220-73737391	0.238	domain	SE
ABHD14A-ACY1:51978258-51978374	-0.223	domain	SE
ABHD14A-ACY1:51978258-51978374	-0.319	domain	SE
ABI2:203376056-203376132	-0.198	domain	SE
ABRAXAS1:83470202-83470396	0.112	domain	SE
ABRAXAS1:83472221-83472288	0.495	domain	SE
ACAA1:38126161-38126341	-0.216	domain	SE
ACAP2:195392089-195392147	-0.476	domain	SE
ACCS:44073343-44073517	-0.248	domain	SE
ACCS:44073446-44073517	-0.258	domain	SE
ACHE:100892333-100892818	-0.115	domain	SE
ACOT8:45848449-45848675	-0.157	domain	SE
ACOT8:45848449-45848675	-0.29	domain	SE
ACOT8:45853922-45853979	0.16	domain	SE
ACOT8:45853922-45853984	0.327	domain	SE
ACOT8:45853922-45853984	-0.352	domain	SE
ACP1:272036-272065	0.14	domain	SE
ACSF3:89100661-89101347	-0.12	domain	SE
ACSF3:89114338-89114487	-0.108	domain	SE
ACTN4:38710256-38710342	0.239	domain	SE
ACYP2:54057238-54057360	0.15	domain	SE
ACYP2:54135452-54135469	0.126	domain	SE
ADAM19:157513423-157513505	-0.124	domain	SE
ADAM23:206561127-206561212	-0.183	domain	SE
ADAM32:39129975-39130097	-0.227	domain	SE
ADAM32:39136656-39136718	-0.169	domain	SE
ADAM32:39169915-39169997	0.146	domain	SE
ADAMTS17:100281228-100281401	0.205	domain	SE
ADAMTS6:65297107-65297244	0.172	domain	SE
ADARB1:45184473-45184593	0.137	domain	SE
ADGRB3:69062933-69063036	0.135	domain	SE
ADGRE5:14396341-14396473	-0.132	domain	SE
ADGRE5:14397076-14397223	-0.163	domain	SE
ADGRG1:57656513-57656617	-0.211	domain	SE
ADGRV1:90854061-90854201	-0.136	domain	SE
ADH5:99081364-99081420	-0.319	domain	SE
ADK:74589281-74589317	-0.192	domain	SE
ADPGK:72756250-72756447	-0.102	domain	SE
AFF1:87132270-87132408	-0.105	domain	SE
AFMID:78204655-78204741	-0.24	domain	SE
AFMID:78204827-78204900	-0.131	domain	SE
AGFG2:100553346-100553500	-0.34	domain	SE
AGK:141624179-141625283	0.104	domain	SE
AGPAT5:6741660-6741751	-0.243	domain	SE
AGPS:177523747-177523805	-0.133	domain	SE
AGTPBP1:85575314-85575475	-0.179	domain	SE
AHRR:413343-413433	-0.176	domain	SE
AHRR:422728-422858	-0.115	domain	SE
AHRR:422728-422858	-0.138	domain	SE
AKAP10:19940886-19941010	0.161	domain	SE
AKR1A1:45568484-45568684	-0.67	domain	SE
AKR1A1:45569142-45569229	-0.693	domain	SE
AKT1S1:49872916-49873302	-0.248	domain	SE
AKT2:40236237-40236385	0.105	domain	SE
AKT3:243734957-243735116	0.493	domain	SE
ALDH3B1:68018526-68018637	0.124	domain	SE
ALDH8A1:134929053-134929215	-0.405	domain	SE
ALKBH3:43897194-43897354	0.253	domain	SE
ALOX12-AS1:7002483-7002620	0.166	domain	SE
ALPK2:58514992-58515081	-0.118	domain	SE
ALX1:85283571-85283876	0.119	domain	SE
AMDHD2:2527560-2527615	-0.113	domain	SE
AMDHD2:2528993-2529095	-0.116	domain	SE
AMMECR1:110216517-110216632	-0.133	domain	SE
AMMECR1:110264488-110264599	-0.125	domain	SE
AMMECR1:110264488-110264599	-0.191	domain	SE
AMMECR1:110264488-110264599	-0.288	domain	SE
AMMECR1L:127865682-127865810	0.101	domain	SE
AMMECR1L:127865905-127865981	0.104	domain	SE
AMMECR1L:127872985-127873077	0.206	domain	SE
ANKRD13A:110024045-110024112	-0.121	domain	SE
ANKRD13A:110024045-110024112	-0.142	domain	SE
ANPEP:89804945-89805217	-0.229	domain	SE
ANPEP:89805077-89805217	-0.191	domain	SE
AP2A2:981197-981299	-0.257	domain	SE
AP3S1:115866669-115866761	0.119	domain	SE
AP3S1:115902884-115902992	0.342	domain	SE
AP4B1:113896257-113896465	0.346	domain	SE
AP4B1:113901235-113901383	-0.122	domain	SE
AP4M1:100105044-100105098	-0.299	domain	SE
AP5Z1:4783315-4783460	-0.499	domain	SE
APP:26000014-26000182	-0.128	domain	SE
APP:26000014-26000182	-0.212	domain	SE
APTX:32974457-32974561	0.168	domain	SE
APTX:32988091-32988124	-0.152	domain	SE
ARFGAP2:47173758-47173882	-0.398	domain	SE
ARFGAP2:47173758-47173915	-0.374	domain	SE
ARFGAP2:47175181-47175313	0.588	domain	SE
ARHGAP12:31854065-31854206	-0.156	domain	SE
ARHGAP19-SLIT1:97264825-97264906	-0.321	domain	SE
ARHGAP21:24635010-24635103	-0.213	domain	SE
ARHGEF9:63656509-63658064	0.309	domain	SE
ARHGEF9:63703169-63703284	0.105	domain	SE
ARHGEF9:63724531-63724711	0.129	domain	SE
ARHGEF9:63724531-63724711	0.13	domain	SE
ARID3C:34625741-34625814	-0.521	domain	SE
ARID5B:62057116-62057318	-0.21	domain	SE
ARID5B:62059266-62059295	-0.201	domain	SE
ARIH1:72496790-72496858	-0.149	domain	SE
ARMC10:103097276-103097348	-0.11	domain	SE
ARSD:2910658-2910793	-0.383	domain	SE
ASL:66086743-66086821	0.267	domain	SE
ASXL1:32371777-32371874	0.146	domain	SE
ATAD2B:23827797-23827860	0.115	domain	SE
ATE1:121899865-121899994	-0.225	domain	SE
ATE1:121899865-121899994	-0.374	domain	SE
ATF3:212619045-212619266	0.407	domain	SE
ATG4B:241653306-241653369	-0.105	domain	SE
ATG4B:241653306-241653369	-0.512	domain	SE
ATG4B:241655270-241655343	-0.214	domain	SE
ATG4B:241668142-241668221	-0.28	domain	SE
ATM:108243952-108244118	0.444	domain	SE
ATP13A3:194457093-194457174	-0.286	domain	SE
ATP5MF-PTCD1:99447951-99448188	-0.632	domain	SE
ATP6V1H:53769617-53769743	0.216	domain	SE
ATP7A:78011175-78011252	-0.103	domain	SE
ATR:142450465-142450602	0.405	domain	SE
B4GALT4:119218649-119218772	-0.178	domain	SE
B4GALT4:119218711-119218772	-0.159	domain	SE
BAG1:33262104-33262246	0.204	domain	SE
BBOF1:74034027-74034171	-0.745	domain	SE
BBS2:56511132-56511284	0.14	domain	SE
BBS5:169497626-169497689	-0.136	domain	SE
BCAP29:107616260-107616389	0.269	domain	SE
BCL2L11:111150043-111150147	0.109	domain	SE
BCLAF1:136267028-136267175	-0.121	domain	SE
BEND6:57017206-57017399	0.238	domain	SE
BEND6:57018420-57018557	0.111	domain	SE
BFAR:14649803-14649973	0.217	domain	SE
BIN1:127063932-127064018	0.181	domain	SE
BMP1:22199263-22199387	-0.11	domain	SE
BMP7:57183721-57183919	0.239	domain	SE
BMPR1B:95114719-95114827	-0.189	domain	SE
BNC2:16435554-16437524	0.108	domain	SE
BNIP2:59668102-59668138	0.105	domain	SE
BOD1:173613130-173613255	0.11	domain	SE
BOK:241570124-241570288	0.116	domain	SE
BRAF:140808236-140808316	0.208	domain	SE
BRD2:32975020-32975112	0.139	domain	SE
BRF1:105228819-105228913	0.125	domain	SE
BRF1:105241264-105241414	0.149	domain	SE
BRF1:105252506-105252579	-0.453	domain	SE
BRPF1:9742351-9742541	0.132	domain	SE
BRPF3:36225266-36225364	-0.118	domain	SE
BTBD19:44810212-44810426	0.241	domain	SE
BTBD19:44813373-44813499	0.209	domain	SE
C16orf46:81063745-81063993	0.346	domain	SE
C1RL:7108250-7108479	0.108	domain	SE
C21orf58:46301996-46302154	-0.26	domain	SE
C2:31934165-31934299	0.12	domain	SE
C6orf52:10672546-10672636	0.192	domain	SE
C9orf72:27558490-27558607	-0.348	domain	SE
C9orf72:27558490-27560299	-0.339	domain	SE
C9orf72:27560226-27560299	-0.436	domain	SE
CACNA1H:1198614-1198774	-0.104	domain	SE
CACNB2:18514235-18514369	0.408	domain	SE
CAMK2G:73852253-73852319	-0.394	domain	SE
CAMKK1:3881626-3881648	-0.106	domain	SE
CAMKK1:3881626-3881648	-0.473	domain	SE
CAMKK1:3881626-3882564	-0.178	domain	SE
CAMKK1:3882256-3882370	0.156	domain	SE
CAMKK1:3882256-3882370	-0.244	domain	SE
CAMTA1:6886239-6886346	0.132	domain	SE
CAMTA2:4982088-4982175	-0.285	domain	SE
CAMTA2:4982088-4982227	-0.33	domain	SE
CAPRIN2:30714958-30715081	0.145	domain	SE
CAPRIN2:30719078-30719225	0.145	domain	SE
CAPRIN2:30719078-30719225	0.171	domain	SE
CAPRIN2:30719078-30720915	0.144	domain	SE
CARD8:48223718-48223868	0.276	domain	SE
CASK:41557031-41557100	0.325	domain	SE
CASP2:143300379-143300440	0.113	domain	SE
CATSPERG:38369971-38370064	0.229	domain	SE
CBWD2:113457064-113457209	0.295	domain	SE
CBWD5:65690966-65691026	-0.164	domain	SE
CBX7:39141370-39141436	-0.307	domain	SE
CBX7:39141370-39141436	-0.548	domain	SE
CC2D1A:13926516-13926590	-0.134	domain	SE
CCDC74A:131530578-131530827	-0.283	domain	SE
CCNC:99549311-99549399	0.114	domain	SE
CCNJL:160276268-160276412	0.186	domain	SE
CCNQ:153597421-153597706	0.123	domain	SE
CCNT2:134942611-134942674	-0.12	domain	SE
CCNYL1:207737410-207737446	0.125	domain	SE
CCNYL1:207737410-207737446	-0.272	domain	SE
CD44:35196745-35196874	-0.113	domain	SE
CD44:35196745-35196874	0.166	domain	SE
CD44:35196745-35196874	0.174	domain	SE
CD44:35198120-35198246	0.106	domain	SE
CD44:35198147-35198246	-0.322	domain	SE
CD44:35201667-35201787	0.113	domain	SE
CD44:35201667-35201787	-0.205	domain	SE
CD44:35201670-35201787	0.106	domain	SE
CD44:35201670-35201787	-0.236	domain	SE
CD44:35204511-35204640	0.11	domain	SE
CD44:35204511-35204640	-0.182	domain	SE
CD44:35204511-35204640	-0.214	domain	SE
CD44:35206111-35206243	0.22	domain	SE
CD44:35206114-35206243	0.11	domain	SE
CD44:35208104-35208206	0.249	domain	SE
CD59:33711383-33711505	0.482	domain	SE
CD74:150403120-150403312	-0.153	domain	SE
CD74:150403120-150403312	-0.763	domain	SE
CD74:150403120-150404767	-0.156	domain	SE
CD74:150403120-150404767	-0.593	domain	SE
CDC42BPA:227213135-227213219	0.102	domain	SE
CDC42BPA:227219262-227219420	0.849	domain	SE
CDC42BPA:227254063-227254155	-0.121	domain	SE
CDC42SE2:131385542-131385644	-0.118	domain	SE
CDHR1:84211000-84211165	-0.6	domain	SE
CDHR3:106017845-106018072	0.306	domain	SE
CDK16:47226582-47226703	-0.302	domain	SE
CDK18:205528998-205529096	-0.236	domain	SE
CDK4:57749453-57749504	-0.293	domain	SE
CDK4:57749453-57749504	-0.657	domain	SE
CDK4:57750922-57751090	-0.323	domain	SE
CDK5:151055276-151055373	-0.292	domain	SE
CDK5:151055531-151055606	-0.27	domain	SE
CDK7:69252417-69252451	-0.256	domain	SE
CDK8:26382813-26382871	-0.183	domain	SE
CDKAL1:21108400-21108463	0.221	domain	SE
CDKL3:134350248-134350427	0.161	domain	SE
CDKL3:134359896-134360091	0.13	domain	SE
CDON:126018336-126018473	0.195	domain	SE
CEACAM1:42518947-42519235	0.233	domain	SE
CELSR1:46439188-46439411	-0.118	domain	SE
CEMIP2:71740062-71740232	-0.138	domain	SE
CENPA:26792501-26792833	0.123	domain	SE
CEP104:3851685-3851802	0.152	domain	SE
CEP192:13096183-13096307	-0.294	domain	SE
CEP41:130400038-130400254	0.172	domain	SE
CERS2:150964273-150964563	0.404	domain	SE
CFAP69:90265300-90265377	-0.187	domain	SE
CFAP69:90287501-90287749	0.569	domain	SE
CFAP69:90307767-90307854	-0.261	domain	SE
CFAP92:128987615-128987829	-0.313	domain	SE
CFAP92:128987615-128987829	0.338	domain	SE
CFAP92:128988727-128988918	0.219	domain	SE
CFHR2:196949454-196949649	0.564	domain	SE
CFHR2:196950851-196951028	0.392	domain	SE
CHD9:53319812-53319951	0.106	domain	SE
CHIC1:73577406-73577461	-0.116	domain	SE
CHIC1:73584416-73584572	-0.104	domain	SE
CHL1:390700-390816	-0.835	domain	SE
CLEC18B:74418058-74418298	0.279	domain	SE
CLIC5:45913777-45913812	-0.173	domain	SE
CLK1:200860124-200860215	-0.525	domain	SE
CLK3:74627969-74628052	-0.129	domain	SE
CLK4:178617343-178617434	-0.374	domain	SE
CMC1:28263290-28263380	-0.101	domain	SE
CNTNAP3:39149805-39149977	0.12	domain	SE
CNTNAP3B:41960772-41960892	-0.222	domain	SE
COBLL1:164729913-164730115	-0.601	domain	SE
COMMD2:149750256-149750382	0.159	domain	SE
COMMD6:75537498-75537675	0.333	domain	SE
COMMD7:32704439-32704489	-0.383	domain	SE
COPA:160298844-160298931	0.49	domain	SE
COPA:160298844-160298991	0.375	domain	SE
COPS7A:6727925-6728001	-0.273	domain	SE
COPZ2:48028471-48028510	-0.228	domain	SE
COPZ2:48029124-48029176	-0.148	domain	SE
COPZ2:48032155-48032233	0.297	domain	SE
COPZ2:48032685-48032741	-0.192	domain	SE
COPZ2:48033210-48033302	0.101	domain	SE
CPB2:46067306-46067417	0.143	domain	SE
CPNE1:35626734-35626803	0.584	domain	SE
CPNE4:131685874-131685958	0.114	domain	SE
CPSF7:61420469-61420530	-0.119	domain	SE
CPSF7:61420546-61420573	-0.132	domain	SE
CPT1C:49701316-49701418	0.128	domain	SE
CPT1C:49710722-49710857	-0.215	domain	SE
CRAT:129107933-129108077	-0.161	domain	SE
CRBN:3153959-3154075	-0.12	domain	SE
CREM:35179133-35179276	0.564	domain	SE
CRTC2:153951259-153951666	-0.305	domain	SE
CRTC2:153953265-153953369	0.121	domain	SE
CRY1:107049770-107049852	-0.314	domain	SE
CRY2:45858730-45858873	-0.107	domain	SE
CSDE1:114730257-114730422	0.107	domain	SE
CSNK1A1:149517793-149517877	0.136	domain	SE
CSNK1G1:64180347-64180454	-0.133	domain	SE
CSNK1G1:64188374-64188485	-0.101	domain	SE
CSNK1G1:64188374-64188485	-0.473	domain	SE
CTBS:84569930-84570139	-0.175	domain	SE
CTDSP2:57826995-57827097	-0.158	domain	SE
CTDSP2:57826995-57827123	-0.253	domain	SE
CUL2:35018465-35018760	-0.126	domain	SE
CUL5:108104189-108104902	-0.188	domain	SE
CYB561D1:109495142-109495180	-0.105	domain	SE
CYB561D1:109495142-109495180	-0.119	domain	SE
CYB5RL:54190737-54190896	-0.115	domain	SE
CYB5RL:54190747-54190896	-0.115	domain	SE
CYFIP1:22946708-22946840	0.294	domain	SE
DAB2:39392203-39392463	0.17	domain	SE
DAGLB:6416840-6416921	-0.107	domain	SE
DBI:119367558-119367644	0.101	domain	SE
DCAKD:45033934-45034042	0.24	domain	SE
DCDC1:31290646-31290852	0.329	domain	SE
DCLRE1C:14926842-14926897	0.358	domain	SE
DCLRE1C:14926842-14926897	0.588	domain	SE
DCTN1:74377999-74378245	-0.166	domain	SE
DCUN1D1:182963880-182964049	0.342	domain	SE
DCUN1D1:182965678-182965753	-0.197	domain	SE
DCUN1D2:113462739-113462891	0.126	domain	SE
DCUN1D4:51911069-51911174	0.101	domain	SE
DDB1:61324237-61324387	0.166	domain	SE
DDHD1:53051843-53051927	0.136	domain	SE
DDO:110404773-110404950	0.122	domain	SE
DDX11:31086024-31086212	0.307	domain	SE
DDX49:18920833-18920909	0.112	domain	SE
DDX5:64501056-64501143	0.168	domain	SE
DDX58:32492390-32492538	-0.167	domain	SE
DENND10:119105310-119105495	-0.129	domain	SE
DENND1A:123792586-123792630	-0.107	domain	SE
DENND3:141163332-141163429	0.325	domain	SE
DENND4B:153939588-153939804	-0.166	domain	SE
DENND5A:9143402-9143485	-0.132	domain	SE
DENND5B:31495809-31495919	-0.117	domain	SE
DENND5B:31499605-31499671	-0.31	domain	SE
DENND6B:50316173-50316253	-0.128	domain	SE
DEPDC1:68482045-68482897	0.105	domain	SE
DEPDC5:31876086-31876265	-0.514	domain	SE
DEPDC5:31876156-31876265	-0.291	domain	SE
DGCR8:20106591-20106685	-0.33	domain	SE
DGCR8:20106591-20106698	-0.15	domain	SE
DGUOK:73932597-73932683	0.128	domain	SE
DGUOK:73932597-73932683	0.177	domain	SE
DGUOK:73932597-73932683	0.194	domain	SE
DGUOK:73932597-73932683	0.221	domain	SE
DGUOK:73938909-73939022	-0.189	domain	SE
DGUOK:73950600-73950732	0.164	domain	SE
DGUOK:73950626-73950732	0.173	domain	SE
DGUOK:73957124-73957240	0.108	domain	SE
DGUOK:73957124-73957240	-0.119	domain	SE
DGUOK:73957124-73957240	0.165	domain	SE
DHX36:154288865-154288964	-0.424	domain	SE
DHX9:182855576-182855713	0.141	domain	SE
DIAPH2:96758153-96758258	-0.168	domain	SE
DLG1:197161639-197161738	0.142	domain	SE
DLG4:7191892-7192002	-0.108	domain	SE
DLG4:7191892-7192002	-0.152	domain	SE
DMD:31177931-31177970	0.21	domain	SE
DMPK:45778492-45778641	0.186	domain	SE
DMTN:22067084-22067159	0.161	domain	SE
DNAH14:225277409-225277502	0.545	domain	SE
DNAH14:225300868-225301030	0.425	domain	SE
DNAH1:52378601-52378780	-0.123	domain	SE
DNAH1:52381639-52381836	-0.137	domain	SE
DNAH1:52389460-52389586	-0.309	domain	SE
DNAJC16:15529087-15529272	0.207	domain	SE
DNAJC19:180986942-180987022	-0.101	domain	SE
DNAJC19:180986947-180987022	-0.36	domain	SE
DNAJC2:103327331-103327378	0.104	domain	SE
DNAJC25:111642856-111643094	0.107	domain	SE
DNASE1:3656963-3657111	0.418	domain	SE
DNASE1:3656998-3657111	0.339	domain	SE
DNMT1:10180186-10180234	0.11	domain	SE
DNMT1:10180777-10180885	-0.207	domain	SE
DNMT3A:25239314-25239513	-0.296	domain	SE
DNMT3B:32806208-32806327	0.491	domain	SE
DOCK7:62487397-62487412	0.448	domain	SE
DOK7:3476341-3476542	0.126	domain	SE
DOP1A:83113322-83113421	-0.169	domain	SE
DOP1A:83147235-83147291	-0.107	domain	SE
DPH3:16264154-16264229	-0.177	domain	SE
DPP8:65456224-65456371	0.104	domain	SE
DPY19L1P1:32581571-32581664	-0.115	domain	SE
DTWD1:49626743-49626893	-0.174	domain	SE
DTYMK:241680228-241680319	0.187	domain	SE
DTYMK:241681918-241682333	0.201	domain	SE
DTYMK:241682798-241682915	-0.302	domain	SE
DUS1L:82064125-82064201	-0.212	domain	SE
DUSP12:161751131-161751377	0.204	domain	SE
DUSP22:311879-311914	0.278	domain	SE
DYNLRB1:34529851-34530234	0.294	domain	SE
DZANK1:18415326-18415449	-0.448	domain	SE
EBPL:49669776-49669846	-0.109	domain	SE
EBPL:49669776-49669846	0.361	domain	SE
ECSIT:11507701-11507729	0.276	domain	SE
ECT2:172755482-172755575	0.166	domain	SE
EDIL3:84229854-84229884	-0.12	domain	SE
EDNRB:77900520-77900654	0.208	domain	SE
EEF1B2:206160886-206161132	0.108	domain	SE
EEFSEC:128264616-128264781	0.147	domain	SE
EFNA4:155067371-155067440	-0.556	domain	SE
EFTUD2:44868381-44868479	-0.64	domain	SE
EIF2AK4:39998730-39998784	-0.331	domain	SE
EIF2AK4:39998730-39998784	-0.619	domain	SE
EIF2B5:184143430-184143565	-0.152	domain	SE
EIF4A2:186788309-186788416	0.451	domain	SE
EIF4A2:186788309-186788420	0.459	domain	SE
ELF4:130081255-130081312	-0.201	domain	SE
ELF4:130081255-130081539	-0.107	domain	SE
ELMOD3:85387097-85387225	0.163	domain	SE
ELP3:28107912-28107976	-0.172	domain	SE
ELP3:28113018-28113173	-0.314	domain	SE
EMC8:85780378-85780473	-0.102	domain	SE
EML2:45621482-45621637	-0.182	domain	SE
EML2:45626704-45626839	0.194	domain	SE
EML5:88706258-88706426	0.419	domain	SE
ENSG00000144785:56310957-56311054	0.105	domain	SE
ENSG00000205485:76615493-76615663	-0.18	domain	SE
ENSG00000205485:76615493-76615663	-0.357	domain	SE
ENSG00000236283:164922077-164922288	-0.145	domain	SE
ENSG00000248751:30286262-30286376	0.24	domain	SE
ENSG00000251569:169487068-169487134	-0.166	domain	SE
ENSG00000256407:54187651-54187739	-0.243	domain	SE
ENSG00000258674:19529363-19529517	-0.387	domain	SE
ENSG00000258728:34647491-34647567	0.189	domain	SE
ENSG00000258728:34647491-34647567	0.275	domain	SE
ENSG00000258728:34648997-34649081	0.117	domain	SE
ENSG00000260836:82553877-82553991	-0.404	domain	SE
ENSG00000264324:74247035-74247307	-0.139	domain	SE
ENSG00000267179:11977370-11977431	-0.271	domain	SE
ENSG00000267699:51052634-51052725	0.151	domain	SE
ENSG00000267699:51052634-51052725	0.312	domain	SE
ENSG00000269476:57912059-57912186	0.439	domain	SE
ENSG00000269755:12466723-12466850	0.291	domain	SE
ENSG00000272980:167003192-167004401	-0.108	domain	SE
ENSG00000285269:96343903-96343996	0.17	domain	SE
ENSG00000286112:128833739-128833826	-0.178	domain	SE
ENSG00000286235:5972006-5972037	-0.107	domain	SE
ENSG00000288564:43055896-43056007	-0.105	domain	SE
ENSG00000288564:43056080-43056196	0.206	domain	SE
ENSG00000288684:32467761-32467932	0.133	domain	SE
EPB41L2:130867458-130867581	-0.241	domain	SE
EPB41L2:130869562-130870126	0.203	domain	SE
EPB41L2:130869811-130870126	0.126	domain	SE
EPB41L2:130869811-130870126	0.199	domain	SE
EPB41L2:130880143-130880206	0.166	domain	SE
EPHA5:65490376-65490712	0.258	domain	SE
ERAL1:28858575-28858633	0.139	domain	SE
ERBIN:66072168-66072291	0.201	domain	SE
ERCC1:45413962-45414034	0.124	domain	SE
ERCC6L2:95967318-95967625	0.305	domain	SE
ERCC6L2:95967458-95967625	0.305	domain	SE
ERI1:9062668-9062784	-0.507	domain	SE
ERI1:9088459-9088569	-0.455	domain	SE
ERI3:44352849-44352925	0.164	domain	SE
ERLEC1:53814859-53814935	0.123	domain	SE
ERLIN1:100179200-100179247	0.162	domain	SE
ERLIN2:37741771-37741818	-0.295	domain	SE
ERP44:100052416-100052532	-0.133	domain	SE
ERP44:100057819-100057859	-0.121	domain	SE
ETV6:11825643-11825713	-0.171	domain	SE
EWSR1:29288605-29288755	-0.12	domain	SE
EXOG:38497628-38497778	-0.156	domain	SE
F9:139548362-139548491	0.104	domain	SE
FADS1:61813242-61813353	-0.101	domain	SE
FAM102A:127948367-127948414	-0.22	domain	SE
FAM13B:138018954-138019146	-0.153	domain	SE
FAM13B:138018954-138019146	-0.265	domain	SE
FAM149A:186153644-186153770	-0.126	domain	SE
FAM149A:186153644-186153770	-0.197	domain	SE
FAM86B2:12430588-12430702	0.273	domain	SE
FANCE:35457915-35457984	0.177	domain	SE
FANK1:125989429-125989447	0.191	domain	SE
FBLN1:45535255-45535337	0.252	domain	SE
FBXL12:9814137-9814342	0.108	domain	SE
FBXL12:9814137-9814342	0.222	domain	SE
FBXL19:30925730-30925931	0.107	domain	SE
FBXL19:30925768-30925931	0.213	domain	SE
FBXL6:144357627-144357786	-0.147	domain	SE
FBXO24:100590173-100590357	0.318	domain	SE
FBXO31:87343597-87343765	-0.649	domain	SE
FBXO31:87347173-87347250	-0.17	domain	SE
FGD1:54450270-54450301	-0.123	domain	SE
FGFR1:38429681-38429948	0.123	domain	SE
FGFR2:121565437-121565704	0.169	domain	SE
FGFR3:1803691-1803836	-0.173	domain	SE
FGFR4:177090389-177090653	-0.144	domain	SE
FGGY:59339957-59340069	0.179	domain	SE
FGGY:59456960-59457076	-0.162	domain	SE
FHOD3:36744031-36744193	-0.449	domain	SE
FKBP10:41819209-41819399	-0.187	domain	SE
FKBP10:41819529-41820049	-0.441	domain	SE
FKBP10:41819840-41820023	0.182	domain	SE
FKBP11:48925045-48925122	-0.296	domain	SE
FKBP11:48925045-48925166	-0.278	domain	SE
FKBP7:178469651-178469782	0.21	domain	SE
FKBP7:178469651-178469785	0.192	domain	SE
FKBP7:178473028-178473142	0.15	domain	SE
FKBP7:178473028-178473142	0.228	domain	SE
FKBP7:178473028-178473142	0.277	domain	SE
FKBP7:178473028-178473142	0.483	domain	SE
