SpliceID	dPSI	Uniprot	Type
KCTD20:36479120-36479223	-0.11	domain	MXE
KCTD20:36479120-36479223	0.15	domain	MXE
KCTD20:36479590-36479711	0.15	domain	MXE
KDM4C:7128065-7128236	-0.265	domain	MXE
KDM4C:7165237-7165357	-0.265	domain	MXE
LARP1B:128091346-128091512	0.111	domain	MXE
LETMD1:51052091-51052207	-0.112	domain	MXE
LETMD1:51052091-51052207	-0.125	domain	MXE
LETMD1:51052091-51052207	-0.163	domain	MXE
LETMD1:51052091-51052207	-0.186	domain	MXE
LETMD1:51052091-51052207	-0.18	domain	MXE
LETMD1:51052091-51052207	-0.202	domain	MXE
LETMD1:51052091-51052207	-0.223	domain	MXE
LETMD1:51052091-51052207	-0.23	domain	MXE
LETMD1:51053777-51053860	-0.138	domain	MXE
LETMD1:51053777-51053860	-0.163	domain	MXE
LETMD1:51053777-51053860	-0.18	domain	MXE
LETMD1:51053777-51053860	-0.202	domain	MXE
LETMD1:51053811-51053860	-0.223	domain	MXE
LETMD1:51053811-51053860	-0.23	domain	MXE
LETMD1:51055834-51056021	-0.125	domain	MXE
LETMD1:51055986-51056021	-0.112	domain	MXE
LETMD1:51056143-51056245	-0.138	domain	MXE
LETMD1:51056143-51056245	-0.186	domain	MXE
LIN7A:80848250-80848322	-0.127	domain	MXE
LIN7A:80889250-80889369	-0.127	domain	MXE
LIN7B:49115259-49115331	0.147	domain	MXE
LIN7B:49116262-49116472	0.147	domain	MXE
LMO3:16594136-16594261	0.142	domain	MXE
LMO3:16594136-16594334	0.135	domain	MXE
LMO3:16598791-16598967	0.135	domain	MXE
LMO3:16598791-16598967	0.142	domain	MXE
LMO3:16600713-16600868	0.198	domain	MXE
LYPD6:149449048-149449147	0.125	domain	MXE
LYPD6:149468644-149468775	0.125	domain	MXE
MANBA:102714437-102714561	-0.146	domain	MXE
MANBA:102722870-102723041	-0.146	domain	MXE
MAP2:209692624-209696350	0.126	domain	MXE
MAP3K14:45270412-45270563	-0.121	domain	MXE
MAP3K14:45271057-45271221	-0.121	domain	MXE
MAP3K4:161048615-161049979	-0.126	domain	MXE
MAP3K4:161067198-161067296	-0.126	domain	MXE
MAP4K4:101855976-101856138	0.103	domain	MXE
MAP4K4:101855976-101856138	0.154	domain	MXE
MAP4K4:101858995-101859082	-0.213	domain	MXE
MAP4K5:50429191-50429260	0.105	domain	MXE
MAP4K5:50434393-50434571	0.105	domain	MXE
MAPK10:86277049-86277223	0.258	domain	MXE
MAPK10:86321843-86322029	0.258	domain	MXE
MAPK7:19380607-19382466	-0.138	domain	MXE
MATN2:97961407-97961530	-0.119	domain	MXE
MATN2:97978885-97979008	-0.119	domain	MXE
MDM4:204530683-204530817	0.118	domain	MXE
MDM4:204532190-204532246	0.118	domain	MXE
MECOM:169115382-169116739	0.153	domain	MXE
MECOM:169115382-169116739	0.165	domain	MXE
MFF:227347225-227347384	0.131	domain	MXE
MFF:227352513-227352573	0.131	domain	MXE
MMAB:109559095-109559155	0.22	domain	MXE
MMAB:109561039-109561329	0.22	domain	MXE
MMS22L:97270106-97270283	-0.18	domain	MXE
MMS22L:97272703-97272881	-0.18	domain	MXE
MOK:102265822-102265912	0.349	domain	MXE
MOK:102278605-102278694	0.349	domain	MXE
MPPE1:11885675-11885816	-0.11	domain	MXE
MPPE1:11885675-11885816	0.145	domain	MXE
MPPE1:11885675-11885816	-0.343	domain	MXE
MPPE1:11886498-11886621	-0.11	domain	MXE
MPPE1:11886498-11886621	0.145	domain	MXE
MRNIP:179851242-179851424	-0.27	domain	MXE
MRNIP:179853196-179853276	-0.27	domain	MXE
MSI2:57263487-57263569	0.34	domain	MXE
MSI2:57310130-57310326	0.148	domain	MXE
MSI2:57370948-57370991	0.148	domain	MXE
MSI2:57370948-57370991	0.34	domain	MXE
MTHFD2:74205704-74205889	-0.11	domain	MXE
MYO5A:52416144-52416301	-0.141	domain	MXE
MYO5A:52425829-52425974	-0.141	domain	MXE
MYSM1:58689037-58689116	0.257	domain	MXE
NABP1:191681945-191682017	0.207	domain	MXE
NARS2:78528841-78528936	-0.121	domain	MXE
NARS2:78559538-78559619	-0.121	domain	MXE
NCKAP5L:49792677-49792986	-0.103	domain	MXE
NCKAP5L:49793351-49793433	-0.103	domain	MXE
NCOA2:70213902-70214075	-0.235	domain	MXE
NCOA2:70216659-70216764	-0.235	domain	MXE
NEPRO:113012733-113013403	-0.12	domain	MXE
NEURL1B:172669784-172670330	-0.302	domain	MXE
NEURL1B:172683418-172684138	-0.302	domain	MXE
NFATC2:51516783-51516955	-0.131	domain	MXE
NFKB1:102533847-102533885	-0.129	domain	MXE
NFKB1:102537857-102537956	-0.129	domain	MXE
NFS1:35675044-35675202	-0.123	domain	MXE
NFS1:35680736-35680871	-0.123	domain	MXE
NKTR:42621428-42621516	0.434	domain	MXE
NKTR:42627199-42627227	0.16	domain	MXE
NKTR:42630545-42630575	0.16	domain	MXE
NKTR:42630545-42630575	0.434	domain	MXE
NOS1AP:162300632-162300706	0.136	domain	MXE
NOS1AP:162333016-162333125	0.136	domain	MXE
NR1D2:23956036-23956125	-0.213	domain	MXE
NR1D2:23959670-23959924	-0.213	domain	MXE
NR1H3:47259790-47259979	-0.162	domain	MXE
NR1H3:47261240-47261449	-0.162	domain	MXE
NR1H3:47261546-47261726	-0.114	domain	MXE
NR1H3:47261918-47262018	-0.114	domain	MXE
NSMAF:58597859-58597902	-0.201	domain	MXE
NSMAF:58599231-58599363	0.148	domain	MXE
NSMAF:58599231-58599363	-0.201	domain	MXE
NSMAF:58599231-58599376	0.152	domain	MXE
NSMAF:58599749-58599870	0.148	domain	MXE
NSMAF:58599749-58599870	0.152	domain	MXE
OGFOD1:56466875-56466967	-0.128	domain	MXE
OGFOD1:56467164-56467293	-0.128	domain	MXE
PAK2:196801926-196802027	-0.124	domain	MXE
PCBP2:53455346-53455370	-0.387	domain	MXE
PCBP2:53455460-53455493	0.118	domain	MXE
PCBP2:53455460-53455493	-0.387	domain	MXE
PCBP2:53455884-53456001	0.118	domain	MXE
PCBP2:53455884-53456001	-0.157	domain	MXE
PCBP2:53459271-53459403	-0.157	domain	MXE
PCSK4:1483837-1483941	0.226	domain	MXE
PCSK4:1484026-1484127	0.226	domain	MXE
PCSK7:117207066-117207160	0.288	domain	MXE
PCSK7:117207653-117207735	0.288	domain	MXE
PDCD6-AHRR:272710-272772	-0.18	domain	MXE
PDCD6-AHRR:304176-304221	-0.18	domain	MXE
PER2:238261728-238261837	0.106	domain	MXE
PER2:238262190-238262344	0.106	domain	MXE
PEX14:10495273-10495321	0.471	domain	MXE
PEX14:10536212-10536297	-0.192	domain	MXE
PEX14:10536212-10536297	0.471	domain	MXE
PEX14:10599237-10599366	-0.192	domain	MXE
PHF14:11013746-11013906	-0.113	domain	MXE
PHF14:11022867-11022979	-0.113	domain	MXE
PHF8:53992735-53992839	-0.142	domain	MXE
PHF8:53993600-53993903	-0.142	domain	MXE
PIPOX:29052919-29053133	0.135	domain	MXE
PIPOX:29054544-29054691	0.135	domain	MXE
PLEKHA2:38943788-38943837	-0.124	domain	MXE
PLEKHA2:38946123-38946221	-0.124	domain	MXE
POMT2:77291513-77291664	-0.189	domain	MXE
POMT2:77292769-77293290	-0.189	domain	MXE
PPIA:44797519-44797621	0.157	domain	MXE
PPIA:44798747-44798814	0.157	domain	MXE
PPOX:161167338-161167486	-0.279	domain	MXE
PPOX:161168431-161168576	-0.279	domain	MXE
PRKAA1:40771718-40771863	-0.185	domain	MXE
PRKAA1:40771718-40771863	-0.225	domain	MXE
PRKAA1:40775409-40775503	-0.225	domain	MXE
PRKAA1:40777444-40777586	-0.185	domain	MXE
PRKDC:47803305-47803480	-0.117	domain	MXE
PRKDC:47807136-47807326	-0.117	domain	MXE
PRKRA:178443266-178443384	0.284	domain	MXE
PRKRA:178444421-178444500	0.284	domain	MXE
PRKRA:178447455-178447586	-0.111	domain	MXE
PRKRA:178447504-178447586	-0.166	domain	MXE
PRKRA:178450241-178450411	-0.111	domain	MXE
PRKRA:178450241-178450411	-0.166	domain	MXE
PRKRA:178450365-178450411	-0.142	domain	MXE
PRMT7:68347210-68347294	-0.177	domain	MXE
PRMT7:68348341-68348431	-0.177	domain	MXE
PRUNE2:76619339-76619387	0.214	domain	MXE
PRUNE2:76624451-76624490	-0.11	domain	MXE
PRUNE2:76624451-76624490	0.214	domain	MXE
PRUNE2:76625022-76625058	-0.11	domain	MXE
PTGR2:73876997-73877168	-0.115	domain	MXE
PTGR2:73879095-73879305	-0.115	domain	MXE
PTK2:140864311-140864399	-0.124	domain	MXE
PTK2:140879470-140879637	-0.124	domain	MXE
PTPN11:112486462-112486629	-0.102	domain	MXE
PTPN11:112489023-112489988	-0.102	domain	MXE
PTPN2:12819213-12819282	0.257	domain	MXE
PTPN2:12821335-12821425	0.257	domain	MXE
RABGGTB:75789158-75789356	0.107	domain	MXE
RABGGTB:75791284-75791337	0.107	domain	MXE
RAD51D:35106987-35107122	-0.165	domain	MXE
RAD51D:35106987-35107122	-0.189	domain	MXE
RAD51D:35106987-35107122	-0.218	domain	MXE
RAD51D:35107365-35107447	-0.137	domain	MXE
RAD51D:35107365-35107447	-0.189	domain	MXE
RAD51D:35107365-35107447	-0.218	domain	MXE
RAD51D:35107365-35107447	-0.372	domain	MXE
RAD51D:35118500-35118619	-0.165	domain	MXE
RAD51D:35119110-35119172	-0.137	domain	MXE
RAD51D:35119110-35119172	-0.372	domain	MXE
RALY:34073562-34073635	-0.117	domain	MXE
RALY:34073562-34073635	-0.133	domain	MXE
RANBP10:67738012-67738035	0.118	domain	MXE
RANBP10:67744287-67744455	0.118	domain	MXE
RARS2:87520179-87520252	-0.263	domain	MXE
RARS2:87521463-87521524	-0.263	domain	MXE
RARS2:87548590-87549542	0.155	domain	MXE
RARS2:87553030-87553192	0.155	domain	MXE
RBPMS:30504285-30504436	0.147	domain	MXE
RCOR3:211295675-211295753	-0.119	domain	MXE
RCOR3:211295675-211295753	0.119	domain	MXE
RCOR3:211304082-211304140	0.119	domain	MXE
RCOR3:211312354-211312487	-0.119	domain	MXE
RGS12:3414071-3414241	0.156	domain	MXE
RHOT1:32171042-32171101	-0.139	domain	MXE
RHOT1:32175318-32175362	-0.139	domain	MXE
RIPK1:3082546-3083313	0.219	domain	MXE
RIPK1:3085258-3085408	0.219	domain	MXE
RNF181:85596856-85596931	0.22	domain	MXE
RNF181:85597103-85597178	0.144	domain	MXE
RNF181:85597103-85597178	0.22	domain	MXE
RNF8:37368483-37369218	0.11	domain	MXE
RPS20:56069702-56069833	-0.102	domain	MXE
RPS20:56073116-56073272	-0.102	domain	MXE
RPS6KA6:84119884-84120027	-0.13	domain	MXE
RPS6KA6:84134781-84134819	-0.13	domain	MXE
RPS6KC1:213077695-213077816	0.181	domain	MXE
RPS6KC1:213104453-213104569	0.181	domain	MXE
RPUSD3:9840697-9840805	0.103	domain	MXE
RPUSD3:9841982-9842082	0.103	domain	MXE
SANBR:61076919-61077158	-0.123	domain	MXE
SANBR:61081451-61081510	-0.123	domain	MXE
SBF1:50459254-50459410	0.204	domain	MXE
SBF1:50459469-50460159	0.204	domain	MXE
SCLY:238094419-238094522	-0.201	domain	MXE
SCLY:238096800-238096876	-0.201	domain	MXE
SCN9A:166304030-166304122	-0.234	domain	MXE
SCN9A:166304237-166304329	-0.234	domain	MXE
SCYL2:100282942-100283147	0.105	domain	MXE
SCYL2:100298030-100298175	0.105	domain	MXE
SEC14L2:30407094-30407154	0.422	domain	MXE
SEC14L2:30407414-30407603	0.422	domain	MXE
SEPTIN10:109567814-109567976	-0.323	domain	MXE
SEPTIN10:109574580-109574767	-0.323	domain	MXE
SEPTIN7P14:119528739-119528789	-0.335	domain	MXE
SEPTIN7P14:119550378-119550443	-0.335	domain	MXE
SGCE:94621848-94621995	-0.535	domain	MXE
SGCE:94622545-94622626	-0.535	domain	MXE
SGMS1:50343491-50344345	0.318	domain	MXE
SGO1:20171042-20171232	-0.152	domain	MXE
SHARPIN:144099080-144099205	-0.107	domain	MXE
SHARPIN:144099276-144099430	-0.107	domain	MXE
SHROOM1:132823849-132824419	0.121	domain	MXE
SIRT5:13596962-13597016	0.206	domain	MXE
SIRT5:13599031-13599155	0.206	domain	MXE
SLC35C2:46357622-46357773	0.183	domain	MXE
SLC35C2:46357622-46357773	0.195	domain	MXE
SLC35C2:46358386-46358763	0.195	domain	MXE
SLC35C2:46358386-46358958	0.183	domain	MXE
SLC35E3:68747929-68748040	-0.109	domain	MXE
SLC35E3:68748075-68748245	-0.109	domain	MXE
SLC38A6:61037058-61037141	-0.116	domain	MXE
SLC38A6:61043146-61043212	-0.116	domain	MXE
SLC3A2:62882504-62882618	-0.15	domain	MXE
SLC3A2:62882666-62882807	-0.15	domain	MXE
SMAD9:36872657-36872915	0.121	domain	MXE
SMAD9:36879277-36879875	0.121	domain	MXE
SNX29:12477718-12477859	0.118	domain	MXE
SNX29:12524701-12524841	0.118	domain	MXE
SPG7:89524005-89524247	0.144	domain	MXE
SPG7:89526328-89526468	0.144	domain	MXE
SPG7:89531924-89532066	-0.178	domain	MXE
SPG7:89540943-89541384	-0.178	domain	MXE
SPG7:89550493-89550609	-0.111	domain	MXE
SPG7:89552978-89553135	-0.111	domain	MXE
SPNS1:28982355-28982545	-0.108	domain	MXE
SPNS1:28982856-28982922	-0.108	domain	MXE
SPTLC1:92070123-92070296	-0.293	domain	MXE
SPTLC1:92070343-92070403	0.242	domain	MXE
SPTLC1:92070343-92070403	-0.293	domain	MXE
SPTLC1:92076797-92077035	0.242	domain	MXE
SRSF11:70231094-70231203	0.201	domain	MXE
SRSF11:70231858-70231975	0.201	domain	MXE
SS18:26080304-26080423	-0.21	domain	MXE
SS18:26082362-26082528	-0.202	domain	MXE
SS18:26084051-26084175	-0.202	domain	MXE
SS18:26084051-26084175	-0.21	domain	MXE
STK40:36358238-36358382	0.205	domain	MXE
STK40:36358736-36358822	0.243	domain	MXE
SUMF2:56072996-56073111	-0.142	domain	MXE
SUMF2:56074173-56074218	-0.142	domain	MXE
SUMF2:56074173-56074218	0.281	domain	MXE
SUMF2:56074585-56074736	0.281	domain	MXE
SUPT20H:37019341-37019397	0.13	domain	MXE
SYCP2:59915464-59915550	0.443	domain	MXE
SYCP2:59916485-59916571	0.443	domain	MXE
TAF4:62006509-62006758	0.145	domain	MXE
TBC1D12:94510090-94510179	0.113	domain	MXE
TBC1D12:94511582-94511654	0.113	domain	MXE
TBC1D22A:46878652-46878723	0.308	domain	MXE
TBC1D22A:46891265-46891394	0.308	domain	MXE
TBCK:106248244-106248306	0.15	domain	MXE
TBCK:106248920-106248982	0.15	domain	MXE
TBX18:84760254-84760356	0.114	domain	MXE
TBX18:84762543-84762748	0.114	domain	MXE
TCERG1L:131156019-131156289	0.115	domain	MXE
TCERG1L:131160731-131162983	0.115	domain	MXE
TEAD4:3012169-3012232	-0.174	domain	MXE
TEAD4:3017397-3017526	-0.174	domain	MXE
TENM3:182346650-182346929	0.107	domain	MXE
TENM3:182600923-182601161	0.107	domain	MXE
TLE1:81653973-81654036	-0.268	domain	MXE
TLE4:79576132-79576177	-0.18	domain	MXE
TLE4:79627373-79627448	-0.18	domain	MXE
TNRC6C:78064721-78064937	-0.134	domain	MXE
TPCN2:69055174-69055352	-0.122	domain	MXE
TPCN2:69063894-69063967	0.181	domain	MXE
TPCN2:69067502-69067605	0.181	domain	MXE
TRAK1:42200817-42201054	-0.296	domain	MXE
TRMT10B:37763628-37763753	0.211	domain	MXE
TRMT10B:37763628-37763753	-0.331	domain	MXE
TRMT10B:37768075-37768228	-0.197	domain	MXE
TRMT10B:37768075-37768228	-0.198	domain	MXE
TRMT10B:37768075-37768228	0.248	domain	MXE
TRMT10B:37768075-37768228	-0.331	domain	MXE
TRMT10B:37768075-37768228	-0.452	domain	MXE
TRMT10B:37769940-37770019	-0.197	domain	MXE
TRMT10B:37769940-37770019	-0.203	domain	MXE
TRMT10B:37769940-37770019	0.248	domain	MXE
TRMT10B:37769944-37770019	-0.198	domain	MXE
TSEN2:12505153-12505231	-0.198	domain	MXE
TSEN2:12505153-12505231	-0.258	domain	MXE
TSEN2:12505153-12505231	-0.337	domain	MXE
TSEN2:12505153-12505231	-0.433	domain	MXE
TSEN2:12506707-12506835	-0.258	domain	MXE
TSEN2:12516610-12516661	-0.337	domain	MXE
TSEN2:12516610-12516661	-0.433	domain	MXE
TSEN2:12519058-12519197	-0.157	domain	MXE
TSEN2:12519058-12519197	-0.198	domain	MXE
TSEN2:12528887-12528924	-0.157	domain	MXE
TTC7B:90680471-90680535	-0.183	domain	MXE
TTC7B:90689539-90689712	-0.183	domain	MXE
TTC7B:90730074-90730196	0.177	domain	MXE
TTC7B:90744791-90744922	0.177	domain	MXE
TTLL11:121989194-121989770	0.106	domain	MXE
TTLL11:122031722-122031856	0.106	domain	MXE
TULP3:2934446-2934561	-0.102	domain	MXE
TULP3:2937630-2937729	-0.102	domain	MXE
TYW5:199940088-199940133	0.238	domain	MXE
UBAP2:33996222-33996333	-0.149	domain	MXE
UBE2C:45814383-45814470	0.128	domain	MXE
UBE2C:45815389-45815540	0.128	domain	MXE
UBE2F:237973648-237973747	0.164	domain	MXE
UBE2F:237986161-237986292	0.164	domain	MXE
UBE2Z:48916075-48916187	-0.132	domain	MXE
UBXN2B:58433159-58433243	0.173	domain	MXE
UGGT2:95999210-95999307	-0.132	domain	MXE
ULK3:74838151-74838192	0.159	domain	MXE
ULK3:74838265-74838344	0.159	domain	MXE
USP10:84740308-84740369	-0.134	domain	MXE
USP10:84744632-84745673	-0.134	domain	MXE
USP14:166786-166819	0.167	domain	MXE
USP14:178932-179037	0.167	domain	MXE
USP14:180235-180339	0.136	domain	MXE
USP14:196636-196767	0.136	domain	MXE
USP15:62325871-62325933	-0.181	domain	MXE
USP40:233559810-233559924	-0.133	domain	MXE
USP40:233562735-233562803	-0.133	domain	MXE
VRK3:49988371-49988492	0.136	domain	MXE
VRK3:49989638-49989771	0.136	domain	MXE
WARS1:100365474-100365576	0.488	domain	MXE
WARS1:100365953-100366067	0.488	domain	MXE
WDR49:167626851-167627292	0.143	domain	MXE
WIZ:15428109-15428508	0.123	domain	MXE
WIZ:15428109-15428508	0.16	domain	MXE
WIZ:15428109-15428508	0.25	domain	MXE
WIZ:15428109-15428508	0.301	domain	MXE
WIZ:15429585-15430089	0.123	domain	MXE
WIZ:15429585-15430089	0.25	domain	MXE
WIZ:15429585-15430089	0.301	domain	MXE
XPO6:28177219-28177332	0.191	domain	MXE
XPO6:28180940-28181031	0.191	domain	MXE
ZBED3-AS1:77100235-77100391	0.251	domain	MXE
ZBED3-AS1:77105655-77105689	0.251	domain	MXE
ZBTB8OS:32631826-32631879	0.103	domain	MXE
ZBTB8OS:32633950-32634072	0.103	domain	MXE
ZC3H11A:203818569-203818689	0.106	domain	MXE
ZGRF1:112628620-112628851	0.104	domain	MXE
ZGRF1:112629758-112630015	0.104	domain	MXE
ZHX3:41202056-41205066	0.117	domain	MXE
ZMYND11:240055-240111	-0.181	domain	MXE
ZMYND11:240892-240970	-0.181	domain	MXE
ZNF174:3401732-3402406	0.203	domain	MXE
ZNF346:177041125-177041229	0.115	domain	MXE
ZNF346:177041125-177041229	0.228	domain	MXE
ZNF346:177041777-177041870	-0.108	domain	MXE
ZNF346:177041777-177041870	0.115	domain	MXE
ZNF346:177041777-177041870	-0.129	domain	MXE
ZNF346:177041777-177041870	0.228	domain	MXE
ZNF346:177062057-177062151	-0.175	domain	MXE
ZNF561:9617044-9617226	0.421	domain	MXE
ZNF573:37758475-37758596	-0.241	domain	MXE
ZNF573:37759046-37759139	-0.241	domain	MXE
ZNF620:40511469-40511596	-0.219	domain	MXE
ZNF620:40512401-40512515	-0.219	domain	MXE
ZNF75D:135293729-135294258	-0.245	domain	MXE
ZNF782:96844889-96845016	0.152	domain	MXE
ZNF814:57868457-57868579	0.2	domain	MXE
ZNF814:57876915-57877042	0.2	domain	MXE
ZSCAN12:28390595-28391742	-0.109	domain	MXE
