Splice ID	Case	Sample	Cluster	CNS	Type	dPSI
HLCS:36947333-36948287_36948165-36948287_36938831-36938994	A5SS	BS_D7XRFE0R	6		Inclusion	0.389035940803383
FDX2:10315852-10316015_10315969-10316015_10315704-10315759	A5SS	BS_D7XRFE0R	6		Skipping	0.226620689655173
NWD1:16744421-16745147_16744420-16744718_16749138-16750411	A5SS	BS_D7XRFE0R	6		Inclusion	0.178251028806584
DNAAF3:55165782-55166000_55165857-55166000_55165369-55165463	A5SS	BS_D7XRFE0R	6		Inclusion	0.199187250996016
AFF2:148843382-148843433_148843381-148843415_148885888-148885985	A5SS	BS_D7XRFE0R	6		Inclusion	0.181842195540309
RAD52:949602-949665_949605-949665_932974-933076	A5SS	BS_D7XRFE0R	6		Skipping	0.22536809815951
IL7:78798072-78798208_78798127-78798208_78740001-78740082	A5SS	BS_D7XRFE0R	6		Skipping	0.224818897637795
EGFLAM:38448301-38448419_38448300-38448379_38451314-38451458	A5SS	BS_D7XRFE0R	6		Inclusion	0.17368237704918
PCLO:82847139-82847247_82847146-82847247_82846566-82846634	A5SS	BS_D7XRFE0R	6		Skipping	0.527398617511521
DCDC1:30903482-30903683_30903490-30903683_30900345-30900498	A5SS	BS_D7XRFE0R	6		Skipping	0.43773417721519
LINC00894:149945784-149948175_149945783-149947347_149948305-149948394	A5SS	BS_D7XRFE0R	6		Skipping	0.47444474393531
CLUHP3:31705890-31706034_31705889-31705994_31706420-31706454	A5SS	BS_D7XRFE0R	6		Skipping	0.193193415637859
SCYL2:100267177-100267792_100267176-100267396_100291502-100291660	A5SS	BS_D7XRFE0R	6		Skipping	0.228163043478261
LINC00327:23466571-23467749_23466570-23467163_23470513-23470642	A5SS	BS_D7XRFE0R	6		Skipping	0.753101604278075
SNHG17:38422046-38422241_38422086-38422241_38421005-38421098	A5SS	BS_D7XRFE0R	6		Inclusion	0.445917757009346
LRRC49:70894572-70894755_70894571-70894669_70895848-70895936	A5SS	BS_D7XRFE0R	6		Inclusion	0.490173652694611
EXOG:38497629-38497689_38497628-38497684_38498925-38498989	A5SS	BS_D7XRFE0R	6		Skipping	0.295932584269663
GRHPR:37422696-37422833_37422695-37422805_37425921-37425994	A5SS	BS_D7XRFE0R	6		Skipping	0.165888888888889
CRELD1:9943077-9943253_9943076-9943229_9943380-9943515	A5SS	BS_D7XRFE0R	6		Skipping	0.475110619469027
ECSIT:11522071-11522705_11522588-11522705_11519074-11519193	A5SS	BS_D7XRFE0R	6		Skipping	0.493742331288344
SGCA:50175257-50175449_50175256-50175375_50175711-50175928	A5SS	BS_D7XRFE0R	6		Skipping	0.298186915887851
ANKLE1:17283225-17283962_17283224-17283884_17284088-17284266	A5SS	BS_D7XRFE0R	6		Skipping	0.438735294117647
SH3GLB1:86728403-86728489_86728402-86728441_86730087-86730111	A5SS	BS_D7XRFE0R	6		Inclusion	0.671848942598187
TMEM199:28357647-28357905_28357646-28357881_28359314-28359404	A5SS	BS_D7XRFE0R	6		Inclusion	0.617256756756757
PRSS55:10531295-10531712_10531294-10531545_10532905-10533048	A5SS	BS_D7XRFE0R	6		Inclusion	0.479967213114754
WDR4:42873551-42873691_42873602-42873691_42859661-42859722	A5SS	BS_D7XRFE0R	6		Skipping	0.197206349206349
LINC00539:21312151-21312365_21312278-21312365_21311041-21311118	A5SS	BS_D7XRFE0R	6		Inclusion	0.560175
DDIAS:82913957-82914170_82913956-82914031_82914722-82914851	A5SS	BS_D7XRFE0R	6		Skipping	0.457803921568627
MLH1:37000955-37001053_37000954-37001048_37006990-37007063	A5SS	BS_D7XRFE0R	6		Skipping	0.300272727272727
VRK1:96855224-96855356_96855223-96855352_96856527-96856586	A5SS	BS_D7XRFE0R	6		Skipping	0.232435483870967
TCEAL1:103629494-103629573_103629493-103629561_103629884-103630953	A5SS	BS_2HNXVFAS	6		Inclusion	0.163193075898802
MED12:71128598-71128853_71128597-71128718_71129113-71129215	A5SS	BS_2HNXVFAS	6		Inclusion	0.105
LAS1L:65528876-65529258_65529211-65529258_65528259-65528369	A5SS	BS_2HNXVFAS	6		Inclusion	0.20093741677763
TOM1:35346930-35346972_35346929-35346969_35347054-35347992	A5SS	BS_2HNXVFAS	6		Skipping	0.105794392523365
DEPDC5:31784814-31785107_31784813-31784875_31792032-31792102	A5SS	BS_2HNXVFAS	6		Inclusion	0.139556802244039
LZTR1:20990386-20990969_20990385-20990525_20991627-20991829	A5SS	BS_2HNXVFAS	6		Inclusion	0.104876165113182
TANGO2:20061530-20061706_20061529-20061683_20063337-20063442	A5SS	BS_2HNXVFAS	6		Inclusion	0.166630919220056
UFD1:19475470-19475602_19475495-19475602_19475067-19475100	A5SS	BS_2HNXVFAS	6		Skipping	0.207093085106384
CFAP410:44334061-44335804_44335757-44335804_44333032-44333262	A5SS	BS_2HNXVFAS	6		Inclusion	0.294133243606999
TBC1D20:440965-442043_441587-442043_440247-440389	A5SS	BS_2HNXVFAS	6		Inclusion	0.150214095744681
TBC1D20:441779-442043_441856-442043_441587-441689	A5SS	BS_2HNXVFAS	6		Inclusion	0.141695478723404
ZNF415:53132749-53132875_53132855-53132875_53122661-53122743	A5SS	BS_2HNXVFAS	6		Inclusion	0.475475543478261
MIA:40775752-40775885_40775751-40775833_40776968-40777079	A5SS	BS_2HNXVFAS	6		Skipping	0.138378378378378
PARP6:72265270-72265473_72265412-72265473_72265080-72265171	A5SS	BS_2HNXVFAS	6		Inclusion	0.109268
STMN4:27242110-27242492_27242396-27242492_27241676-27241757	A5SS	BS_2HNXVFAS	6		Inclusion	0.180624758220503
MCPH1:6444393-6445547_6444392-6444505_6455142-6455252	A5SS	BS_2HNXVFAS	6		Skipping	0.105202396804262
ZNF398:149153945-149154340_149153944-149154317_149166157-149166284	A5SS	BS_2HNXVFAS	6		Skipping	0.1250347129506
BBS2:56501945-56502456_56502316-56502456_56501352-56501497	A5SS	BS_2HNXVFAS	6		Inclusion	0.207389627659574
BBS2:56509357-56510034_56509956-56510034_56506119-56506224	A5SS	BS_2HNXVFAS	6		Inclusion	0.10470079787234
RCHY1:75508820-75508935_75508823-75508935_75494100-75494179	A5SS	BS_2HNXVFAS	6		Skipping	0.129251040221915
ARMC10:103083682-103084062_103083681-103083830_103086629-103086764	A5SS	BS_2HNXVFAS	6		Inclusion	0.114863087248322
NARF:82459992-82460323_82459991-82460072_82464286-82464430	A5SS	BS_2HNXVFAS	6		Inclusion	0.124511968085106
ACSF2:50461242-50461370_50461241-50461287_50461632-50461686	A5SS	BS_2HNXVFAS	6		Skipping	0.127864091559372
XPO1:61525492-61526521_61526419-61526521_61525269-61525333	A5SS	BS_2HNXVFAS	6		Inclusion	0.123225033288948
HUS1:47979410-47979553_47979420-47979553_47978688-47978816	A5SS	BS_2HNXVFAS	6		Skipping	0.243771723122238
SGCE:94597749-94598004_94597923-94598004_94588688-94588732	A5SS	BS_2HNXVFAS	6		Skipping	0.163162583518931
SGCE:94597749-94598004_94597929-94598004_94588688-94588732	A5SS	BS_2HNXVFAS	6		Inclusion	0.493390924956371
SIPA1L2:232608827-232608988_232608911-232608988_232574173-232574222	A5SS	BS_2HNXVFAS	6		Inclusion	0.419930743243243
PPIEL:39529016-39529164_39529054-39529164_39522279-39522505	A5SS	BS_2HNXVFAS	6		Inclusion	0.279920245398773
PSMC3IP:42573819-42574210_42574098-42574210_42573477-42573623	A5SS	BS_2HNXVFAS	6		Inclusion	0.454959889349931
PSMC3IP:42573819-42574210_42574195-42574210_42573477-42573623	A5SS	BS_2HNXVFAS	6		Skipping	0.28260863095238
PSMC3IP:42574099-42574210_42574195-42574210_42573477-42573623	A5SS	BS_2HNXVFAS	6		Skipping	0.307246298788695
PSMC3IP:42577080-42577302_42577212-42577302_42574098-42574210	A5SS	BS_2HNXVFAS	6		Inclusion	0.261991666666667
ATM:108294927-108296393_108294926-108295059_108297286-108297382	A5SS	BS_2HNXVFAS	6		Inclusion	0.222753351206434
C1orf174:3892741-3892996_3892882-3892996_3890568-3891057	A5SS	BS_2HNXVFAS	6		Inclusion	0.186974564926372
TMEM161B:88205801-88205954_88205813-88205954_88202961-88203075	A5SS	BS_2HNXVFAS	6		Inclusion	0.143769662921348
PTGR2:73874023-73874214_73874022-73874143_73876997-73877168	A5SS	BS_2HNXVFAS	6		Skipping	0.11230388219545
DMAC2:41438218-41438414_41438234-41438414_41433536-41433673	A5SS	BS_2HNXVFAS	6		Skipping	0.21978354978355
ETF1:138542634-138542936_138542832-138542936_138518691-138518867	A5SS	BS_2HNXVFAS	6		Inclusion	0.129593085106383
ETF1:138542705-138542936_138542832-138542936_138518691-138518867	A5SS	BS_2HNXVFAS	6		Inclusion	0.135441489361702
CPT2:53210015-53211319_53210014-53211250_53213263-53214178	A5SS	BS_2HNXVFAS	6		Skipping	0.158005369127516
STARD4:111512385-111512535_111512390-111512535_111507328-111507442	A5SS	BS_2HNXVFAS	6		Skipping	0.183443820224719
CIAO3:739540-739738_739642-739738_737185-737329	A5SS	BS_2HNXVFAS	6		Inclusion	0.236269692923898
PSMD9:121899634-121899889_121899633-121899845_121903005-121903107	A5SS	BS_2HNXVFAS	6		Inclusion	0.105283244680851
MCCC2:71641003-71642727_71641002-71641075_71643818-71643895	A5SS	BS_2HNXVFAS	6		Inclusion	0.175958221024259
NNT:43612908-43613481_43612907-43613137_43615847-43616065	A5SS	BS_2HNXVFAS	6		Inclusion	0.144776595744681
FAM200B:15681756-15681968_15681755-15681784_15686235-15686462	A5SS	BS_2HNXVFAS	6		Inclusion	0.319712950600802
MYL3:46866390-46866600_46866507-46866600_46863261-46863396	A5SS	BS_2HNXVFAS	6		Inclusion	0.345550106609808
DRP2:101242904-101243098_101242903-101242982_101245016-101245077	A5SS	BS_2HNXVFAS	6		Inclusion	0.211405295315682
ETFDH:158680467-158681614_158680466-158680607_158682194-158682424	A5SS	BS_2HNXVFAS	6		Inclusion	0.244281461434371
SS18L1:62158672-62158942_62158671-62158748_62159876-62159961	A5SS	BS_2HNXVFAS	6		Inclusion	0.14954679144385
DCUN1D4:51886568-51887244_51886567-51886638_51891759-51891851	A5SS	BS_2HNXVFAS	6		Inclusion	0.259343124165554
STX18-AS1:4542143-4542625_4542142-4542475_4544737-4544907	A5SS	BS_2HNXVFAS	6		Inclusion	0.407497964721846
MYL5:678958-679173_678957-679033_679913-680018	A5SS	BS_2HNXVFAS	6		Inclusion	0.253859097127223
HEXD:82439631-82440334_82439630-82439713_82440996-82441075	A5SS	BS_2HNXVFAS	6		Inclusion	0.353705802968961
LAT2:74214822-74215099_74214821-74215010_74215946-74216069	A5SS	BS_2HNXVFAS	6		Inclusion	0.15814262295082
MRPL24:156740931-156741088_156741011-156741088_156738521-156738764	A5SS	BS_2HNXVFAS	6		Inclusion	0.105645721925134
PPIE:39741895-39742031_39741894-39741921_39743215-39743297	A5SS	BS_2HNXVFAS	6		Inclusion	0.118244680851064
PPIE:39745375-39748767_39745374-39745498_39748902-39749088	A5SS	BS_2HNXVFAS	6		Inclusion	0.156723035952064
SYT6:114097727-114097877_114097747-114097877_114093734-114093803	A5SS	BS_2HNXVFAS	6		Skipping	0.247337099811677
KRIT1:92235403-92235646_92235533-92235646_92234807-92234923	A5SS	BS_2HNXVFAS	6		Skipping	0.106111559139786
HDHD5-AS1:17159357-17159837_17159356-17159474_17165268-17165447	A5SS	BS_2HNXVFAS	6		Inclusion	0.481426016260163
TP53TG1:87341355-87341684_87341522-87341684_87325346-87325444	A5SS	BS_2HNXVFAS	6		Inclusion	0.154857718120805
POLL:101587822-101588232_101588203-101588232_101587245-101587406	A5SS	BS_2HNXVFAS	6		Inclusion	0.350095851216023
AMPD2:109629327-109629916_109629326-109629490_109630232-109630406	A5SS	BS_2HNXVFAS	6		Skipping	0.108549933422104
GUK1:228141124-228141507_228141123-228141288_228145510-228145624	A5SS	BS_2HNXVFAS	6		Inclusion	0.153527925531915
HNRNPA1:54284258-54284321_54284257-54284317_54286661-54286732	A5SS	BS_2HNXVFAS	6		Inclusion	0.167386577181208
CHCHD7:56212762-56212909_56212761-56212889_56214597-56214667	A5SS	BS_2HNXVFAS	6		Skipping	0.330256164383562
SERHL2:42571121-42571901_42571120-42571203_42572435-42572529	A5SS	BS_2HNXVFAS	6		Inclusion	0.764775943396226
LINC00910:43387936-43388312_43388288-43388312_43381272-43381660	A5SS	BS_2HNXVFAS	6		Inclusion	0.798951086956522
ATXN7L2:109486057-109486304_109486056-109486122_109486505-109486610	A5SS	BS_2HNXVFAS	6		Inclusion	0.337827956989247
HSD3B7:30985653-30985947_30985652-30985824_30986048-30986204	A5SS	BS_2HNXVFAS	6		Inclusion	0.120726224783862
DNAJC17:40774968-40775108_40775030-40775108_40774355-40774436	A5SS	BS_2HNXVFAS	6		Inclusion	0.169126835781041
GAS5:173865471-173865547_173865509-173865547_173864674-173864704	A5SS	BS_2HNXVFAS	6		Skipping	0.253183155080213
HSD17B7:162797802-162798935_162797801-162797916_162799742-162799937	A5SS	BS_2HNXVFAS	6		Inclusion	0.24356462585034
USF1:161042555-161042670_161042585-161042670_161042115-161042217	A5SS	BS_2HNXVFAS	6		Inclusion	0.109848404255319
KRBA1:149730428-149730713_149730427-149730568_149731671-149731776	A5SS	BS_2HNXVFAS	6		Inclusion	0.225859527121001
LMNA:156126736-156126949_156126735-156126915_156130616-156130773	A5SS	BS_2HNXVFAS	6		Skipping	0.376023622047244
SNHG5:85677791-85678032_85677953-85678032_85677423-85677492	A5SS	BS_2HNXVFAS	6		Inclusion	0.164996005326232
TSC2:2081595-2082504_2081594-2082500_2083694-2083816	A5SS	BS_2HNXVFAS	6		Skipping	0.146173453996984
CHPF:219541535-219542189_219541639-219542189_219540945-219541125	A5SS	BS_2HNXVFAS	6		Skipping	0.182998641304348
LRPPRC:43957726-43960634_43960540-43960634_43957384-43957451	A5SS	BS_2HNXVFAS	6		Inclusion	0.116504
TTC21B:165898686-165898767_165898694-165898767_165890837-165890988	A5SS	BS_2HNXVFAS	6		Skipping	0.109321428571429
IQCC:32205671-32205963_32205670-32205723_32206153-32206297	A5SS	BS_2HNXVFAS	6		Inclusion	0.189877926421405
ZNF561:9620916-9621231_9621161-9621231_9619431-9619582	A5SS	BS_2HNXVFAS	6		Inclusion	0.195359520639148
RAD52:914411-914532_914430-914532_913893-914121	A5SS	BS_2HNXVFAS	6		Inclusion	0.228886024423338
SNHG12:28580425-28580646_28580559-28580646_28579911-28579981	A5SS	BS_2HNXVFAS	6		Inclusion	0.270344873501997
FGFR1:38424317-38424699_38424508-38424699_38421796-38421941	A5SS	BS_2HNXVFAS	6		Inclusion	0.107356951871658
CLIP4:29174373-29175600_29174372-29174445_29181571-29183791	A5SS	BS_2HNXVFAS	6		Inclusion	0.303319463087248
TM7SF2:65112811-65112894_65112810-65112865_65113219-65113414	A5SS	BS_2HNXVFAS	6		Inclusion	0.160315426997245
DCAKD:45051065-45051632_45051360-45051632_45034773-45034999	A5SS	BS_2HNXVFAS	6		Inclusion	0.510756
USP48:21736430-21736625_21736445-21736625_21729703-21729832	A5SS	BS_2HNXVFAS	6		Inclusion	0.139031957390146
FBXW2:120792887-120793257_120793148-120793257_120787768-120788186	A5SS	BS_2HNXVFAS	6		Inclusion	0.364017199017199
FIG4:109786302-109788956_109786301-109786449_109789593-109789677	A5SS	BS_2HNXVFAS	6		Inclusion	0.174070460704607
PAQR6:156247915-156248117_156247956-156248117_156245781-156246250	A5SS	BS_2HNXVFAS	6		Inclusion	0.359239875389408
ABCC8:17396878-17397797_17396915-17397797_17395851-17395930	A5SS	BS_2HNXVFAS	6		Inclusion	0.19090438247012
MYO1G:44968920-44969483_44969412-44969483_44967883-44967958	A5SS	BS_2HNXVFAS	6		Inclusion	0.277110311750599
DNAJC16:15566082-15566410_15566081-15566180_15567098-15567269	A5SS	BS_2HNXVFAS	6		Inclusion	0.163753681392236
CPNE1:35664359-35664900_35664759-35664900_35658929-35659014	A5SS	BS_2HNXVFAS	6		Inclusion	0.3044375
GMPPA:219501476-219501720_219501475-219501579_219501850-219502037	A5SS	BS_2HNXVFAS	6		Inclusion	0.255192
DNAJA4:78274197-78274424_78274196-78274408_78275497-78275728	A5SS	BS_2HNXVFAS	6		Skipping	0.125080932784637
CRAT:129109103-129109277_129109178-129109277_129107813-129108077	A5SS	BS_2HNXVFAS	6		Inclusion	0.171986244841816
SLC44A3:94827507-94827643_94827506-94827547_94828492-94828586	A5SS	BS_2HNXVFAS	6		Skipping	0.273458658346334
MAP3K2-DT:127388184-127388384_127388183-127388311_127388880-127388998	A5SS	BS_2HNXVFAS	6		Inclusion	0.564396731054978
GPS1:82052256-82052459_82052255-82052442_82053273-82053366	A5SS	BS_2HNXVFAS	6		Skipping	0.108315143246931
SH3YL1:230547-231191_231022-231191_229965-230044	A5SS	BS_2HNXVFAS	6		Inclusion	0.148589333333333
STAMBP:73862203-73862945_73862202-73862304_73870142-73870352	A5SS	BS_2HNXVFAS	6		Skipping	0.122508655126498
STAMBP:73862203-73867174_73862202-73862304_73870142-73870352	A5SS	BS_2HNXVFAS	6		Skipping	0.122700399467377
USP4:49302384-49302542_49302437-49302542_49300466-49300691	A5SS	BS_2HNXVFAS	6		Skipping	0.131446808510638
DNAI4:66890183-66891266_66891153-66891266_66871369-66871509	A5SS	BS_2HNXVFAS	6		Inclusion	0.261116173120729
SMG1P7:70231323-70231523_70231436-70231523_70230993-70231158	A5SS	BS_2HNXVFAS	6		Inclusion	0.349652806652807
EML6:54967000-54967231_54966999-54967103_54968127-54968281	A5SS	BS_2HNXVFAS	6		Inclusion	0.149279801324503
STK40:36367848-36368084_36367851-36368084_36361220-36361340	A5SS	BS_2HNXVFAS	6		Inclusion	0.271336431226766
NCBP3:3823793-3825050_3824941-3825050_3821952-3822052	A5SS	BS_2HNXVFAS	6		Inclusion	0.137682795698925
MDH1B:206756898-206757040_206756911-206757040_206755008-206755505	A5SS	BS_2HNXVFAS	6		Skipping	0.181335555555556
AFDN:167965757-167966270_167965756-167966045_167969113-167969198	A5SS	BS_2HNXVFAS	6		Inclusion	0.242896
AFDN:167965757-167966276_167965756-167966045_167969113-167969198	A5SS	BS_2HNXVFAS	6		Inclusion	0.249950666666667
HYI:43453386-43453497_43453412-43453497_43452204-43452319	A5SS	BS_2HNXVFAS	6		Skipping	0.255433911882509
SNHG17:38422087-38422241_38422091-38422241_38421005-38421098	A5SS	BS_2HNXVFAS	6		Skipping	0.335864077669902
SNHG17:38422087-38422241_38422095-38422241_38421005-38421098	A5SS	BS_2HNXVFAS	6		Skipping	0.30948932038835
IFI44:78660554-78660691_78660553-78660654_78662703-78662878	A5SS	BS_2HNXVFAS	6		Inclusion	0.291931085043988
YY1AP1:155680382-155680456_155680415-155680456_155679408-155679512	A5SS	BS_2HNXVFAS	6		Inclusion	0.122007978723404
KCNAB2:6094400-6094962_6094399-6094485_6095322-6095443	A5SS	BS_2HNXVFAS	6		Inclusion	0.343399456521739
KCNAB2:6097269-6097555_6097268-6097357_6098484-6101180	A5SS	BS_2HNXVFAS	6		Inclusion	0.181545578231293
CLIP1:122340753-122341697_122340980-122341697_122336631-122336748	A5SS	BS_2HNXVFAS	6		Skipping	0.110002659574471
ZCWPW1:100419002-100419189_100419110-100419189_100417065-100417183	A5SS	BS_2HNXVFAS	6		Inclusion	0.767786096256684
TMEM9:201153783-201153959_201153848-201153959_201151760-201151852	A5SS	BS_2HNXVFAS	6		Inclusion	0.349931386861314
CGREF1:27102015-27102221_27102096-27102221_27098888-27099840	A5SS	BS_2HNXVFAS	6		Inclusion	0.31002492211838
ITGA9-AS1:37851424-37851492_37851446-37851492_37834678-37834767	A5SS	BS_2HNXVFAS	6		Skipping	0.119796666666666
SKP2:36163645-36164695_36163644-36163756_36166518-36166662	A5SS	BS_2HNXVFAS	6		Inclusion	0.124016085790885
ACAD9:128902553-128902632_128902552-128902628_128904061-128904132	A5SS	BS_2HNXVFAS	6		Inclusion	0.206375
RPL13A:49489850-49490090_49489849-49489912_49490231-49490297	A5SS	BS_2HNXVFAS	6		Inclusion	0.391476063829787
TMEM94:75491303-75491467_75491302-75491455_75491690-75491900	A5SS	BS_2HNXVFAS	6		Skipping	0.171526666666666
CHTF18:788624-788775_788623-788756_788930-789125	A5SS	BS_2HNXVFAS	6		Skipping	0.135595271210014
LCORL:18021598-18021876_18021601-18021876_17972819-17972885	A5SS	BS_2HNXVFAS	6		Skipping	0.110183999999999
HEMK1:50570931-50571332_50570930-50571294_50571709-50571801	A5SS	BS_2HNXVFAS	6		Skipping	0.183026595744682
MKNK1:46604165-46604255_46604226-46604255_46594112-46594280	A5SS	BS_2HNXVFAS	6		Inclusion	0.194573033707865
TAF6:100118396-100118649_100118517-100118649_100114053-100114268	A5SS	BS_2HNXVFAS	6		Inclusion	0.462901525658807
POLG:89317939-89318749_89318540-89318749_89317375-89317536	A5SS	BS_2HNXVFAS	6		Inclusion	0.267422872340426
MAP3K14:45270852-45271221_45271057-45271221_45270412-45270563	A5SS	BS_2HNXVFAS	6		Inclusion	0.254312925170068
TRAIP:49848137-49848200_49848142-49848200_49847524-49847608	A5SS	BS_2HNXVFAS	6		Inclusion	0.107389521640091
ENSG00000225889:64251119-64251337_64251118-64251263_64251800-64251983	A5SS	BS_2HNXVFAS	6		Skipping	0.15744716981132
SCN3A:165140702-165140998_165140784-165140998_165139475-165139608	A5SS	BS_2HNXVFAS	6		Skipping	0.195956810631229
SCN3A:165140785-165140998_165140797-165140998_165139475-165139608	A5SS	BS_2HNXVFAS	6		Inclusion	0.306498188405797
SAMD12:118439832-118439961_118439861-118439961_118379559-118379700	A5SS	BS_2HNXVFAS	6		Skipping	0.179194888178914
SNRPN:24967029-24967240_24967028-24967152_24967931-24968082	A5SS	BS_2HNXVFAS	6		Inclusion	0.480145228215768
SPECC1:20245926-20246574_20245925-20246071_20247218-20247319	A5SS	BS_2HNXVFAS	6		Inclusion	0.103906849315069
TRPM8:233983053-233983351_233983052-233983224_233985687-233985865	A5SS	BS_2HNXVFAS	6		Inclusion	0.234932944606414
RPUSD4:126209491-126209722_126209520-126209722_126205687-126205781	A5SS	BS_2HNXVFAS	6		Inclusion	0.271871657754011
NDUFA10:240012332-240014860_240014738-240014860_240011616-240011696	A5SS	BS_2HNXVFAS	6		Inclusion	0.16225
CACTIN:3614386-3614589_3614396-3614589_3613463-3613586	A5SS	BS_2HNXVFAS	6		Inclusion	0.205785617367707
LIG1:48120167-48121322_48121169-48121322_48119136-48119190	A5SS	BS_2HNXVFAS	6		Inclusion	0.321727762803235
GMPPB:49722864-49723114_49722971-49723114_49722595-49722754	A5SS	BS_2HNXVFAS	6		Inclusion	0.170162883845127
IMPA2:12012170-12012349_12012169-12012215_12014264-12014373	A5SS	BS_2HNXVFAS	6		Inclusion	0.267414705882353
PSTPIP1:77032298-77032428_77032297-77032394_77032861-77032952	A5SS	BS_2HNXVFAS	6		Inclusion	0.182807157057654
NLN:65792454-65792655_65792453-65792601_65809514-65809701	A5SS	BS_2HNXVFAS	6		Skipping	0.104683578104139
TYROBP:35908168-35908295_35908174-35908295_35907445-35907580	A5SS	BS_2HNXVFAS	6		Inclusion	0.357871335504885
BICD1:32337499-32337816_32337498-32337706_32367669-32367745	A5SS	BS_2HNXVFAS	6		Inclusion	0.31803021978022
ARHGAP22:48479588-48479764_48479635-48479764_48459683-48459891	A5SS	BS_2HNXVFAS	6		Inclusion	0.504597110754414
ATP2C1:131001220-131001344_131001219-131001314_131016151-131016684	A5SS	BS_2HNXVFAS	6		Skipping	0.172047872340425
HMBS:119088635-119088848_119088634-119088707_119089081-119089131	A5SS	BS_2HNXVFAS	6		Inclusion	0.172399456521739
SMPD4:130161091-130161272_130161185-130161272_130157250-130157396	A5SS	BS_2HNXVFAS	6		Inclusion	0.44606342780027
SGIP1:66625847-66626010_66625846-66625910_66633069-66633094	A5SS	BS_2HNXVFAS	6		Inclusion	0.17948773006135
LRRCC1:85107238-85107718_85107237-85107399_85110114-85110180	A5SS	BS_2HNXVFAS	6		Inclusion	0.3282194092827
TATDN1:124538928-124539078_124539024-124539078_124522936-124523002	A5SS	BS_2HNXVFAS	6		Inclusion	0.115954423592493
NPHP1:110164236-110164730_110164687-110164730_110163047-110163132	A5SS	BS_2HNXVFAS	6		Inclusion	0.44265306122449
NPHP1:110164520-110164730_110164687-110164730_110163047-110163132	A5SS	BS_2HNXVFAS	6		Inclusion	0.441164685908319
NFKB2:102394110-102394600_102394109-102394555_102395887-102395980	A5SS	BS_2HNXVFAS	6		Skipping	0.19063612565445
GGA1:37616922-37617048_37616921-37616997_37618447-37618546	A5SS	BS_2HNXVFAS	6		Inclusion	0.288929427430093
COQ8B:40716587-40716886_40716861-40716886_40714530-40714635	A5SS	BS_2HNXVFAS	6		Inclusion	0.317756533700138
NPR2:35800709-35800845_35800708-35800841_35801069-35801154	A5SS	BS_2HNXVFAS	6		Inclusion	0.126247619047619
SPTLC1:92114922-92115388_92115313-92115388_92112454-92112562	A5SS	BS_2HNXVFAS	6		Inclusion	0.106348868175766
IARS1:92293441-92293695_92293610-92293695_92289300-92289426	A5SS	BS_2HNXVFAS	6		Inclusion	0.157144946808511
CYB561A3:61352956-61353139_61352984-61353139_61350990-61351147	A5SS	BS_2HNXVFAS	6		Inclusion	0.131485675306958
ST6GALNAC6:127897826-127898010_127897955-127898010_127896241-127896332	A5SS	BS_2HNXVFAS	6		Inclusion	0.172550666666667
ODF2:128496041-128496297_128496040-128496141_128498412-128498575	A5SS	BS_2HNXVFAS	6		Inclusion	0.101492
MIGA2:129068198-129068975_129068197-129068332_129069075-129069129	A5SS	BS_2HNXVFAS	6		Inclusion	0.352574898785425
SLC12A4:67962244-67963559_67963464-67963559_67961574-67961706	A5SS	BS_2HNXVFAS	6		Inclusion	0.104626684636119
ANAPC5:121331227-121331428_121331346-121331428_121330582-121330672	A5SS	BS_2HNXVFAS	6		Inclusion	0.176522606382979
NDRG2:21023986-21024096_21024029-21024096_21023240-21023321	A5SS	BS_2HNXVFAS	6		Inclusion	0.118344873501997
SCRN2:47838270-47838450_47838335-47838450_47837719-47838002	A5SS	BS_2HNXVFAS	6		Skipping	0.111325767690254
CHD2:92953357-92954336_92953356-92953573_92955422-92955512	A5SS	BS_2HNXVFAS	6		Inclusion	0.132779255319149
HPS1:98433940-98434091_98433982-98434091_98430570-98430670	A5SS	BS_2HNXVFAS	6		Skipping	0.237165932452277
OLMALINC:100373568-100374080_100373567-100374012_100381215-100381448	A5SS	BS_2HNXVFAS	6		Inclusion	0.208480218281037
TWNK:100990436-100990663_100990435-100990543_100990868-100991010	A5SS	BS_2HNXVFAS	6		Inclusion	0.127565517241379
TWNK:100990869-100991054_100990868-100991010_100993189-100994401	A5SS	BS_2HNXVFAS	6		Inclusion	0.226577027027027
NT5C2:103111693-103111805_103111744-103111805_103106588-103106706	A5SS	BS_2HNXVFAS	6		Inclusion	0.142239247311828
SLC26A6:48631224-48631306_48631252-48631306_48630992-48631140	A5SS	BS_2HNXVFAS	6		Skipping	0.400125748502994
FGFR2:121515117-121515319_121515122-121515319_121503789-121503941	A5SS	BS_2HNXVFAS	6		Skipping	0.176767584097859
PPP2R2D:131940582-131940841_131940581-131940694_131943967-131944145	A5SS	BS_2HNXVFAS	6		Inclusion	0.114300932090546
ZNF195:3370943-3371070_3370974-3371070_3361742-3361889	A5SS	BS_2HNXVFAS	6		Inclusion	0.448714285714286
PGAP2:3824270-3824449_3824269-3824376_3825019-3825128	A5SS	BS_2HNXVFAS	6		Inclusion	0.508400271370421
PGAP2:3824270-3824455_3824269-3824376_3825019-3825128	A5SS	BS_2HNXVFAS	6		Inclusion	0.496763193504736
SLC39A11:72947528-72947875_72947730-72947875_72849633-72849804	A5SS	BS_2HNXVFAS	6		Inclusion	0.298863823933975
