SpliceID	dPSI	Uniprot
ABLIM3:149239759-149239888_149233228-149233300_149244880-149245015	0.904153846153846	Modifications
AFAP1L1:149301133-149301230_149300270-149300354_149302417-149302526	0.971	Modifications
AFAP1L1:149306306-149306404_149302417-149302526_149307401-149307613	0.939891891891892	Modifications
AFAP1L1:149315821-149315914_149312111-149312204_149316150-149316303	0.942125	Modifications
AFAP1L1:149335594-149335722_149332694-149332873_149340006-149341802	0.977149253731343	Modifications
SLC26A2:149977628-149978351_149960757-149960979_149980292-149987400	0.984208333333333	Modifications
CSF1R:150059700-150059862_150057503-150057592_150060861-150060972	0.985838235294117	Modifications
CSF1R:150073301-150073493_150070455-150070571_150077275-150077435	0.998147058823529	Modifications
CAMK2A:150250688-150250810_150248703-150250309_150251749-150251844	0.89345	Modifications
TCOF1:150372006-150372236_150369528-150369602_150374173-150374386	0.725848484848485	Modifications
TCOF1:150374174-150374386_150369528-150369602_150374616-150374811	0.996269841269841	Modifications
TCOF1:150374174-150374386_150372005-150372236_150374616-150374811	0.974428571428571	Modifications
TCOF1:150387902-150388088_150379531-150379732_150389886-150390023	0.946473684210527	Modifications
TCOF1:150387943-150388088_150379531-150379732_150389886-150390023	0.927947368421053	Modifications
TCOF1:150396282-150396842_150393371-150393552_150398353-150398429	0.977411764705883	Modifications
CD74:150403121-150403312_150402562-150402625_150404679-150404767	0.205470588235294	Modifications
CD74:150403121-150403312_150402562-150402625_150406258-150406321	0.996867647058823	Modifications
CD74:150403121-150404767_150402562-150402625_150405084-150405180	0.9975	Modifications
CD74:150404680-150404767_150402562-150402625_150405084-150405180	0.999111111111111	Modifications
RPS14:150447585-150447735_150446801-150446963_150449702-150449739	0.999116279069768	Modifications
NDST1:150532945-150533032_150527803-150528298_150534866-150535021	0.994807692307692	Modifications
NDST1:150545312-150545486_150540081-150540264_150548217-150548388	0.935061224489796	Modifications
NDST1:150545312-150545486_150540081-150540264_150549677-150549787	0.732592592592592	Modifications
DCTN4:150731416-150731489_150731043-150731156_150733367-150733475	0.986888888888889	Modifications
TNIP1:151032287-151032383_151029944-151030747_151033607-151033799	0.987214285714286	Modifications
TNIP1:151032287-151032383_151029944-151030747_151035001-151035067	0.994308823529412	Modifications
TNIP1:151032287-151032400_151029946-151030747_151033607-151033799	0.976571428571429	Modifications
TNIP1:151033608-151033799_151029944-151030747_151035001-151035067	0.994714285714286	Modifications
TNIP1:151033608-151033799_151032286-151032383_151035001-151035067	0.983470588235294	Modifications
TNIP1:151045861-151045950_151042895-151042961_151049823-151049947	0.9894375	Modifications
ANXA6:151147884-151147926_151140152-151140243_151157679-151157747	0.989544117647059	Modifications
GM2A:151259755-151259916_151253184-151253297_151266730-151266880	0.994526315789473	Modifications
ATOX1:151746279-151746449_151742821-151742959_151751703-151751779	0.981936170212766	Modifications
ATOX1:151746279-151746449_151742821-151742959_151758545-151758631	0.961018518518519	Modifications
G3BP1:151794159-151794249_151790888-151791062_151795478-151795575	0.983294117647058	Modifications
G3BP1:151794203-151794249_151790888-151791062_151795478-151795575	0.960941176470588	Modifications
G3BP1:151797227-151797428_151794158-151795575_151799211-151799313	0.999897058823529	Modifications
G3BP1:151797289-151797428_151795478-151795575_151799211-151799313	0.999764705882353	Modifications
G3BP1:151800760-151800869_151799888-151800346_151803884-151803996	0.999764705882353	Modifications
G3BP1:151803885-151803996_151800759-151800869_151804405-151812785	0.999338235294118	Modifications
G3BP1:151803885-151804141_151800759-151800869_151804405-151805349	0.999382352941176	Modifications
G3BP1:151803885-151804162_151800759-151800869_151804405-151812785	0.999382352941176	Modifications
FAM114A2:154029489-154029580_154028148-154028283_154033790-154033877	0.970090909090909	Modifications
MFAP3:154049557-154050017_154038966-154039011_154052919-154052952	0.975558823529412	Modifications
MFAP3:154049557-154050017_154038966-154039011_154097023-154097271	0.656310344827586	Modifications
GALNT10:154329572-154329738_154297940-154298079_154376276-154376367	0.962134615384615	Modifications
SAP30L:154451091-154451213_154445996-154446805_154453401-154453500	0.993029411764706	Modifications
LARP1:154793800-154793901_154793594-154793723_154794099-154794262	0.908794117647059	Modifications
LARP1:154793800-154793922_154793594-154793723_154794099-154794262	0.907867647058824	Modifications
LARP1:154793800-154794000_154793594-154793723_154794099-154794195	0.936205882352941	Modifications
LARP1:154802007-154802399_154799872-154800042_154803289-154803413	0.993962962962963	Modifications
LARP1:154804201-154804307_154803539-154803745_154805880-154806032	0.99375	Modifications
LARP1:154805881-154806032_154803539-154803745_154808458-154808603	0.984666666666667	Modifications
GEMIN5:154904507-154904629_154903079-154903175_154905362-154905476	0.981809523809524	Modifications
HAVCR2:157098858-157098901_157095305-157095459_157104665-157104749	0.990777777777778	Modifications
HAVCR2:157104666-157104749_157098857-157098901_157106626-157106962	0.983692307692308	Modifications
TTC1:160010476-160010858_160009112-160009193_160035139-160035200	0.978777777777778	Modifications
TTC1:160010500-160010858_160009124-160009193_160035139-160035200	0.988388888888889	Modifications
TTC1:160010586-160010858_160009145-160009193_160035139-160035200	0.978777777777778	Modifications
FABP6:160229546-160229624_160213735-160213819_160232097-160232273	0.8635	Modifications
GABRB2:161459624-161459844_161410974-161411057_161545226-161545294	0.99545	Modifications
GABRB2:161546322-161546413_161545226-161545294_161546566-161546707	0.981317073170732	Modifications
MYO10:16699450-16699573_16694370-16694614_16700962-16701838	0.986045454545455	Modifications
WWC1:168385211-168385414_168371420-168371533_168397723-168397786	0.986222222222222	Modifications
WWC1:168423533-168424068_168422007-168422097_168428032-168428141	0.989125	Modifications
SPDL1:169588394-169588490_169583749-169583889_169591047-169591224	0.956428571428572	Modifications
SPDL1:169588394-169588575_169583755-169583889_169591047-169591148	0.971142857142857	Modifications
NPM1:171390051-171390130_171387694-171388006_171391304-171391412	0.978294117647059	Modifications
NPM1:171390075-171390130_171387880-171388006_171391304-171391369	0.930926470588235	Modifications
NPM1:171400153-171400925_171392913-171392978_171405301-171405403	0.992941176470588	Modifications
NPM1:171400839-171400925_171400152-171400210_171405301-171405403	0.972985294117647	Modifications
STK10:172090232-172090362_172082960-172083084_172093411-172093960	0.979636363636364	Modifications
STK10:172093412-172093960_172090231-172090362_172096425-172096560	0.944433333333333	Modifications
STK10:172107780-172107852_172106619-172106814_172117480-172117630	0.998823529411765	Modifications
SH3PXD2B:172350363-172350589_172347282-172347332_172353887-172354005	0.99	Modifications
NEURL1B:172683419-172684138_172641265-172641437_172686170-172686296	0.892263157894737	Modifications
NEURL1B:172683419-172684138_172669784-172670330_172686170-172686296	0.982161290322581	Modifications
ERGIC1:172909667-172909761_172897001-172897074_172914713-172914838	0.9785	Modifications
KIAA1191:176348250-176348356_176347920-176348063_176361601-176361739	0.973884615384615	Modifications
KIAA1191:176355571-176355749_176348249-176348356_176359480-176359567	0.854	Modifications
KIAA1191:176355571-176355749_176348249-176348356_176359810-176359918	0.744777777777778	Modifications
KIAA1191:176355571-176355749_176352621-176352748_176359480-176359567	0.982953488372093	Modifications
KIAA1191:176355571-176355749_176352621-176352748_176359810-176359918	0.947907407407408	Modifications
KIAA1191:176355571-176355749_176352621-176352748_176361601-176361797	0.863558823529412	Modifications
NOP16:176386840-176386909_176384642-176385327_176388234-176388343	0.949538461538461	Modifications
NOP16:176386840-176386909_176384642-176385327_176388432-176388568	0.933615384615385	Modifications
NOP16:176386840-176386926_176385220-176385327_176388234-176388571	0.85764	Modifications
NOP16:176386840-176386943_176385220-176385327_176388234-176388343	0.84996	Modifications
TSPAN17:176654895-176655020_176652742-176652913_176656077-176656125	0.975264705882353	Modifications
UIMC1:176951474-176951577_176943334-176943488_176955958-176956035	0.9893125	Modifications
UIMC1:176968555-176969291_176958092-176958154_176969600-176969706	0.72010294117647	Modifications
UIMC1:176969053-176969291_176958092-176958154_176969600-176969706	0.622117647058824	Modifications
UIMC1:176969597-176969706_176968554-176969291_176970741-176970866	0.947	Modifications
UIMC1:176969601-176969706_176958092-176958154_176970741-176970793	0.747507692307692	Modifications
UIMC1:176970742-176970866_176958092-176958154_176975395-176975480	0.93772972972973	Modifications
UIMC1:176982469-176982623_176975395-176975480_177006649-177006715	0.974444444444444	Modifications
NSD1:177209636-177212195_177204119-177204292_177235820-177235945	0.989970588235294	Modifications
NSD1:177248181-177248324_177246677-177246796_177251729-177251853	0.981854545454545	Modifications
RGS14:177367714-177367825_177367302-177367557_177368156-177368266	0.896583333333333	Modifications
F12:177404196-177404413_177403858-177404090_177404809-177404981	0.805173913043478	Modifications
F12:177404499-177404664_177404195-177404413_177404809-177404914	0.81559375	Modifications
DBN1:177467481-177467627_177467254-177467332_177467742-177467817	0.9939	Modifications
PDLIM7:177491807-177491925_177491009-177491146_177492404-177492435	0.966097560975609	Modifications
PDLIM7:177491807-177491925_177491403-177491420_177492404-177492435	0.95284375	Modifications
PDLIM7:177491807-177491976_177491009-177491146_177492404-177492435	0.93709756097561	Modifications
PDLIM7:177491807-177491976_177491071-177491420_177492404-177492435	0.85663829787234	Modifications
PDLIM7:177491807-177491995_177491403-177491420_177492404-177492435	0.8405	Modifications
RMND5B:178138108-178138258_178131024-178131376_178142582-178142613	0.962645161290323	Modifications
RMND5B:178138108-178138258_178135172-178135312_178142582-178142613	0.996125	Modifications
RMND5B:178138108-178138396_178131236-178131376_178142582-178142728	0.944709677419355	Modifications
HNRNPAB:178205842-178206010_178204547-178205046_178206731-178206890	0.990846153846154	Modifications
PHYKPL:178222355-178222580_178214795-178214885_178222851-178222934	0.907833333333333	Modifications
CLK4:178617344-178617434_178616881-178616948_178618555-178618778	0.754641791044776	Modifications
HNRNPH1:179617989-179618060_179617816-179617911_179618144-179618301	0.99969696969697	Modifications
HNRNPH1:179618145-179618323_179617798-179617911_179619268-179619360	0.993388888888889	Modifications
HNRNPH1:179618145-179618323_179617798-179617911_179620891-179621035	0.687909090909091	Modifications
HNRNPH1:179618145-179618323_179617988-179618060_179620891-179621035	0.995304347826087	Modifications
HNRNPH1:179621242-179621397_179620674-179621035_179623036-179623164	0.999705882352941	Modifications
HNRNPH1:179623037-179623164_179620891-179621397_179634064-179634157	0.995611111111111	Modifications
CANX:179722804-179723779_179720403-179720560_179724656-179724783	0.998772727272727	Modifications
CANX:179723660-179723779_179720403-179720560_179724656-179724783	0.997636363636364	Modifications
CANX:179723660-179723779_179720403-179723019_179724656-179724783	0.998451612903226	Modifications
CANX:179723664-179723779_179722803-179723019_179724656-179724783	0.997129032258064	Modifications
CANX:179726660-179726759_179724656-179724783_179728590-179731453	0.998191176470588	Modifications
CANX:179726680-179726759_179724656-179724783_179728590-179728682	0.999441176470588	Modifications
CANX:179726683-179726759_179724656-179724783_179728590-179731453	0.998308823529412	Modifications
SQSTM1:179825146-179825226_179824181-179824323_179833031-179833227	0.990026315789474	Modifications
TBC1D9B:179879628-179879789_179879046-179879197_179888102-179888312	0.9811	Modifications
TBC1D9B:179888103-179888312_179879627-179879789_179891378-179891586	0.992815789473684	Modifications
FLT4:180629259-180629427_180628881-180628999_180629695-180629835	0.990534482758621	Modifications
RACK1:181237609-181237719_181236896-181237042_181238098-181238239	0.999691176470588	Modifications
RACK1:181238099-181238239_181236936-181237042_181239066-181239177	0.9965	Modifications
RACK1:181238099-181238239_181236936-181237042_181239486-181239582	0.8425	Modifications
RACK1:181239067-181239177_181236933-181237042_181239486-181239582	0.998615384615384	Modifications
RACK1:181239067-181239177_181238098-181238239_181239486-181239582	0.993235294117647	Modifications
RACK1:181241492-181241563_181239486-181239582_181242169-181242345	0.999661764705882	Modifications
RACK1:181241492-181241639_181239037-181239582_181242169-181242345	0.999779411764706	Modifications
NDUFS6:1814339-1814461_1802320-1802374_1815850-1816048	0.991545454545455	Modifications
CDH10:24505112-24505248_24498397-24498519_24509565-24509819	0.99705	Modifications
PDZD2:32087131-32091175_32077461-32077606_32092906-32093024	0.971777777777778	Modifications
SUB1:32588512-32588584_32571090-32571174_32591562-32591685	0.999941176470588	Modifications
SUB1:32588512-32588584_32585556-32585625_32591562-32591685	0.998909090909091	Modifications
SUB1:32588512-32588584_32585599-32585971_32591562-32591685	0.9998	Modifications
SUB1:32591563-32591685_32588511-32588584_32598960-32599069	0.99885	Modifications
SUB1:32598961-32599069_32591247-32591685_32601004-32601055	0.996264705882353	Modifications
NPR3:32724698-32724820_32711320-32712545_32738863-32739030	0.9565	Modifications
TARS1:33445324-33445404_33440804-33441143_33448540-33448730	0.993157894736842	Modifications
ADAMTS12:33561027-33561179_33549206-33549383_33576053-33577160	0.896461538461538	Modifications
RAI14:34818797-34818851_34814582-34814669_34821731-34821833	0.978217391304348	Modifications
RAI14:34826330-34826479_34822955-34824491_34829731-34829797	0.983181818181818	Modifications
DNAJC21:34941096-34941183_34938857-34939009_34944866-34945025	0.980869565217391	Modifications
PRLR:35086208-35086340_35084469-35084639_35089550-35089620	0.965333333333333	Modifications
IL7R:35873480-35873648_35871055-35871213_35875511-35875722	0.978333333333333	Modifications
SKP2:36152771-36153042_36151988-36152270_36176964-36177016	0.995123076923077	Modifications
NADK2:36207170-36207265_36201105-36201161_36211843-36211922	0.998867647058824	Modifications
NADK2:36219596-36219679_36217747-36217884_36225541-36225612	0.981974358974359	Modifications
NIPBL:36984676-36986301_36975775-36976402_36995621-36995804	0.985864864864865	Modifications
NIPBL:36995622-36995804_36984675-36986301_37000372-37000570	0.980733333333333	Modifications
NIPBL:36995622-36995804_36984675-36986301_37000816-37000888	0.9605	Modifications
NIPBL:37000373-37000570_36984675-36986301_37000816-37000888	0.972384615384616	Modifications
NIPBL:37000373-37000570_36995621-36995804_37000816-37000888	0.982558139534883	Modifications
NIPBL:37058891-37059165_37052365-37052566_37060843-37061018	0.950142857142857	Modifications
NUP155:37331685-37331795_37330037-37330132_37333462-37333633	0.983375	Modifications
LIFR:38489078-38489245_38485596-38485980_38493605-38493785	0.967833333333333	Modifications
LIFR:38502637-38502799_38499512-38499583_38503975-38504121	0.98880487804878	Modifications
LIFR:38503976-38504121_38499512-38499583_38505904-38506074	0.977888888888889	Modifications
OSMR:38886039-38886190_38885348-38885484_38903881-38904024	0.971608695652174	Modifications
RICTOR:39074111-39074158_39021038-39021136_39074328-39074389	0.92725	Modifications
FYB1:39201826-39202987_39153447-39153604_39219442-39219563	0.931703703703704	Modifications
DAB2:39382618-39383271_39381453-39381616_39388304-39388367	0.987716417910448	Modifications
PRKAA1:40769416-40769503_40767465-40767690_40771718-40771855	0.946220588235294	Modifications
RPL37:40834471-40834606_40833878-40834265_40835182-40835212	0.9999	Modifications
OXCT1:41762111-41762200_41749526-41749607_41794002-41794078	0.98	Modifications
GHR:42629038-42629103_42565855-42565944_42688889-42689019	0.753772727272727	Modifications
SELENOP:42804656-42804773_42799879-42801331_42806895-42807108	0.996626865671642	Modifications
SELENOP:42804656-42804773_42799879-42801331_42808150-42808366	0.998212121212121	Modifications
SELENOP:42804656-42804773_42799879-42801331_42811835-42811892	0.97625	Modifications
SELENOP:42804656-42807108_42799882-42801331_42808150-42808366	0.998808823529411	Modifications
SELENOP:42806896-42807108_42801104-42801331_42808150-42808366	0.996738461538461	Modifications
SELENOP:42806896-42807108_42804655-42804773_42808150-42808366	0.997852941176471	Modifications
SELENOP:42808151-42808366_42800818-42801331_42811835-42811892	0.96685	Modifications
SELENOP:42808151-42808366_42804655-42804773_42811835-42811892	0.982827586206896	Modifications
SELENOP:42808151-42808366_42804655-42807108_42811835-42811892	0.998147058823529	Modifications
HMGCS1:43292474-43292637_43287469-43291220_43292847-43292973	0.995153846153846	Modifications
NNT:43612908-43613137_43609142-43609346_43615847-43616063	0.978073529411764	Modifications
NNT:43612908-43613481_43609142-43609346_43615847-43616065	0.957588235294117	Modifications
NNT:43619032-43619119_43615847-43616065_43624031-43624120	0.991823529411765	Modifications
NNT:43619087-43619119_43615847-43616065_43624031-43624120	0.961878787878788	Modifications
NNT:43644192-43644325_43628199-43628387_43644610-43644802	0.976	Modifications
SLC9A3:474883-475132_470455-473382_475560-475671	0.809125	Modifications
SLC9A3-AS1:477244-477465_476407-476563_477805-477849	0.881714285714286	Modifications
ITGA1:52920332-52920468_52918731-52918898_52922776-52922887	0.9795	Modifications
ITGA1:52939840-52939944_52939589-52939691_52944942-52945035	0.970736842105263	Modifications
ADAMTS16:5303268-5303469_5262656-5262783_5303571-5303766	0.901285714285714	Modifications
MOCS2:53107077-53107221_53102096-53102224_53108521-53108643	0.987363636363636	Modifications
DHX29:55298591-55298664_55297284-55297398_55307386-55307694	0.985911764705882	Modifications
MTREX:55322327-55322464_55307988-55308147_55327715-55327778	0.995741935483871	Modifications
SLC38A9:55652529-55652723_55645788-55645895_55656714-55656774	0.9355	Modifications
SLC38A9:55652529-55652723_55649206-55649314_55656714-55656774	0.923512195121951	Modifications
IL6ST:55951929-55952075_55951463-55951604_55952249-55952351	0.984224489795918	Modifications
IL6ST:55956025-55956235_55954809-55954992_55960401-55960561	0.988214285714286	Modifications
IL6ST:55963352-55963506_55960401-55960561_55968275-55968396	0.987285714285714	Modifications
IL6ST:55968276-55968396_55960401-55960561_55969549-55969855	0.9939	Modifications
IL6ST:55968276-55968396_55964145-55964312_55969549-55969855	0.981112903225806	Modifications
IL6ST:55968276-55968396_55964145-55964312_55976214-55976278	0.973853658536585	Modifications
IL6ST:55969550-55969855_55964145-55964312_55976214-55976278	0.961387096774194	Modifications
IL6ST:55969550-55969855_55968275-55968396_55976214-55976278	0.989707317073171	Modifications
IL6ST:55969760-55969855_55964208-55964312_55976214-55976278	0.953370370370371	Modifications
IL6ST:55969760-55969855_55968275-55968396_55976214-55976278	0.986454545454545	Modifications
MAP3K1:56887378-56887520_56885931-56886063_56888225-56888357	0.988833333333333	Modifications
GPBP1:57250954-57251141_57248861-57249576_57261179-57261238	0.988309090909091	Modifications
PDE4D:59038859-59038971_58993371-58993465_59180594-59180644	0.99265671641791	Modifications
DEPDC1B:60599075-60599260_60596911-60597914_60603390-60603567	0.928174603174603	Modifications
CEP72:639089-639224_637516-637818_640407-640604	0.9522	Modifications
ADAMTS6:65452707-65452918_65452132-65452216_65460169-65460338	0.933117647058823	Modifications
ADAMTS6:65460170-65460338_65452706-65452918_65470777-65471142	0.965923076923077	Modifications
ADAMTS6:65470778-65471142_65460169-65460338_65481342-65481417	0.772047619047619	Modifications
SGTB:65685368-65685472_65680655-65680794_65704278-65704378	0.972066666666667	Modifications
NSUN2:6607200-6607384_6606819-6606912_6609825-6609922	0.982363636363636	Modifications
ERBIN:66075024-66075230_66053405-66054951_66076315-66076408	0.490294117647059	Modifications
ERBIN:66075024-66075230_66068876-66069020_66076315-66076408	0.980115384615385	Modifications
ERBIN:66075024-66075230_66072168-66072291_66076315-66076408	0.950255813953488	Modifications
SREK1:66170585-66170947_66163582-66170170_66174945-66175041	0.970139534883721	Modifications
NSUN2:6625564-6625669_6623213-6623285_6631872-6631977	0.97486	Modifications
TPPP:677750-678064_665969-666123_693277-693352	0.97037037037037	Modifications
PIK3R1:68226290-68227009_68215755-68215949_68273389-68273482	0.996625	Modifications
PIK3R1:68273939-68274013_68226289-68227009_68279601-68279733	0.97775	Modifications
PIK3R1:68273939-68274013_68273389-68273482_68279601-68279733	0.992066666666667	Modifications
CENPH:69194647-69194695_69191794-69191850_69195716-69195750	0.9845	Modifications
MRPS36:69228200-69228387_69217785-69217871_69229207-69229231	0.964777777777778	Modifications
MRPS36:69228200-69228387_69226337-69226401_69229207-69229231	0.986608695652174	Modifications
CDK7:69259818-69259936_69258042-69258153_69262204-69262207	0.982441176470588	Modifications
RAD17:69373830-69374087_69372033-69372217_69374627-69374711	0.968477611940299	Modifications
MARVELD2:69424601-69424636_69418946-69420531_69432526-69432675	0.9084375	Modifications
GTF2H2C:69567727-69567777_69566966-69567053_69568152-69568207	0.9170625	Modifications
GTF2H2:71060120-71060170_71059689-71059744_71060843-71060930	0.860636363636364	Modifications
BDP1:71509465-71511151_71504620-71504751_71512240-71512428	0.97075	Modifications
MCCC2:71596280-71596364_71587302-71587554_71599658-71599760	0.992955882352941	Modifications
MAP1B:72203563-72203801_72193865-72200367_72205083-72209565	0.998818181818182	Modifications
BTF3:73499134-73499202_73498407-73498558_73502487-73502601	0.999117647058823	Modifications
BTF3:73504347-73504403_73502487-73503117_73505191-73505435	0.999985294117647	Modifications
UTP15:73567262-73567434_73565742-73565912_73568234-73568327	0.976147058823529	Modifications
HEXB:74715510-74715690_74713505-74713635_74716586-74716673	0.984052631578947	Modifications
CERT1:75400205-75403058_75389591-75389687_75411010-75411103	0.994117647058823	Modifications
CERT1:75402972-75403058_75400204-75400297_75411010-75411103	0.9848	Modifications
IQGAP2:76640933-76641103_76637033-76637176_76652749-76652833	0.992119402985074	Modifications
IQGAP2:76683776-76683917_76683114-76683217_76693354-76693442	0.969722222222222	Modifications
ADCY2:7766687-7766806_7757448-7757586_7772931-7773101	0.995823529411765	Modifications
SCAMP1:78388837-78388914_78360610-78360728_78415519-78415618	0.990279411764706	Modifications
TENT2:79623252-79623489_79619993-79620083_79640850-79640965	0.96285	Modifications
MTX3:79985571-79985659_79976715-79983794_79986949-79987107	0.535088235294118	Modifications
SERINC5:80174954-80175047_80166382-80166478_80177314-80177397	0.992454545454545	Modifications
SERINC5:80174954-80175047_80169334-80169546_80177314-80177397	0.9914	Modifications
ZFYVE16:80448026-80448404_80445262-80445405_80449590-80449713	0.97310294117647	Modifications
ZCCHC9:81304741-81305141_81301586-81301698_81308560-81308711	0.885343283582089	Modifications
ZCCHC9:81304741-81305141_81301623-81301670_81308560-81308711	0.907477611940299	Modifications
SSBP2:81428585-81428683_81412803-81420533_81437429-81437458	0.962220588235294	Modifications
TMEM167A:83065008-83065117_83052845-83057154_83077320-83077394	0.977	Modifications
TMEM167A:83065008-83065117_83061876-83061911_83077320-83077394	0.942235294117647	Modifications
VCAN:83519349-83522309_83512102-83512396_83537006-83542268	0.744661764705882	Modifications
VCAN:83519349-83522309_83512102-83512396_83545536-83545650	0.982264705882353	Modifications
VCAN:83537007-83542268_83512102-83512396_83545536-83545650	0.952153846153846	Modifications
EDIL3:84229855-84229884_84180392-84180521_84254083-84254212	0.722774193548387	Modifications
RASA1:87374163-87374320_87372117-87372195_87374839-87374916	0.941	Modifications
CCNH:87394405-87394484_87391493-87392904_87395043-87395104	0.660308823529412	Modifications
TMEM161B:88240813-88240916_88220562-88220719_88268720-88268799	0.929571428571428	Modifications
TMEM161B:88240813-88240916_88228440-88228528_88268720-88268799	0.809426470588235	Modifications
TMEM161B:88240813-88240916_88228440-88228528_88268787-88269070	0.955779411764706	Modifications
MEF2C:88761185-88761328_88751856-88752043_88804597-88804801	0.989338235294118	Modifications
MEF2C:88761269-88761328_88760987-88761125_88804597-88804801	0.90765671641791	Modifications
CETN3:90399358-90399549_90392256-90394107_90405684-90405799	0.98675	Modifications
SEMA5A:9190267-9190471_9154487-9154695_9197167-9197303	0.982	Modifications
SEMA5A:9197168-9197303_9154487-9154695_9201954-9202240	0.991	Modifications
SEMA5A:9197168-9197303_9190266-9190471_9201954-9202240	0.99212	Modifications
SEMA5A:9201955-9202240_9197167-9197303_9224673-9224887	0.987666666666667	Modifications
SEMA5A:9224674-9224887_9201954-9202240_9226868-9226967	0.993909090909091	Modifications
ARSK:95567890-95568049_95565997-95566127_95582915-95583198	0.995161764705882	Modifications
ARSK:95586562-95586733_95582915-95583198_95591400-95591625	0.922933333333333	Modifications
CAST:96729153-96729209_96727488-96727530_96729611-96729691	0.717470588235294	Modifications
CAST:96736172-96736240_96729611-96729725_96737848-96737947	0.99864705882353	Modifications
CAST:96736172-96736240_96730779-96730860_96737848-96737947	0.991391304347826	Modifications
CAST:96740745-96740783_96740037-96740118_96741265-96741317	0.718558823529412	Modifications
GRIK2:101686180-101686330_101676622-101676804_101799647-101799791	0.924714285714286	Modifications
GRIK2:101686180-101686330_101682552-101682606_101799647-101799791	0.995120689655172	Modifications
GRIK2:101686180-101686353_101676622-101676804_101799647-101799791	0.998	Modifications
GRIK2:101686180-101686353_101682552-101682606_101799647-101799791	0.998428571428572	Modifications
BVES:105133352-105133588_105129378-105129503_105136968-105137157	0.933052631578948	Modifications
GCNT2:10528631-10529836_10527473-10527660_10621350-10621443	0.980555555555556	Modifications
SOBP:107633514-107635469_107533458-107533610_107658206-107661306	0.867885714285714	Modifications
SOBP:107633514-107635469_107587079-107587175_107658206-107661306	0.901803571428572	Modifications
SNX3:108222950-108223045_108214497-108214622_108260759-108261040	0.994985294117647	Modifications
FOXO3:108663455-108664889_108560916-108561829_108679826-108680751	0.981333333333333	Modifications
CEP57L1:109145219-109145381_109095157-109095575_109146757-109146933	0.830791044776119	Modifications
CEP57L1:109145219-109145381_109106034-109106090_109146757-109146933	0.957984848484848	Modifications
CEP57L1:109145219-109145381_109124990-109125031_109146757-109146933	0.997848484848485	Modifications
CEP57L1:109145219-109145381_109140420-109140675_109146757-109146933	0.874358208955224	Modifications
CD164:109368922-109369017_109366513-109368325_109370410-109370467	0.997691176470588	Modifications
CD164:109370411-109370467_109366513-109369017_109376073-109376112	0.954941176470588	Modifications
CD164:109376074-109376112_109370410-109370467_109377899-109377971	0.999264705882353	Modifications
MICAL1:109448203-109448393_109447680-109447722_109448731-109448870	0.940416666666667	Modifications
MICAL1:109449657-109449783_109448731-109448879_109449969-109450085	0.956235294117647	Modifications
MICAL1:109449657-109449783_109449399-109449481_109449969-109450085	0.953205882352941	Modifications
CDK19:110621104-110621370_110609977-110614666_110622087-110622166	0.9824	Modifications
AMD1:110888857-110888983_110874784-110875215_110890253-110890356	0.956323529411764	Modifications
LAMA4:112130968-112131101_112129875-112130040_112132752-112132792	0.970431818181818	Modifications
LAMA4:112148157-112148336_112144793-112144933_112150510-112150553	0.9928	Modifications
DCBLD1:117543124-117543211_117540917-117541025_117544527-117544577	0.871045454545455	Modifications
HIVEP1:12129759-12129892_12119889-12125870_12130766-12130942	0.954764705882353	Modifications
SMPDL3A:122795677-122795890_122789257-122789458_122796823-122796968	0.519033333333333	Modifications
SMPDL3A:122803664-122803833_122796823-122796968_122804908-122805089	0.7785	Modifications
SMPDL3A:122803664-122803833_122801309-122801406_122804908-122805089	0.9495	Modifications
TPD52L1:125253717-125253755_125248281-125248383_125257097-125257158	0.93478125	Modifications
TPD52L1:125257098-125257158_125248281-125248383_125262833-125263044	0.383388888888889	Modifications
TPD52L1:125257098-125257158_125253716-125253755_125262833-125263044	0.639222222222222	Modifications
TPD52L1:125257098-125257180_125253716-125253755_125262833-125263062	0.295333333333333	Modifications
NCOA7:125855020-125855240_125815217-125815404_125874888-125874968	0.944485294117647	Modifications
NCOA7:125881090-125881203_125878262-125878370_125882425-125882551	0.965692307692308	Modifications
PTPRK:128322039-128322310_128242520-128242602_128397565-128397688	0.997779411764706	Modifications
ARHGAP18:129583988-129584112_129580069-129580131_129599215-129599356	0.945194444444444	Modifications
EPB41L2:130869563-130870126_130867458-130867581_130885095-130885268	0.842161764705882	Modifications
EPB41L2:130869812-130870126_130865535-130865634_130885095-130885268	0.881015151515152	Modifications
EPB41L2:130869812-130870126_130867458-130867581_130885095-130885268	0.817014705882353	Modifications
EPB41L2:130878104-130878250_130876673-130876775_130885095-130885268	0.726724137931035	Modifications
EPB41L2:130880144-130880206_130878103-130878250_130880453-130880489	0.851897435897436	Modifications
EPB41L2:130880144-130880206_130878103-130878250_130885095-130885268	0.742355555555556	Modifications
EPB41L2:130955994-130956499_130926604-130926709_131063141-131063225	0.952125	Modifications
ENPP1:131851142-131851267_131849989-131850106_131854925-131855023	0.977837209302326	Modifications
STX7:132472282-132472375_132471462-132471600_132475592-132475662	0.9886	Modifications
VNN2:132752461-132752577_132751144-132751518_132752672-132752749	0.997333333333333	Modifications
VNN2:132752461-132752749_132751144-132751518_132755842-132756035	0.99495	Modifications
HBS1L:134969238-134969338_134966328-134966473_134978678-134978787	0.902015151515152	Modifications
