splicing_case	SpliceID	dPSI	Uniprot
SE	ZNF83:52616718-52616841_52612397-52614797_52618935-52619062	0.331037138927097	Domains
SE	ZNF83:52616718-52616875_52614664-52614797_52618935-52619062	0.352759284731775	Domains
SE	ZNF83:52617246-52617335_52616717-52616815_52618627-52618765	0.522714285714286	Domains
SE	ZNF83:52617246-52617335_52616717-52616815_52618935-52619062	0.489338709677419	Domains
SE	ZNF83:52617246-52617335_52616717-52616841_52618935-52619062	0.603428169014085	Domains
SE	ZNF611:52707392-52707538_52704731-52706864_52714014-52714141	0.100325746799431	Domains
SE	ZNF611:52707421-52707542_52706653-52706864_52711206-52711304	0.426698347107438	Domains
SE	ZNF611:52707421-52707542_52706653-52706864_52714014-52714141	0.210491666666666	Domains
SE	ZNF611:52707421-52707542_52706653-52706864_52715831-52715913	0.455447028423772	Domains
SE	ZNF611:52707469-52707542_52702812-52706864_52714014-52714141	0.210847434119278	Domains
SE	ZNF611:52708177-52708326_52706621-52706864_52714014-52714141	0.100524147727273	Domains
SE	ZNF611:52708177-52708326_52707468-52707542_52714014-52714141	0.110096774193548	Domains
SE	ZNF611:52711207-52711304_52706655-52706864_52714014-52714141	0.165946927374302	Domains
SE	ZNF611:52711207-52711304_52707420-52707542_52714014-52714141	0.190638691322902	Domains
SE	ZNF28:52805145-52805262_52801309-52801702_52817943-52818031	0.354191819464033	Domains
SE	ZNF28:52808007-52808133_52797407-52801702_52817943-52818031	0.263269709543569	Domains
SE	ZNF468:52845179-52845296_52838535-52842151_52849086-52849213	0.242493758668516	Domains
SE	ZNF468:52846558-52846611_52841935-52842151_52849086-52849213	0.12482380952381	Domains
SE	ZNF415:53115210-53115307_53107878-53109908_53115703-53115811	0.374850226928895	Domains
SE	ZNF415:53115210-53115307_53107878-53109908_53116312-53116433	0.264173913043478	Domains
SE	ZNF415:53115704-53115811_53115209-53115307_53116312-53116433	0.302875656742557	Domains
SE	ZNF415:53115704-53115924_53107878-53109908_53116312-53116433	0.259162659123055	Domains
SE	ZNF415:53116313-53116433_53107878-53109908_53122661-53122743	0.232656984785615	Domains
SE	ZNF813:53488208-53488300_53486631-53486758_53490374-53490578	0.102672253258845	Domains
SE	OSCAR:54099590-54099601_54096861-54097164_54099747-54099780	0.186741602067183	Domains
SE	RPS9:54206553-54206724_54201486-54201609_54207397-54207522	0.414888888888889	Domains
SE	RPS9:54206553-54206724_54206275-54206462_54207397-54207522	0.122731138545953	Domains
SE	BRSK1:55287992-55288053_55287213-55287299_55289479-55289620	0.102028697571744	Domains
SE	BRSK1:55287992-55288053_55287213-55287303_55289479-55289620	0.231650563607085	Domains
SE	FIZ1:55595620-55595734_55593432-55593646_55597571-55597842	0.122881051175657	Domains
SE	ZNF667:56444131-56444281_56439324-56442741_56458154-56458247	0.104572829131653	Domains
SE	ZNF667:56449557-56449657_56439329-56442741_56458154-56458247	0.10056862745098	Domains
SE	ZNF71:56613812-56613938_56601506-56601591_56621267-56624486	0.114118457300275	Domains
SE	ZNF304:57355271-57355411_57353724-57353851_57356029-57358780	0.130430167597765	Domains
SE	ZNF548:57390722-57390845_57390004-57390114_57394187-57394223	0.103247252747253	Domains
SE	ZNF548:57392788-57392948_57390004-57390114_57394187-57394223	0.175739130434783	Domains
SE	ZNF548:57392801-57392948_57389964-57390114_57394187-57394223	0.119554945054945	Domains
SE	ZNF749:57441885-57442011_57435324-57435593_57443290-57447101	0.344385714285715	Domains
SE	ZNF749:57441885-57442011_57435346-57435667_57443290-57447101	0.351801158301159	Domains
SE	ENSG00000268163:57455653-57455743_57437969-57438092_57476633-57476672	0.476645569620253	Domains
SE	ZNF772:57475024-57475146_57469585-57474421_57475659-57475786	0.145517580872011	Domains
SE	ZNF772:57475024-57475146_57469585-57474421_57476633-57476672	0.329676923076923	Domains
SE	ZNF772:57475033-57475146_57474360-57474421_57475659-57475786	0.10004	Domains
SE	ZNF772:57475660-57475786_57466831-57467085_57476633-57476672	0.379891304347827	Domains
SE	ZNF772:57475660-57475786_57469585-57474421_57476633-57476672	0.275048209366391	Domains
SE	ZNF772:57475660-57475786_57469585-57474421_57477276-57477566	0.400932203389831	Domains
SE	ZNF550:57544237-57544583_57541839-57543243_57546456-57547993	0.411954022988506	Domains
SE	ZIK1:57584952-57584990_57584144-57584389_57590010-57590198	0.47998275862069	Domains
SE	ZIK1:57584952-57584990_57584144-57584612_57588538-57588615	0.337698890649762	Domains
SE	ZIK1:57584952-57584990_57584144-57584612_57590010-57590198	0.64228125	Domains
SE	ZNF211:57639912-57640067_57634628-57634755_57640703-57642279	0.299856946354883	Domains
SE	ZNF551:57685262-57685385_57681976-57682244_57686480-57688028	0.35678867403315	Domains
SE	ZNF586:57776543-57776669_57769654-57769878_57790273-57790400	0.301808391608392	Domains
SE	BSG:577774-578121_572595-572701_579499-579629	0.108993141289438	Domains
SE	ENSG00000268750:57839023-57839149_57819718-57819945_57856103-57856233	0.365830409356726	Domains
SE	ENSG00000268750:57839023-57839149_57819718-57819945_57856106-57856233	0.352626598465473	Domains
SE	ENSG00000268750:57839023-57839149_57820493-57820549_57856103-57856233	0.304811178247733	Domains
SE	ENSG00000268750:57839023-57839149_57820493-57820549_57856106-57856233	0.371785888077859	Domains
SE	ZNF814:57858815-57858983_57850319-57850561_57876915-57877042	0.3189375	Domains
SE	ZNF814:57868458-57868579_57850319-57850561_57876915-57877042	0.177574468085106	Domains
SE	ZNF814:57868458-57868579_57850319-57850561_57888766-57888807	0.1505	Domains
SE	ZNF814:57868458-57868579_57858814-57858983_57875155-57875226	0.387216216216216	Domains
SE	ZNF814:57868458-57868579_57858814-57858983_57876915-57877042	0.356484375	Domains
SE	ZNF814:57868458-57868579_57858814-57858983_57888766-57888807	0.203910447761194	Domains
SE	ZNF814:57870722-57870812_57868535-57868579_57876915-57877042	0.649809523809524	Domains
SE	ZNF814:57875156-57875226_57850319-57850561_57876915-57877042	0.586277777777778	Domains
SE	ZNF814:57875156-57875226_57858814-57858983_57888766-57889037	0.251634408602151	Domains
SE	ZNF814:57876916-57877042_57850314-57850561_57888766-57888780	0.286624999999999	Domains
SE	ZNF814:57876916-57877042_57858814-57858983_57888766-57888780	0.372436046511628	Domains
SE	ZNF256:57943934-57944060_57940832-57942647_57947441-57947706	0.244213204951857	Domains
SE	ZNF274:58185712-58185838_58183060-58183442_58206719-58207202	0.417987341772152	Domains
SE	ZNF544:58276323-58276429_58246710-58246794_58277182-58277495	0.260124513618677	Domains
SE	A1BG:58352098-58352184_58351390-58351687_58352282-58352555	0.22595652173913	Domains
SE	RPS5:58388418-58388480_58388136-58388245_58393358-58393487	0.3187	Domains
SE	ZNF584:58409941-58410091_58408648-58409165_58415523-58415646	0.314515818431912	Domains
SE	ZNF584:58409965-58410091_58408776-58409165_58415523-58415646	0.306535812672177	Domains
SE	ZNF584:58410006-58410091_58408687-58409165_58415523-58415646	0.311775172413792	Domains
SE	RFX2:6026163-6026237_6016089-6016271_6039979-6040241	0.337904615384616	Domains
SE	CLSTN1:9756481-9756510_9755113-9755309_9773271-9773394	0.534990397805213	Domains
SE	CAMSAP3:7607821-7607868_7606475-7606571_7608125-7608264	0.548094527363184	Domains
SE	CAMSAP3:7607821-7607868_7606776-7606809_7608125-7608264	0.384375536480687	Domains
SE	ELAVL1:7973559-7973625_7963629-7963807_7973724-7973878	0.154648014440433	Domains
SE	PTBP1:805492-805569_805012-805187_806407-806556	0.182570644718794	Domains
SE	PTBP1:805513-805569_805012-805187_806407-806556	0.211807956104253	Domains
SE	PTBP1:805832-805902_805012-805187_806407-806556	0.103415172413793	Domains
SE	PTBP1:805832-805902_805491-805569_806407-806556	0.118325102880658	Domains
SE	FBN3:8109631-8109753_8109226-8109388_8110844-8110967	0.292292134831461	Domains
SE	FBN3:8141457-8141582_8138411-8138564_8141716-8141842	0.106909482758621	Domains
SE	CD320:8305031-8305805_8302776-8302980_8308148-8308300	0.194806451612903	Domains
SE	ZNF414:8512075-8512131_8511616-8511960_8512386-8512399	0.110354253835425	Domains
SE	MED16:871606-871662_871036-871253_871925-872118	0.104732510288066	Domains
SE	ZNF559:9339193-9339319_9324251-9324780_9341101-9341145	0.264546391752577	Domains
SE	ZNF559-ZNF177:9339193-9339319_9324694-9324780_9364861-9364909	0.226142857142857	Domains
SE	ZNF559-ZNF177:9341102-9341184_9324694-9324780_9364861-9364909	0.373477491961415	Domains
SE	ZNF559-ZNF177:9355657-9355721_9324694-9324780_9364861-9364948	0.253333333333333	Domains
SE	ZNF559-ZNF177:9355657-9355721_9341101-9341184_9364861-9364948	0.331454545454546	Domains
SE	ZNF559-ZNF177:9357828-9357904_9324694-9324780_9364861-9364948	0.4210625	Domains
SE	ZNF559-ZNF177:9357828-9357904_9341101-9341184_9364861-9364948	0.485189189189189	Domains
SE	ZNF177:9371610-9371752_9364861-9364948_9376315-9376423	0.340271570014144	Domains
SE	ZNF561:9617045-9617171_9614020-9614103_9618090-9618166	0.108805212620028	Domains
SE	ZNF561:9617045-9617226_9614020-9614103_9618090-9618179	0.180742112482853	Domains
SE	ZNF561:9617049-9617171_9614020-9614103_9618090-9618179	0.183352537722909	Domains
SE	ARID3A:961762-961940_960091-960164_964247-964366	0.103920245398773	Domains
SE	ZNF562:9656547-9656653_9641806-9653881_9658008-9658135	0.102489711934157	Domains
SE	FRRS1:99711355-99711532_99710918-99710949_99712104-99712163	0.155772378516624	Domains
SE	ZNF846:9759860-9759942_9757474-9758764_9762081-9762165	0.193803840877915	Domains
SE	FBXL12:9813231-9813274_9810266-9811717_9818544-9818617	0.212070344827586	Domains
SE	FBXL12:9814138-9814339_9811155-9811717_9818544-9818813	0.100511142061281	Domains
SE	FBXL12:9814138-9814342_9811307-9811717_9818544-9818617	0.1013625	Domains
SE	FBXL12:9814138-9814342_9813230-9813274_9818544-9818617	0.375076086956522	Domains
SE	FBXL12:9814572-9814669_9811125-9811717_9818544-9818617	0.100649098474341	Domains
SE	SDCBP2-AS1:1374484-1374698_1373077-1373178_1376797-1378723	0.397912727272727	Domains
SE	ENSG00000274322:1391603-1391721_1320362-1320435_1392833-1392881	0.104677796327212	Domains
SE	FLRT3:14329134-14329327_14322984-14327558_14337403-14337612	0.260239031770045	Domains
SE	SIRPB2:1479700-1479794_1478503-1478607_1479993-1480065	0.275165562913907	Domains
SE	ENSG00000260861:1557581-1557744_1551937-1552038_1578337-1578694	0.403090909090909	Domains
SE	SIRPB1:1571720-1572037_1566152-1566267_1578337-1578694	0.456611111111111	Domains
SE	SIRPB1:1603095-1603207_1598821-1598936_1603809-1604142	0.174071428571429	Domains
SE	SIRPB1:1605849-1605944_1604974-1605059_1611356-1611713	0.151803738317757	Domains
SE	SNX5:17961140-17961326_17956932-17957037_17968374-17968794	0.12694495412844	Domains
SE	KAT14:18183535-18183581_18183122-18183298_18184601-18184792	0.100760806916427	Domains
SE	CFAP61:20069745-20069901_20056645-20056796_20070853-20071004	0.40655078125	Domains
SE	SNRPB:2467192-2467315_2465707-2465819_2467606-2467758	0.128853223593964	Domains
SE	ZNF343:2486641-2486763_2481822-2484656_2492698-2492825	0.239599162011173	Domains
SE	ABHD12:25319052-25319155_25317047-25317078_25319772-25319825	0.316594594594595	Domains
SE	ABHD12:25319052-25319155_25317047-25317078_25320198-25320318	0.108423480083857	Domains
SE	GINS1:25411124-25411286_25407730-25407895_25413789-25413854	0.101262773722628	Domains
SE	GINS1:25417104-25417202_25407672-25407895_25425210-25425327	0.372240963855422	Domains
SE	DUSP15:31864215-31864338_31863626-31863981_31864952-31865002	0.1036497829233	Domains
SE	TTLL9:31926049-31926091_31925008-31925049_31933799-31933858	0.165259259259259	Domains
SE	TTLL9:31933800-31933858_31925008-31925049_31937395-31937509	0.426558441558441	Domains
SE	ASXL1:32360710-32360806_32358763-32358832_32366383-32366466	0.148952380952381	Domains
SE	ASXL1:32360710-32360806_32359109-32359334_32366383-32366466	0.35895652173913	Domains
SE	ASXL1:32360794-32360806_32358965-32359851_32366383-32366466	0.435666666666667	Domains
SE	ASXL1:32360794-32360806_32359109-32359334_32366383-32366466	0.3135	Domains
SE	ASXL1:32360794-32360806_32360347-32360586_32366383-32366466	0.701142857142857	Domains
SE	ASXL1:32371778-32371874_32369014-32369123_32428127-32428248	0.13010989010989	Domains
SE	DNMT3B:32805338-32805407_32802384-32802470_32807761-32809356	0.531930232558139	Domains
SE	DNMT3B:32806209-32806327_32802384-32802470_32807761-32809356	0.326923664122137	Domains
SE	CDK5RAP1:33383480-33383521_33379460-33379691_33385649-33385770	0.100162534435262	Domains
SE	CDK5RAP1:33395013-33395116_33392141-33392242_33401427-33401505	0.332029411764706	Domains
SE	CDK5RAP1:33396761-33396936_33392141-33392242_33401427-33401517	0.363496688741722	Domains
SE	CDK5RAP1:33396761-33396936_33394031-33394066_33401427-33401517	0.441494661921708	Domains
SE	NECAB3:33670684-33670781_33659884-33660395_33672397-33672422	0.175714285714286	Domains
SE	ITCH:34397208-34397321_34393790-34393881_34408650-34408792	0.100012345679012	Domains
SE	ACSS2:34875853-34875931_34875016-34875137_34882793-34882996	0.1225	Domains
SE	ACSS2:34908905-34908943_34882793-34882989_34913095-34913187	0.100683195592287	Domains
SE	ERGIC3:35549163-35549207_35548807-35548865_35554371-35554386	0.127239316239316	Domains
SE	ERGIC3:35554372-35554386_35548807-35548865_35555043-35555075	0.602266117969822	Domains
SE	CPNE1:35632163-35632234_35631944-35632025_35632310-35632385	0.123522633744857	Domains
SE	CPNE1:35632163-35632248_35631944-35632025_35632310-35632385	0.225665294924554	Domains
SE	NFS1:35692249-35692296_35690525-35690565_35696376-35696460	0.107892561983471	Domains
SE	NFS1:35692249-35692370_35690412-35690565_35696376-35696460	0.100587912087912	Domains
SE	RBM39:35713702-35713857_35713018-35713096_35714184-35714389	0.101134430727023	Domains
SE	PHF20:35838355-35838442_35771973-35772079_35842572-35842744	0.259695652173913	Domains
SE	PHF20:35845385-35845508_35842572-35842744_35847349-35847430	0.112760989010989	Domains
SE	EPB41L1:36214357-36214440_36212271-36212376_36218875-36218962	0.202686980609418	Domains
SE	EPB41L1:36214357-36214440_36212271-36212376_36221863-36221934	0.229785602503912	Domains
SE	EPB41L1:36214360-36214440_36212271-36212376_36218875-36218962	0.203843490304709	Domains
SE	EPB41L1:36214360-36214440_36212271-36212376_36221863-36221944	0.228022012578616	Domains
SE	AAR2:36246201-36246278_36244696-36244926_36255577-36256914	0.101424242424242	Domains
SE	MROH8:37155063-37155167_37147773-37147909_37157859-37157955	0.337529837251356	Domains
SE	RPN2:37238402-37238449_37236579-37236709_37241302-37241619	0.233096021947874	Domains
SE	SRC:37386460-37386477_37386074-37386174_37393894-37393993	0.514530303030303	Domains
SE	SRC:37392983-37393015_37386074-37386174_37393894-37393993	0.142090909090909	Domains
SE	SRC:37392983-37393015_37386459-37386477_37393894-37393993	0.421076045627376	Domains
SE	PLCG1:41185574-41185775_41182930-41182988_41188432-41188552	0.476740740740741	Domains
SE	ZHX3:41201286-41201384_41178447-41185201_41202056-41204041	0.102211248285322	Domains
SE	ZHX3:41201286-41201384_41178447-41185201_41202282-41205066	0.317833333333333	Domains
SE	SMOX:4186743-4186832_4183493-4183654_4187269-4187746	0.105529819694868	Domains
SE	PTPRT:42116039-42116098_42115198-42115315_42118402-42118500	0.303041067761807	Domains
SE	PTPRT:42270397-42270453_42248686-42248822_42282488-42282525	0.191686800894855	Domains
SE	SGK2:43583183-43583374_43579971-43580061_43584851-43585300	0.125253101736973	Domains
SE	TBC1D20:440965-441060_440247-440389_441587-441689	0.101135802469136	Domains
SE	PABPC1L:44936894-44936976_44936636-44936730_44938060-44938191	0.161321724709784	Domains
SE	PABPC1L:44952643-44952704_44936636-44936730_44958336-44959035	0.40475	Domains
SE	PABPC1L:44952643-44952704_44938060-44938191_44958336-44959035	0.382788043478261	Domains
SE	PABPC1L:44952643-44952704_44938673-44938748_44958336-44959035	0.5139	Domains
SE	MATN4:45301321-45301443_45301101-45301224_45304227-45304748	0.376959183673469	Domains
SE	WFDC2:45471153-45471281_45470388-45470532_45479941-45480094	0.291060215053763	Domains
SE	WFDC3:45777075-45777206_45775416-45775602_45788930-45789059	0.573016393442623	Domains
SE	WFDC3:45777075-45777206_45775416-45775602_45791831-45791915	0.354055555555556	Domains
SE	WFDC3:45777075-45777209_45775416-45775602_45787835-45787982	0.51534	Domains
SE	WFDC3:45777075-45777209_45775416-45775602_45788930-45789059	0.55621875	Domains
SE	WFDC3:45777075-45777209_45775416-45775602_45791831-45791875	0.571911764705882	Domains
SE	WFDC3:45787836-45787982_45775416-45775602_45791831-45791903	0.56677397260274	Domains
SE	WFDC3:45788931-45789059_45775416-45775602_45791831-45791875	0.537947368421053	Domains
SE	WFDC3:45789894-45789945_45788930-45789059_45791831-45791932	0.297571428571429	Domains
SE	WFDC3:45789894-45789982_45788930-45789059_45791831-45791883	0.878666666666667	Domains
SE	UBE2C:45815390-45815540_45813436-45813464_45815853-45815913	0.407525316455696	Domains
SE	UBE2C:45815390-45815540_45814383-45814470_45815853-45815913	0.384615720524017	Domains
SE	SNX21:45838268-45838360_45834958-45835116_45840447-45840458	0.109421128798842	Domains
SE	SNX21:45838268-45838360_45834958-45835116_45840638-45841171	0.129609271523179	Domains
SE	SNX21:45840322-45840458_45834958-45835109_45840638-45841090	0.424448275862069	Domains
SE	SNX21:45840322-45840458_45835032-45835116_45840638-45841090	0.358036443148688	Domains
SE	SNX21:45840448-45840458_45834958-45835109_45840638-45840907	0.662777777777778	Domains
SE	ACOT8:45853923-45853979_45848532-45848675_45855158-45855292	0.104776406035665	Domains
SE	ACOT8:45853923-45853984_45848449-45848675_45855158-45855292	0.102506172839506	Domains
SE	ACOT8:45853923-45853984_45848449-45848675_45857187-45857371	0.373304347826087	Domains
SE	ACOT8:45855159-45855292_45848449-45848675_45857187-45857196	0.103334705075446	Domains
SE	SLC12A5:46038224-46038330_46037254-46037385_46040372-46040614	0.17484693877551	Domains
SE	ENSG00000273828:46387700-46387790_46364550-46364720_46390747-46390885	0.387333333333333	Domains
SE	ENSG00000273828:46387700-46387790_46366964-46367036_46390747-46390885	0.551761904761905	Domains
SE	ARFGEF2:48941199-48941229_48921710-48922010_48951322-48951469	0.267218181818182	Domains
SE	DDX27:49231023-49231115_49230198-49230349_49233305-49233405	0.10378463648834	Domains
SE	RNF114:49941107-49941220_49936398-49936552_49945381-49945488	0.118666666666667	Domains
SE	CSNK2A1:499525-499573_499254-499305_499832-499934	0.125950617283951	Domains
SE	CSNK2A1:499525-499630_499254-499305_499832-499934	0.112060356652949	Domains
SE	CSNK2A1:500031-500115_499832-499934_505117-505229	0.101020576131687	Domains
SE	UBE2V1:50096483-50096534_50094914-50095382_50096671-50096820	0.6115	Domains
SE	DPM1:50941105-50941209_50940864-50940933_50942030-50942126	0.102884456671252	Domains
SE	DPM1:50941129-50941209_50940864-50940933_50942030-50942126	0.125627747252747	Domains
SE	GPCPD1:5567797-5567842_5567482-5567560_5570146-5570239	0.103961756373938	Domains
SE	ZBP1:57616244-57616468_57615511-57615580_57620261-57620394	0.437990825688074	Domains
SE	VAPB:58434602-58434705_58389228-58389517_58440906-58441083	0.388778761061947	Domains
SE	STX16-NPEPL1:58691034-58691227_58673630-58673711_58691723-58691780	0.350033333333333	Domains
SE	NPEPL1:58705498-58705569_58701015-58701158_58707122-58707200	0.100553719008264	Domains
SE	GNAS:58855554-58855644_58852713-58855333_58895611-58895684	0.126366459627329	Domains
SE	GNAS:58889526-58889549_58889159-58889332_58895611-58895684	0.640944444444444	Domains
SE	GNAS:58889526-58889549_58889222-58889353_58895611-58895684	0.131821378340366	Domains
SE	GNAS:58898941-58898985_58893094-58895684_58903527-58903585	0.309028806584362	Domains
SE	GNAS:58898941-58899162_58895611-58895684_58903530-58903585	0.324669410150892	Domains
SE	CTSZ:58996852-58996989_58995188-58995759_58997602-58997753	0.190574175824176	Domains
SE	CTSZ:58997855-58997954_58997602-58997753_58999234-58999580	0.588705882352941	Domains
SE	MCM8:5972576-5972726_5972006-5972037_5973055-5973196	0.1384140625	Domains
SE	LAMA5:62336904-62336986_62336733-62336786_62337589-62337626	0.106297931034483	Domains
SE	LAMA5-AS1:62355268-62355480_62353011-62353208_62356191-62356215	0.504581699346405	Domains
SE	TCFL5:62857395-62857638_62841004-62842097_62860124-62860308	0.462232142857143	Domains
SE	COL20A1:63326096-63326149_63325268-63325364_63327951-63327987	0.334347826086957	Domains
SE	CHRNA4:63355496-63355595_63349652-63351027_63355974-63356084	0.115023094688222	Domains
SE	CHRNA4:63355496-63355595_63354655-63354754_63355974-63356084	0.32812962962963	Domains
SE	KCNQ2:63409961-63410009_63408474-63408536_63411774-63411814	0.10993288590604	Domains
SE	KCNQ2:63411775-63411882_63408412-63408536_63413449-63413581	0.106340579710145	Domains
SE	KCNQ2:63444659-63444834_63439597-63439708_63472167-63472505	0.264151515151515	Domains
SE	RTEL1:63660676-63660796_63659232-63659504_63661297-63661332	0.122626907073509	Domains
SE	TCEA2:64063892-64063949_64063236-64063384_64066475-64066538	0.101123456790124	Domains
SE	PLCB1:8141871-8141948_8114506-8114573_8150293-8150371	0.91041935483871	Domains
SE	PLCB1:8141871-8141948_8132648-8132750_8150293-8150371	0.111910313901345	Domains
SE	PLCB4:9308392-9308458_9307814-9307898_9337125-9337201	0.108976265822785	Domains
SE	IL1RL2:102191925-102192120_102189075-102189310_102201555-102201582	0.45586301369863	Domains
SE	IL18R1:102373937-102373993_102371952-102372118_102375906-102376063	0.411058823529412	Domains
SE	MFSD9:102732024-102732138_102731024-102731068_102732321-102732392	0.223633576642336	Domains
SE	FHL2:105377996-105378117_105373558-105373733_105386360-105386540	0.127813271604938	Domains
SE	NCK2:105881328-105882049_105855047-105855289_105892981-105894272	0.10629766803841	Domains
SE	UXS1:106159145-106159382_106158057-106158118_106160002-106160112	0.43046875	Domains
SE	LIMS1:108660616-108660701_108659604-108659764_108670780-108670815	0.160905172413793	Domains
SE	CCDC138:108846738-108846930_108815940-108816105_108873450-108873589	0.322421052631579	Domains
SE	SEPTIN10:109585126-109585321_109567814-109567976_109593050-109593119	0.379064655172414	Domains
SE	SEPTIN10:109585126-109585321_109567814-109567976_109613797-109613937	0.414479553903346	Domains
SE	MALL:110097499-110097604_110091602-110091770_110115687-110115821	0.111557840616967	Domains
SE	SNTG2:1103405-1103442_1098352-1098410_1137621-1137665	0.4724	Domains
SE	MERTK:112020604-112020654_112019412-112019522_112021421-112021581	0.195148044692737	Domains
SE	TTL:112485917-112485995_112482155-112482501_112494142-112494375	0.108674931129476	Domains
SE	POLR1B:112545831-112545922_112542188-112542671_112547011-112547179	0.110910344827586	Domains
SE	PAX8-AS1:113250767-113250906_113235544-113235570_113255389-113255534	0.583307692307692	Domains
SE	PAX8-AS1:113250767-113250906_113236268-113236622_113255389-113255534	0.415539682539683	Domains
SE	PAX8-AS1:113250767-113250906_113238089-113238212_113255389-113255534	0.224482954545455	Domains
SE	PAX8-AS1:113250767-113250922_113236512-113236613_113255389-113255549	0.40608	Domains
SE	PAX8-AS1:113255390-113255549_113238089-113238212_113263277-113263454	0.370679069767442	Domains
SE	CBWD2:113439020-113439117_113437790-113438022_113441350-113441437	0.225751373626374	Domains
SE	CBWD2:113457065-113457209_113454740-113454778_113460672-113460719	0.106201388888889	Domains
SE	SLC35F5:113733365-113733403_113731583-113731648_113734585-113734673	0.101188105117566	Domains
SE	USP25:15847663-15847776_15842397-15842540_15849776-15849872	0.488869565217391	Domains
SE	USP25:15849777-15849872_15842397-15842540_15864267-15864446	0.100984827586207	Domains
SE	BTG3:17604145-17604276_17598616-17598824_17604859-17604997	0.100617079889807	Domains
SE	LPIN1:11791708-11791785_11788386-11788456_11791913-11792006	0.156301237964237	Domains
SE	STEAP3:119257457-119257688_119254683-119254848_119263056-119263698	0.139699127906977	Domains
SE	DBI:119367559-119367644_119366988-119367060_119368187-119368305	0.13198353909465	Domains
SE	DBI:119367559-119367644_119367080-119367463_119368187-119368305	0.30747263681592	Domains
SE	CLASP1:121402595-121402663_121401867-121401870_121404370-121404434	0.102106206896552	Domains
SE	ADAMTS5:26939812-26939955_26934465-26934749_26943379-26943547	0.102719123505976	Domains
SE	BIN1:127068163-127068255_127063932-127064018_127068923-127069031	0.618100274725275	Domains
SE	LIMS2:127643495-127643550_127642922-127643072_127644068-127644110	0.281815789473684	Domains
SE	GPR17:127648058-127648286_127645863-127646244_127650715-127651476	0.150585106382979	Domains
SE	GPR17:127650011-127650075_127646171-127646244_127650715-127651061	0.106054466230937	Domains
SE	GPR17:127650011-127650075_127648057-127648286_127650715-127651061	0.130426380368098	Domains
SE	POLR2D:127852925-127853105_127850589-127850685_127858027-127858117	0.100376750700281	Domains
SE	AMMECR1L:127865683-127865810_127861648-127865205_127866899-127866996	0.101626556016598	Domains
SE	AMMECR1L:127865906-127865981_127861629-127865205_127866899-127866996	0.147980609418283	Domains
SE	AMMECR1L:127867145-127867279_127866899-127866996_127869453-127869540	0.167067961165048	Domains
SE	AMMECR1L:127867145-127867279_127866899-127866996_127873827-127874272	0.425310344827586	Domains
SE	AMMECR1L:127869454-127869544_127866899-127866996_127873827-127874272	0.267973684210526	Domains
SE	AMMECR1L:127870762-127870957_127866899-127866996_127871248-127871359	0.4034	Domains
SE	AMMECR1L:127870814-127870928_127866899-127866996_127873827-127874272	0.277771523178808	Domains
SE	AMMECR1L:127871249-127871359_127866899-127866996_127873827-127874272	0.21174398249453	Domains
SE	AMMECR1L:127872986-127873077_127871248-127871359_127873827-127874272	0.101429752066116	Domains
SE	SAP130:127977985-127978089_127954985-127955344_127986784-127986959	0.150381868131868	Domains
SE	GRIK1:29537798-29537884_29536932-29537385_29555051-29555302	0.2285548098434	Domains
SE	BACH1:29582312-29582351_29329486-29329693_29597569-29597694	0.297448275862069	Domains
SE	GRIK1:29596526-29596570_29591111-29591225_29598829-29598937	0.402635108481262	Domains
SE	CCDC74B:130144372-130144474_130143268-130143313_130144746-130145016	0.104553380782918	Domains
SE	PTPN18:130356600-130356655_130356065-130356200_130358866-130358975	0.112053445850914	Domains
SE	PTPN18:130359233-130359309_130358863-130358975_130369132-130369201	0.466714285714286	Domains
SE	PTPN18:130359397-130359492_130358863-130358975_130369132-130369201	0.250851851851852	Domains
SE	PTPN18:130359608-130359646_130358863-130358975_130369132-130369201	0.384176470588235	Domains
SE	PLEKHB2:131130721-131130760_131125752-131125905_131140166-131140275	0.478166666666667	Domains
SE	CCDC74A:131528493-131528627_131527855-131528346_131529646-131529691	0.301013888888889	Domains
SE	CCDC74A:131528493-131528627_131527887-131528220_131529646-131529691	0.110285714285714	Domains
SE	EVA1C:32453312-32453508_32412005-32413013_32467695-32467848	0.313548872180451	Domains
SE	EVA1C:32457597-32457720_32412436-32413013_32467695-32467848	0.284456752655539	Domains
SE	IFNAR2:33246257-33246482_33244950-33245074_33246717-33246890	0.104843922651934	Domains
SE	IFNAR2:33252138-33252248_33248708-33248854_33252661-33252830	0.100880785413745	Domains
SE	CRYZL1:33595356-33595614_33591161-33591211_33595730-33595836	0.3948	Domains
SE	ITSN1:33802430-33802444_33799807-33799929_33810974-33811222	0.445642857142857	Domains
SE	ITSN1:33802437-33802444_33799807-33799929_33810974-33811222	0.101096153846154	Domains
SE	ITSN1:33826818-33826863_33819240-33819323_33829623-33829686	0.249236263736264	Domains
SE	ITSN1:33828968-33829050_33826817-33826863_33829623-33829745	0.187562414266118	Domains
SE	RUNX1:34834410-34834601_34799300-34799462_34859473-34859578	0.165177464788733	Domains
SE	MAP3K19:134983180-134983331_134980715-134981518_134983675-134983825	0.1035	Domains
SE	MAP3K19:134983180-134983331_134980715-134981518_134983707-134983825	0.178277777777778	Domains
