Splice ID	Case	Sample	Cluster	CNS	Type	dPSI
TMEM147:35546672-35547029_35546671-35546808_35546944-35547029	RI	BS_9FHSNVS0	6		Inclusion	0.162029411764706
TMEM147:35546672-35547240_35546671-35547029_35547118-35547240	RI	BS_9FHSNVS0	6		Inclusion	0.205397058823529
C12orf29:88043599-88045779_88043598-88043715_88045581-88045779	RI	BS_9FHSNVS0	6		Inclusion	0.0400588235294118
CEP290:88102838-88106905_88102837-88103011_88106674-88106905	RI	BS_9FHSNVS0	6		Inclusion	0.313666666666667
HSP90B1:103941832-103942796_103941831-103941897_103942526-103942796	RI	BS_9FHSNVS0	6		Inclusion	0.0143823529411765
HSP90B1:103942527-103943319_103942526-103942796_103943073-103943319	RI	BS_9FHSNVS0	6		Inclusion	0.0172205882352941
HSP90B1:103943074-103946696_103943073-103943874_103946617-103946696	RI	BS_9FHSNVS0	6		Inclusion	0.0170735294117647
HSP90B1:103946618-103946941_103946617-103946696_103946785-103946941	RI	BS_9FHSNVS0	6		Inclusion	0.0104411764705882
NSMAF:58585652-58586000_58585651-58585761_58585897-58586000	RI	BS_9FHSNVS0	6		Inclusion	0.311676470588235
KCNQ3:132140076-132141331_132140075-132140178_132141128-132141331	RI	BS_9FHSNVS0	6		Inclusion	0.172175438596491
ADAR:154585217-154585865_154585216-154585344_154585752-154585865	RI	BS_9FHSNVS0	6		Inclusion	0.16
ADAR:154588125-154588673_154588124-154588258_154588550-154588673	RI	BS_9FHSNVS0	6		Inclusion	0.157823529411765
ADAR:154589757-154590409_154589756-154589928_154590183-154590409	RI	BS_9FHSNVS0	6		Inclusion	0.0697794117647059
ADAR:154589757-154590409_154589756-154589928_154590341-154590409	RI	BS_9FHSNVS0	6		Skipping	0.00652941176470623
COPS3:17270758-17271008_17270757-17270807_17270895-17271008	RI	BS_9FHSNVS0	6		Inclusion	0.0669850746268657
RPLP0:120199118-120199485_120199117-120199205_120199309-120199485	RI	BS_9FHSNVS0	6		Inclusion	0.01125
KDM2B:121439857-121440977_121439856-121440075_121440815-121440977	RI	BS_9FHSNVS0	6		Inclusion	0.0774242424242424
SH3TC1:8235433-8237670_8235432-8235555_8236277-8237670	RI	BS_9FHSNVS0	6		Inclusion	0.133740740740741
MAPK10:86359658-86360083_86359657-86359745_86359999-86360083	RI	BS_9FHSNVS0	6		Skipping	0.0585
HIP1R:122860047-122860210_122860046-122860077_122860147-122860210	RI	BS_9FHSNVS0	6		Inclusion	0.236514705882353
PPFIBP2:7653024-7653756_7653023-7653200_7653501-7653756	RI	BS_9FHSNVS0	6		Skipping	0.179306451612903
ALG1:5073153-5075536_5073152-5073256_5075387-5075536	RI	BS_9FHSNVS0	6		Inclusion	0.284507462686567
ALG1:5082559-5083757_5082558-5082673_5083681-5083757	RI	BS_9FHSNVS0	6		Inclusion	0.309134328358209
PRMT5:22920529-22921056_22920528-22920731_22920839-22921056	RI	BS_9FHSNVS0	6		Skipping	0.119205882352941
FANCI:89281765-89283250_89281764-89281835_89283135-89283250	RI	BS_9FHSNVS0	6		Inclusion	0.523030303030303
ZNF10:133130611-133131014_133130610-133130754_133130836-133131014	RI	BS_9FHSNVS0	6		Inclusion	0.383909090909091
PTBP1:804036-804438_804035-804208_804291-804438	RI	BS_9FHSNVS0	6		Inclusion	0.142264705882353
PNP:20474472-20474948_20474471-20474575_20474772-20474948	RI	BS_9FHSNVS0	6		Inclusion	0.227382352941176
ALG5:36949862-36952599_36949861-36950057_36952513-36952599	RI	BS_9FHSNVS0	6		Inclusion	0.0603823529411765
ALG5:36994989-36995596_36994988-36995035_36995424-36995596	RI	BS_9FHSNVS0	6		Inclusion	0.109676470588235
EXOSC8:37002934-37004561_37002933-37003007_37004515-37004561	RI	BS_9FHSNVS0	6		Inclusion	0.326573529411765
INTS6:51383329-51383741_51383328-51383461_51383588-51383741	RI	BS_9FHSNVS0	6		Inclusion	0.142088235294118
CDC37:10395228-10395543_10395227-10395343_10395434-10395543	RI	BS_9FHSNVS0	6		Inclusion	0.365117647058823
P4HB:81843169-81845742_81843168-81844092_81845143-81845742	RI	BS_9FHSNVS0	6		Inclusion	0.0295735294117647
P4HB:81845144-81845742_81845143-81845230_81845560-81845742	RI	BS_9FHSNVS0	6		Inclusion	0.134911764705882
P4HB:81845144-81845991_81845143-81845742_81845870-81845991	RI	BS_9FHSNVS0	6		Inclusion	0.187897058823529
P4HB:81846429-81847068_81846428-81846629_81846946-81847068	RI	BS_9FHSNVS0	6		Inclusion	0.0382794117647059
QRICH1:49032622-49033228_49032621-49032773_49033119-49033228	RI	BS_9FHSNVS0	6		Inclusion	0.412617647058823
DCXR:82036191-82036448_82036190-82036308_82036383-82036448	RI	BS_9FHSNVS0	6		Inclusion	0.347588235294118
DCXR:82036191-82036643_82036190-82036448_82036543-82036643	RI	BS_9FHSNVS0	6		Inclusion	0.422897058823529
DCXR:82036721-82037013_82036720-82036763_82036858-82037013	RI	BS_9FHSNVS0	6		Inclusion	0.0660735294117647
CEP192:13057585-13059312_13057584-13057733_13059081-13059312	RI	BS_9FHSNVS0	6		Inclusion	0.434191176470588
CLN3:28491482-28491835_28491481-28491560_28491713-28491835	RI	BS_9FHSNVS0	6		Inclusion	0.115537313432836
KAT8:31130456-31130900_31130455-31130606_31130745-31130900	RI	BS_9FHSNVS0	6		Inclusion	0.220985074626866
CSK:74800412-74800746_74800411-74800505_74800680-74800746	RI	BS_9FHSNVS0	6		Inclusion	0.254632352941176
CSK:74800681-74800922_74800680-74800746_74800822-74800922	RI	BS_9FHSNVS0	6		Inclusion	0.200529411764706
CSK:74801695-74802083_74801694-74801890_74801996-74802083	RI	BS_9FHSNVS0	6		Inclusion	0.247147058823529
HECTD1:31173525-31175138_31173524-31173806_31174910-31175138	RI	BS_9FHSNVS0	6		Inclusion	0.125470588235294
CSNK1D:82245976-82249014_82245975-82246039_82248874-82249014	RI	BS_9FHSNVS0	6		Inclusion	0.360323529411765
EIF3I:32224410-32226530_32224409-32224475_32226170-32226530	RI	BS_9FHSNVS0	6		Inclusion	0.0472352941176471
EIF3I:32228727-32229208_32228726-32228816_32229134-32229208	RI	BS_9FHSNVS0	6		Inclusion	0.0928529411764706
EIF3I:32228727-32231019_32228726-32229208_32230926-32231019	RI	BS_9FHSNVS0	6		Inclusion	0.04025
EIF3I:32230927-32231602_32230926-32231019_32231114-32231602	RI	BS_9FHSNVS0	6		Inclusion	0.0313823529411765
PAN2:56319088-56319487_56319087-56319181_56319307-56319487	RI	BS_9FHSNVS0	6		Inclusion	0.360088235294117
ARHGEF40:21075332-21075765_21075331-21075499_21075644-21075765	RI	BS_9FHSNVS0	6		Inclusion	0.0970294117647059
ARHGEF40:21088830-21089545_21088829-21088876_21089013-21089545	RI	BS_9FHSNVS0	6		Inclusion	0.289014705882353
CFAP20:58114810-58115457_58114809-58114920_58115268-58115457	RI	BS_9FHSNVS0	6		Inclusion	0.250149253731343
MLF2:6750177-6750766_6750176-6750305_6750712-6750766	RI	BS_9FHSNVS0	6		Inclusion	0.169014705882353
CARMIL3:24062709-24063183_24062708-24062846_24063119-24063183	RI	BS_9FHSNVS0	6		Inclusion	0.176741935483871
SCFD1:30674984-30676855_30674983-30675065_30676783-30676855	RI	BS_9FHSNVS0	6		Skipping	0.0830892857142859
SCFD1:30705823-30708065_30705822-30705885_30707989-30708065	RI	BS_9FHSNVS0	6		Inclusion	0.206470588235294
GTPBP3:17338954-17339266_17338953-17339026_17339122-17339266	RI	BS_9FHSNVS0	6		Inclusion	0.313924242424242
SRP54:35014744-35018765_35014743-35014830_35018691-35018765	RI	BS_9FHSNVS0	6		Inclusion	0.0624117647058824
TRAPPC6B:39158285-39159550_39158284-39158402_39159449-39159550	RI	BS_9FHSNVS0	6		Inclusion	0.320166666666667
TRAPPC6B:39158285-39159550_39158284-39158402_39159482-39159550	RI	BS_9FHSNVS0	6		Inclusion	0.292191176470588
CERS2:150967392-150967714_150967391-150967484_150967663-150967714	RI	BS_9FHSNVS0	6		Inclusion	0.350235294117647
ZFYVE26:67761366-67762412_67761365-67761584_67762202-67762412	RI	BS_9FHSNVS0	6		Inclusion	0.323955223880597
SLC39A9:69458363-69462381_69458362-69458729_69461696-69462381	RI	BS_9FHSNVS0	6		Skipping	0.0588970588235295
MIDEAS:73715122-73719501_73715121-73719008_73719304-73719501	RI	BS_9FHSNVS0	6		Inclusion	0.412514705882353
NEK9:75105950-75106702_75105949-75105996_75106501-75106702	RI	BS_9FHSNVS0	6		Inclusion	0.416882352941177
IFT43:76082295-76082692_76082294-76082367_76082616-76082692	RI	BS_9FHSNVS0	6		Inclusion	0.354235294117647
RPAP1:41517798-41518182_41517797-41517857_41518005-41518182	RI	BS_9FHSNVS0	6		Inclusion	0.281348484848485
NPEPPS:47579390-47582849_47579389-47579455_47582741-47582849	RI	BS_9FHSNVS0	6		Skipping	0.0554477611940298
NPEPPS:47579390-47582849_47579389-47579511_47582741-47582849	RI	BS_9FHSNVS0	6		Inclusion	0.281955882352941
NPEPPS:47586365-47587344_47586364-47586398_47587229-47587344	RI	BS_9FHSNVS0	6		Inclusion	0.157808823529412
NPEPPS:47619009-47619784_47619008-47619164_47619736-47619784	RI	BS_9FHSNVS0	6		Inclusion	0.180779411764706
PSMC1:90269397-90270352_90269396-90269548_90270197-90270352	RI	BS_9FHSNVS0	6		Inclusion	0.145867647058824
CLMN:95193849-95194596_95193848-95193919_95194535-95194596	RI	BS_9FHSNVS0	6		Inclusion	0.513951612903226
EIF5:103339172-103339803_103339171-103339333_103339638-103339803	RI	BS_9FHSNVS0	6		Inclusion	0.0437794117647059
BRF1:105219151-105220130_105219150-105219232_105220068-105220130	RI	BS_9FHSNVS0	6		Inclusion	0.143850746268657
RPL30:98044943-98045399_98044942-98045088_98045346-98045399	RI	BS_9FHSNVS0	6		Inclusion	0.0325
CLPP:6361869-6362542_6361868-6361940_6362445-6362542	RI	BS_9FHSNVS0	6		Inclusion	0.127925373134328
ARHGAP21:24595888-24596882_24595887-24596043_24596739-24596882	RI	BS_9FHSNVS0	6		Inclusion	0.192617647058824
CFH:196740619-196742051_196740618-196740792_196741874-196742051	RI	BS_9FHSNVS0	6		Inclusion	0.276288461538462
RPS15A:18782968-18784823_18782967-18783102_18784737-18784823	RI	BS_9FHSNVS0	6		Inclusion	0.0180735294117647
SNHG14:25089546-25091719_25089545-25089866_25091589-25091719	RI	BS_9FHSNVS0	6		Inclusion	0.11246875
SNHG14:25107910-25109403_25107909-25108038_25108997-25109403	RI	BS_9FHSNVS0	6		Inclusion	0.143888888888889
SNHG14:25111765-25117515_25111764-25115656_25117409-25117515	RI	BS_9FHSNVS0	6		Inclusion	0.36315625
MANBA:102664685-102669049_102664684-102664852_102668962-102669049	RI	BS_9FHSNVS0	6		Inclusion	0.11296875
SCARF1:1639912-1640666_1639911-1640040_1640447-1640666	RI	BS_9FHSNVS0	6		Inclusion	0.324372549019608
MYO5A:52336463-52340394_52336462-52336556_52340195-52340394	RI	BS_9FHSNVS0	6		Inclusion	0.0958676470588236
TCF4:55227849-55228361_55227848-55228030_55228220-55228361	RI	BS_9FHSNVS0	6		Inclusion	0.0614411764705882
CRELD1:9940850-9941206_9940849-9941026_9941110-9941206	RI	BS_9FHSNVS0	6		Inclusion	0.112582089552239
DPAGT1:119096523-119097297_119096522-119097063_119097141-119097297	RI	BS_9FHSNVS0	6		Inclusion	0.395367647058823
MKNK2:2042607-2042870_2042606-2042662_2042765-2042870	RI	BS_9FHSNVS0	6		Inclusion	0.161691176470588
TLN2:62753773-62755693_62753772-62753916_62755531-62755693	RI	BS_9FHSNVS0	6		Inclusion	0.161268656716418
CTSH:78925334-78927781_78925333-78925440_78927712-78927781	RI	BS_9FHSNVS0	6		Inclusion	0.13
ZNF181:34739148-34739621_34739147-34739268_34739522-34739621	RI	BS_9FHSNVS0	6		Inclusion	0.379529411764706
ZNF181:34739148-34739621_34739147-34739268_34739525-34739621	RI	BS_9FHSNVS0	6		Inclusion	0.402106060606061
AP3B2:82659845-82661922_82659844-82659983_82661824-82661922	RI	BS_9FHSNVS0	6		Inclusion	0.248603174603175
AP3B2:82663127-82663620_82663126-82663233_82663559-82663620	RI	BS_9FHSNVS0	6		Inclusion	0.526266666666667
AP3B2:82663127-82663975_82663126-82663620_82663800-82663975	RI	BS_9FHSNVS0	6		Inclusion	0.386683333333333
AP3B2:82688736-82689232_82688735-82688831_82689157-82689232	RI	BS_9FHSNVS0	6		Inclusion	0.315857142857143
MKRN2:12574792-12576741_12574791-12575006_12576630-12576741	RI	BS_9FHSNVS0	6		Inclusion	0.120235294117647
MKRN2:12581808-12582342_12581807-12581952_12582115-12582342	RI	BS_9FHSNVS0	6		Inclusion	0.107776119402985
SEMA4B:90224968-90225397_90224967-90225178_90225281-90225397	RI	BS_9FHSNVS0	6		Inclusion	0.199538461538462
SEMA4B:90227904-90229660_90227903-90228264_90229253-90229660	RI	BS_9FHSNVS0	6		Skipping	0.0874264705882353
MAN2A2:90918194-90918755_90918193-90918388_90918644-90918755	RI	BS_9FHSNVS0	6		Inclusion	0.0540298507462687
AXIN1:289440-293718_289439-289607_293487-293718	RI	BS_9FHSNVS0	6		Inclusion	0.190666666666667
RHOT2:670892-671203_670891-671000_671082-671203	RI	BS_9FHSNVS0	6		Inclusion	0.333060606060606
AAAS:53307845-53308133_53307844-53307929_53308051-53308133	RI	BS_9FHSNVS0	6		Inclusion	0.302147058823529
UBAP2:33922966-33923478_33922965-33923293_33923378-33923478	RI	BS_9FHSNVS0	6		Inclusion	0.151647058823529
THOC6:3025924-3026166_3025923-3025988_3026062-3026166	RI	BS_9FHSNVS0	6		Inclusion	0.364820895522388
THOC6:3025924-3026288_3025923-3026166_3026250-3026288	RI	BS_9FHSNVS0	6		Inclusion	0.413223880597015
CLEC16A:11039754-11042363_11039753-11039876_11042253-11042363	RI	BS_9FHSNVS0	6		Inclusion	0.0384264705882353
CDIPT:29860581-29861259_29860580-29860662_29861105-29861259	RI	BS_9FHSNVS0	6		Inclusion	0.145764705882353
CDIPT:29862586-29862869_29862585-29862720_29862814-29862869	RI	BS_9FHSNVS0	6		Inclusion	0.243424242424242
ST3GAL5:85847861-85848204_85847860-85847984_85848115-85848204	RI	BS_9FHSNVS0	6		Skipping	0.0753088235294119
RNF40:30769186-30769600_30769185-30769398_30769474-30769600	RI	BS_9FHSNVS0	6		Inclusion	0.0911492537313433
BCKDK:31109673-31110124_31109672-31109783_31110076-31110124	RI	BS_9FHSNVS0	6		Inclusion	0.17225
GPS2:7313568-7314159_7313567-7313988_7314079-7314159	RI	BS_9FHSNVS0	6		Inclusion	0.181161764705882
RNF185:31204489-31207013_31204488-31204966_31205376-31207013	RI	BS_9FHSNVS0	6		Skipping	0.0546470588235293
HEATR3:50100230-50102435_50100229-50100373_50102258-50102435	RI	BS_9FHSNVS0	6		Inclusion	0.192179104477612
ECSIT:11507457-11508048_11507456-11507562_11507701-11508048	RI	BS_9FHSNVS0	6		Inclusion	0.216485294117647
ECH1:38815857-38816355_38815856-38816007_38816283-38816355	RI	BS_9FHSNVS0	6		Inclusion	0.0521911764705882
ECH1:38817316-38817575_38817315-38817364_38817450-38817575	RI	BS_9FHSNVS0	6		Inclusion	0.0837647058823529
SLC38A7:58675940-58676346_58675939-58676054_58676288-58676346	RI	BS_9FHSNVS0	6		Inclusion	0.449065573770492
NELFE:31953729-31954134_31953728-31953831_31954079-31954134	RI	BS_9FHSNVS0	6		Inclusion	0.555926470588235
NELFE:31956693-31957010_31956692-31956838_31956940-31957010	RI	BS_9FHSNVS0	6		Inclusion	0.0416911764705882
RIPOR1:67540458-67540704_67540457-67540501_67540578-67540704	RI	BS_9FHSNVS0	6		Inclusion	0.162352941176471
RIPOR1:67545949-67546231_67545948-67546032_67546140-67546231	RI	BS_9FHSNVS0	6		Inclusion	0.243283582089552
MKS1:58207085-58208001_58207084-58207373_58207893-58208001	RI	BS_9FHSNVS0	6		Skipping	0.0684153846153848
RPP30:90894775-90895483_90894774-90894891_90895453-90895483	RI	BS_9FHSNVS0	6		Inclusion	0.422298507462687
COG4:70508406-70509388_70508405-70508464_70509230-70509388	RI	BS_9FHSNVS0	6		Inclusion	0.520397058823529
LTBR:6385022-6385379_6385021-6385147_6385226-6385379	RI	BS_9FHSNVS0	6		Inclusion	0.44903125
HSBP1:83808680-83809425_83808679-83808746_83809304-83809425	RI	BS_9FHSNVS0	6		Inclusion	0.0197205882352941
NAMPT:106250043-106253151_106250042-106251193_106253016-106253151	RI	BS_9FHSNVS0	6		Inclusion	0.0863088235294118
NAMPT:106269154-106272658_106269153-106269312_106272529-106272658	RI	BS_9FHSNVS0	6		Inclusion	0.299647058823529
CHPF2:151236408-151237172_151236407-151236590_151236955-151237172	RI	BS_9FHSNVS0	6		Skipping	0.0892647058823529
SPG7:89554486-89557747_89554485-89554563_89556886-89557747	RI	BS_9FHSNVS0	6		Inclusion	0.149059701492537
SPG7:89556887-89557747_89556886-89557173_89557271-89557747	RI	BS_9FHSNVS0	6		Skipping	0.0728970588235295
SLC25A11:4938154-4938429_4938153-4938253_4938338-4938429	RI	BS_9FHSNVS0	6		Inclusion	0.136455882352941
DDX5:64500549-64502069_64500548-64500773_64502009-64502069	RI	BS_9FHSNVS0	6		Inclusion	0.377470588235294
DDX5:64503430-64504116_64503429-64503868_64503982-64504116	RI	BS_9FHSNVS0	6		Inclusion	0.057514705882353
LGALS9:27647030-27647432_27647029-27647118_27647269-27647432	RI	BS_9FHSNVS0	6		Inclusion	0.156984375
TMEM199:28360529-28360847_28360528-28360571_28360734-28360847	RI	BS_9FHSNVS0	6		Inclusion	0.180308823529412
SUPT6H:28700346-28701128_28700345-28700512_28700940-28701128	RI	BS_9FHSNVS0	6		Inclusion	0.0727794117647059
TRAF4:28747843-28748178_28747842-28747947_28748016-28748178	RI	BS_9FHSNVS0	6		Inclusion	0.177926470588235
FBXO8:174262764-174263100_174262763-174262795_174262918-174263100	RI	BS_9FHSNVS0	6		Skipping	0.0261029411764705
ARHGAP23:38477579-38477896_38477578-38477705_38477827-38477896	RI	BS_9FHSNVS0	6		Skipping	0.242522388059702
PTTG1:160422302-160422893_160422301-160422403_160422708-160422893	RI	BS_9FHSNVS0	6		Inclusion	0.0555882352941177
RUNDC3A:44313418-44314824_44313417-44313503_44314734-44314824	RI	BS_9FHSNVS0	6		Inclusion	0.264903225806452
RUNDC3A:44316385-44316725_44316384-44316522_44316618-44316725	RI	BS_9FHSNVS0	6		Inclusion	0.209216666666667
SMARCE1:40631592-40636102_40631591-40632367_40635930-40636102	RI	BS_9FHSNVS0	6		Inclusion	0.140852941176471
MLX:42568470-42568943_42568469-42568559_42568836-42568943	RI	BS_9FHSNVS0	6		Inclusion	0.418485294117647
MLX:42569507-42570183_42569506-42569606_42569981-42570183	RI	BS_9FHSNVS0	6		Inclusion	0.125529411764706
VILL:38006181-38006700_38006180-38006252_38006448-38006700	RI	BS_9FHSNVS0	6		Inclusion	0.311285714285714
EFTUD2:44853517-44854356_44853516-44853635_44854268-44854356	RI	BS_9FHSNVS0	6		Inclusion	0.284029411764706
EFTUD2:44859905-44860543_44859904-44860045_44860431-44860543	RI	BS_9FHSNVS0	6		Inclusion	0.144176470588235
XAB2:7620275-7620669_7620274-7620446_7620546-7620669	RI	BS_9FHSNVS0	6		Inclusion	0.144373134328358
SLC35B1:49705124-49706309_49705123-49705281_49705865-49706309	RI	BS_9FHSNVS0	6		Inclusion	0.265897058823529
PRR11:59185054-59185562_59185053-59185204_59185439-59185562	RI	BS_9FHSNVS0	6		Inclusion	0.178029850746269
STRADA:63710491-63710836_63710490-63710614_63710727-63710836	RI	BS_9FHSNVS0	6		Inclusion	0.135835820895522
EXOSC9:121813866-121816447_121813865-121814047_121816368-121816447	RI	BS_9FHSNVS0	6		Inclusion	0.24944776119403
DDX39A:14409742-14410334_14409741-14409873_14410215-14410334	RI	BS_9FHSNVS0	6		Inclusion	0.295632352941176
UNC13D:75827225-75828086_75827224-75827445_75827956-75828086	RI	BS_9FHSNVS0	6		Skipping	0.310745762711864
ARID1A:26773346-26773717_26773345-26773496_26773579-26773717	RI	BS_9FHSNVS0	6		Inclusion	0.0359558823529412
RNF213:80388612-80389367_80388611-80388689_80389172-80389367	RI	BS_9FHSNVS0	6		Inclusion	0.138941176470588
HGS:81700467-81700600_81700466-81700477_81700576-81700600	RI	BS_9FHSNVS0	6		Skipping	0.0152205882352936
TBCD:82929362-82930643_82929361-82929500_82930521-82930643	RI	BS_9FHSNVS0	6		Inclusion	0.222705882352941
AKAP8L:15397714-15399410_15397713-15397855_15399301-15399410	RI	BS_9FHSNVS0	6		Inclusion	0.368676470588235
AKAP8L:15403475-15403715_15403474-15403555_15403652-15403715	RI	BS_9FHSNVS0	6		Skipping	0.0662058823529408
AKAP8L:15403475-15403715_15403474-15403555_15403657-15403715	RI	BS_9FHSNVS0	6		Skipping	0.271
THOC1:225089-225403_225088-225139_225336-225403	RI	BS_9FHSNVS0	6		Inclusion	0.40419696969697
SMCHD1:2762105-2763789_2762104-2762236_2763636-2763789	RI	BS_9FHSNVS0	6		Inclusion	0.165558823529412
SNHG1:62853801-62854064_62853800-62853833_62854017-62854064	RI	BS_9FHSNVS0	6		Inclusion	0.311470588235294
SNHG1:62855424-62855885_62855423-62855745_62855864-62855885	RI	BS_9FHSNVS0	6		Skipping	0.271
TLE2:3019283-3019773_3019282-3019463_3019698-3019773	RI	BS_9FHSNVS0	6		Inclusion	0.505094339622641
TLE2:3019283-3019773_3019282-3019466_3019698-3019773	RI	BS_9FHSNVS0	6		Inclusion	0.607207547169811
RIOK3:23477006-23477268_23477005-23477086_23477178-23477268	RI	BS_9FHSNVS0	6		Inclusion	0.361441176470588
RMC1:23530229-23530612_23530228-23530297_23530386-23530612	RI	BS_9FHSNVS0	6		Inclusion	0.156818181818182
MKRN1:140455095-140455900_140455094-140455233_140455789-140455900	RI	BS_9FHSNVS0	6		Inclusion	0.109926470588235
HTT:3187651-3189093_3187650-3187886_3188950-3189093	RI	BS_9FHSNVS0	6		Inclusion	0.218308823529412
MBD1:50276662-50276998_50276661-50276744_50276831-50276998	RI	BS_9FHSNVS0	6		Inclusion	0.23189552238806
CXXC1:50285749-50286257_50285748-50285928_50286021-50286257	RI	BS_9FHSNVS0	6		Inclusion	0.3005625
TRPM4:49211164-49211834_49211163-49211269_49211493-49211834	RI	BS_9FHSNVS0	6		Inclusion	0.234673076923077
NARS1:57615641-57615975_57615640-57615730_57615816-57615975	RI	BS_9FHSNVS0	6		Inclusion	0.0393823529411765
LONP1:5696249-5696757_5696248-5696371_5696669-5696757	RI	BS_9FHSNVS0	6		Inclusion	0.0813970588235294
TIMM21:74155145-74155403_74155144-74155207_74155305-74155403	RI	BS_9FHSNVS0	6		Inclusion	0.162397058823529
CYB5A:74255741-74260944_74255740-74255775_74260914-74260944	RI	BS_9FHSNVS0	6		Inclusion	0.267686567164179
TMEM259:1012066-1012573_1012065-1012188_1012462-1012573	RI	BS_9FHSNVS0	6		Inclusion	0.318264705882353
NDUFS7:1388833-1391050_1388832-1388938_1390870-1391050	RI	BS_9FHSNVS0	6		Inclusion	0.0921470588235294
NDUFS7:1390871-1391165_1390870-1391050_1391118-1391165	RI	BS_9FHSNVS0	6		Inclusion	0.215308823529412
SF3A2:2246753-2247022_2246752-2246802_2246881-2247022	RI	BS_9FHSNVS0	6		Inclusion	0.082
OAZ1:2271385-2271954_2271384-2271530_2271781-2271954	RI	BS_9FHSNVS0	6		Inclusion	0.243514705882353
THOP1:2807442-2808444_2807441-2807808_2808242-2808444	RI	BS_9FHSNVS0	6		Inclusion	0.43809375
MRPS22:139348160-139351060_139348159-139348324_139350178-139351060	RI	BS_9FHSNVS0	6		Inclusion	0.0918529411764706
MRPS22:139352647-139355790_139352646-139352792_139355681-139355790	RI	BS_9FHSNVS0	6		Inclusion	0.125588235294118
MCOLN1:7527520-7527960_7527519-7527628_7527863-7527960	RI	BS_9FHSNVS0	6		Inclusion	0.396287878787879
ATG4D:10551897-10552121_10551896-10551975_10552044-10552121	RI	BS_9FHSNVS0	6		Inclusion	0.254666666666667
RGL3:11416614-11417059_11416613-11416667_11416835-11417059	RI	BS_9FHSNVS0	6		Inclusion	0.320885714285714
RNASEH2A:12807206-12807506_12807205-12807329_12807418-12807506	RI	BS_9FHSNVS0	6		Inclusion	0.143746268656716
PKN1:14467565-14467793_14467564-14467641_14467717-14467793	RI	BS_9FHSNVS0	6		Inclusion	0.0881323529411765
PKN1:14470575-14470851_14470574-14470682_14470770-14470851	RI	BS_9FHSNVS0	6		Inclusion	0.0308970588235294
ILVBL:15116408-15118015_15116407-15116522_15117880-15118015	RI	BS_9FHSNVS0	6		Inclusion	0.1235
ILVBL:15122693-15123030_15122692-15122804_15122891-15123030	RI	BS_9FHSNVS0	6		Inclusion	0.262060606060606
SLC27A1:17486563-17487335_17486562-17486957_17487173-17487335	RI	BS_9FHSNVS0	6		Inclusion	0.417820895522388
UBA52:18574870-18575241_18574869-18574972_18575056-18575241	RI	BS_9FHSNVS0	6		Inclusion	0.00454411764705882
TMEM59L:18618155-18618492_18618154-18618272_18618374-18618492	RI	BS_9FHSNVS0	6		Inclusion	0.301529411764706
UPF1:18865289-18865778_18865288-18865450_18865560-18865778	RI	BS_9FHSNVS0	6		Inclusion	0.0374264705882353
MTM1:150660371-150663609_150660370-150660484_150663432-150663609	RI	BS_9FHSNVS0	6		Inclusion	0.301965517241379
TYMP:50526001-50526476_50526000-50526141_50526245-50526476	RI	BS_9FHSNVS0	6		Inclusion	0.158672727272727
INPP5J:31124845-31126010_31124844-31124906_31125832-31126010	RI	BS_9FHSNVS0	6		Skipping	0.244470588235294
SUSD2:24183495-24184303_24183494-24183646_24184135-24184303	RI	BS_9FHSNVS0	6		Inclusion	0.342205128205128
CLTCL1:19196266-19196656_19196265-19196415_19196488-19196656	RI	BS_9FHSNVS0	6		Inclusion	0.677285714285714
LILRB1:54635557-54636652_54635556-54635609_54636493-54636652	RI	BS_9FHSNVS0	6		Inclusion	0.712948717948718
LILRB1:54635557-54636652_54635556-54635609_54636496-54636652	RI	BS_9FHSNVS0	6		Inclusion	0.569348837209302
EPHB6:142862756-142863327_142862755-142862833_142863126-142863327	RI	BS_9FHSNVS0	6		Inclusion	0.151560975609756
EPHB6:142865960-142866605_142865959-142866316_142866480-142866605	RI	BS_9FHSNVS0	6		Inclusion	0.485058823529412
PRDM16-DT:3060501-3061331_3060500-3060604_3061106-3061331	RI	BS_9FHSNVS0	6		Skipping	0.423954545454545
MINK1:4889647-4890735_4889646-4889763_4890516-4890735	RI	BS_9FHSNVS0	6		Inclusion	0.402467741935484
RABGGTA:24266430-24266889_24266429-24266517_24266775-24266889	RI	BS_9FHSNVS0	6		Inclusion	0.310666666666667
NUBP2:1786537-1787831_1786536-1786955_1787676-1787831	RI	BS_9FHSNVS0	6		Inclusion	0.275123076923077
ZDHHC11B:768835-770117_768834-768930_769954-770117	RI	BS_9FHSNVS0	6		Skipping	0.131
GPATCH4:156596081-156596478_156596080-156596248_156596386-156596478	RI	BS_9FHSNVS0	6		Skipping	0.262895833333333
TMEM176A:150801536-150802325_150801535-150801724_150802214-150802325	RI	BS_9FHSNVS0	6		Inclusion	0.133436363636364
ATR:142457604-142459111_142457603-142457755_142458957-142459111	RI	BS_9FHSNVS0	6		Inclusion	0.193892307692308
CXCL2:74098799-74099195_74098798-74098922_74099020-74099195	RI	BS_9FHSNVS0	6		Inclusion	0.163058823529412
SBF1:50459255-50460408_50459254-50459410_50460271-50460408	RI	BS_9FHSNVS0	6		Skipping	0.133688888888889
TMEM79:156285184-156286473_156285183-156285983_156286259-156286473	RI	BS_9FHSNVS0	6		Inclusion	0.578054545454546
